"","Units","scenario","region","year","account","value","rundate"
"318","million 1990$","Reference","Europe_Eastern",2040,"GDP",340910,2024-02-25 19:37:56
"319","million 1990$","Reference","Europe_Eastern",2045,"GDP",405469,2024-02-25 19:37:56
"320","million 1990$","Reference","Europe_Eastern",2050,"GDP",467523,2024-02-25 19:37:56
"321","million 1990$","Reference","Europe_Eastern",2055,"GDP",530530,2024-02-25 19:37:56
"322","million 1990$","Reference","Europe_Eastern",2060,"GDP",597601,2024-02-25 19:37:56
"323","million 1990$","Reference","Europe_Eastern",2065,"GDP",665450,2024-02-25 19:37:56
"324","million 1990$","Reference","Europe_Eastern",2070,"GDP",728385,2024-02-25 19:37:56
"325","million 1990$","Reference","Europe_Eastern",2075,"GDP",782550,2024-02-25 19:37:56
"326","million 1990$","Reference","Europe_Eastern",2080,"GDP",831212,2024-02-25 19:37:56
"327","million 1990$","Reference","Europe_Eastern",2085,"GDP",876410,2024-02-25 19:37:56
"328","million 1990$","Reference","Europe_Eastern",2090,"GDP",919141,2024-02-25 19:37:56
"329","million 1990$","Reference","Europe_Eastern",2095,"GDP",958862,2024-02-25 19:37:56
"330","million 1990$","Reference","Europe_Eastern",2100,"GDP",991333,2024-02-25 19:37:56
"331","million 1990$","Reference","Europe_Non_EU",1975,"GDP",164035,2024-02-25 19:37:56
"332","million 1990$","Reference","Europe_Non_EU",1990,"GDP",324529,2024-02-25 19:37:56
"333","million 1990$","Reference","Europe_Non_EU",2005,"GDP",516687,2024-02-25 19:37:56
"334","million 1990$","Reference","Europe_Non_EU",2010,"GDP",600092,2024-02-25 19:37:56
"335","million 1990$","Reference","Europe_Non_EU",2015,"GDP",810903,2024-02-25 19:37:56
"336","million 1990$","Reference","Europe_Non_EU",2020,"GDP",924205,2024-02-25 19:37:56
"337","million 1990$","Reference","Europe_Non_EU",2025,"GDP",1089330,2024-02-25 19:37:56
"338","million 1990$","Reference","Europe_Non_EU",2030,"GDP",1340610,2024-02-25 19:37:56
"339","million 1990$","Reference","Europe_Non_EU",2035,"GDP",1638050,2024-02-25 19:37:56
"340","million 1990$","Reference","Europe_Non_EU",2040,"GDP",1961060,2024-02-25 19:37:56
"341","million 1990$","Reference","Europe_Non_EU",2045,"GDP",2293750,2024-02-25 19:37:56
"342","million 1990$","Reference","Europe_Non_EU",2050,"GDP",2623890,2024-02-25 19:37:56
"343","million 1990$","Reference","Europe_Non_EU",2055,"GDP",2956240,2024-02-25 19:37:56
"344","million 1990$","Reference","Europe_Non_EU",2060,"GDP",3289540,2024-02-25 19:37:56
"345","million 1990$","Reference","Europe_Non_EU",2065,"GDP",3618450,2024-02-25 19:37:56
"346","million 1990$","Reference","Europe_Non_EU",2070,"GDP",3932550,2024-02-25 19:37:56
"347","million 1990$","Reference","Europe_Non_EU",2075,"GDP",4223080,2024-02-25 19:37:56
"348","million 1990$","Reference","Europe_Non_EU",2080,"GDP",4500390,2024-02-25 19:37:56
"349","million 1990$","Reference","Europe_Non_EU",2085,"GDP",4767260,2024-02-25 19:37:56
"350","million 1990$","Reference","Europe_Non_EU",2090,"GDP",5024060,2024-02-25 19:37:56
"351","million 1990$","Reference","Europe_Non_EU",2095,"GDP",5270030,2024-02-25 19:37:56
"352","million 1990$","Reference","Europe_Non_EU",2100,"GDP",5486280,2024-02-25 19:37:56
"353","million 1990$","Reference","European Free Trade Association",1975,"GDP",309556,2024-02-25 19:37:56
"354","million 1990$","Reference","European Free Trade Association",1990,"GDP",458899,2024-02-25 19:37:56
"355","million 1990$","Reference","European Free Trade Association",2005,"GDP",623971,2024-02-25 19:37:56
"356","million 1990$","Reference","European Free Trade Association",2010,"GDP",676971,2024-02-25 19:37:56
"357","million 1990$","Reference","European Free Trade Association",2015,"GDP",736409,2024-02-25 19:37:56
"358","million 1990$","Reference","European Free Trade Association",2020,"GDP",801835,2024-02-25 19:37:56
"359","million 1990$","Reference","European Free Trade Association",2025,"GDP",877700,2024-02-25 19:37:56
"360","million 1990$","Reference","European Free Trade Association",2030,"GDP",1014580,2024-02-25 19:37:56
"361","million 1990$","Reference","European Free Trade Association",2035,"GDP",1178090,2024-02-25 19:37:56
"362","million 1990$","Reference","European Free Trade Association",2040,"GDP",1356460,2024-02-25 19:37:56
"363","million 1990$","Reference","European Free Trade Association",2045,"GDP",1551700,2024-02-25 19:37:56
"364","million 1990$","Reference","European Free Trade Association",2050,"GDP",1770270,2024-02-25 19:37:56
"365","million 1990$","Reference","European Free Trade Association",2055,"GDP",2018180,2024-02-25 19:37:56
"366","million 1990$","Reference","European Free Trade Association",2060,"GDP",2299700,2024-02-25 19:37:56
"367","million 1990$","Reference","European Free Trade Association",2065,"GDP",2617690,2024-02-25 19:37:56
"368","million 1990$","Reference","European Free Trade Association",2070,"GDP",2974380,2024-02-25 19:37:56
"369","million 1990$","Reference","European Free Trade Association",2075,"GDP",3368090,2024-02-25 19:37:56
"370","million 1990$","Reference","European Free Trade Association",2080,"GDP",3796660,2024-02-25 19:37:56
"371","million 1990$","Reference","European Free Trade Association",2085,"GDP",4255640,2024-02-25 19:37:56
"372","million 1990$","Reference","European Free Trade Association",2090,"GDP",4745210,2024-02-25 19:37:56
"373","million 1990$","Reference","European Free Trade Association",2095,"GDP",5268950,2024-02-25 19:37:56
"374","million 1990$","Reference","European Free Trade Association",2100,"GDP",5836780,2024-02-25 19:37:56
"375","million 1990$","Reference","India",1975,"GDP",157355,2024-02-25 19:37:56
"376","million 1990$","Reference","India",1990,"GDP",306659,2024-02-25 19:37:56
"377","million 1990$","Reference","India",2005,"GDP",730410,2024-02-25 19:37:56
"378","million 1990$","Reference","India",2010,"GDP",1088920,2024-02-25 19:37:56
"379","million 1990$","Reference","India",2015,"GDP",1513410,2024-02-25 19:37:56
"380","million 1990$","Reference","India",2020,"GDP",2165300,2024-02-25 19:37:56
"381","million 1990$","Reference","India",2025,"GDP",3105080,2024-02-25 19:37:56
"382","million 1990$","Reference","India",2030,"GDP",4490320,2024-02-25 19:37:56
"383","million 1990$","Reference","India",2035,"GDP",6406620,2024-02-25 19:37:56
"384","million 1990$","Reference","India",2040,"GDP",8766040,2024-02-25 19:37:56
"385","million 1990$","Reference","India",2045,"GDP",11499200,2024-02-25 19:37:56
"386","million 1990$","Reference","India",2050,"GDP",14501100,2024-02-25 19:37:56
"387","million 1990$","Reference","India",2055,"GDP",17735000,2024-02-25 19:37:56
"388","million 1990$","Reference","India",2060,"GDP",21140300,2024-02-25 19:37:56
"389","million 1990$","Reference","India",2065,"GDP",24622900,2024-02-25 19:37:56
"390","million 1990$","Reference","India",2070,"GDP",28046400,2024-02-25 19:37:56
"391","million 1990$","Reference","India",2075,"GDP",31320300,2024-02-25 19:37:56
"392","million 1990$","Reference","India",2080,"GDP",34482800,2024-02-25 19:37:56
"393","million 1990$","Reference","India",2085,"GDP",37489900,2024-02-25 19:37:56
"394","million 1990$","Reference","India",2090,"GDP",40287300,2024-02-25 19:37:56
"395","million 1990$","Reference","India",2095,"GDP",42847400,2024-02-25 19:37:56
"396","million 1990$","Reference","India",2100,"GDP",45110200,2024-02-25 19:37:56
"397","million 1990$","Reference","Indonesia",1975,"GDP",68394,2024-02-25 19:37:56
"398","million 1990$","Reference","Indonesia",1990,"GDP",204381,2024-02-25 19:37:56
"399","million 1990$","Reference","Indonesia",2005,"GDP",376810,2024-02-25 19:37:56
"400","million 1990$","Reference","Indonesia",2010,"GDP",498117,2024-02-25 19:37:56
"401","million 1990$","Reference","Indonesia",2015,"GDP",651844,2024-02-25 19:37:56
"402","million 1990$","Reference","Indonesia",2020,"GDP",837337,2024-02-25 19:37:56
"403","million 1990$","Reference","Indonesia",2025,"GDP",1096630,2024-02-25 19:37:56
"404","million 1990$","Reference","Indonesia",2030,"GDP",1598500,2024-02-25 19:37:56
"405","million 1990$","Reference","Indonesia",2035,"GDP",2281910,2024-02-25 19:37:56
"406","million 1990$","Reference","Indonesia",2040,"GDP",3098070,2024-02-25 19:37:56
"407","million 1990$","Reference","Indonesia",2045,"GDP",3997550,2024-02-25 19:37:56
"408","million 1990$","Reference","Indonesia",2050,"GDP",4941230,2024-02-25 19:37:56
"409","million 1990$","Reference","Indonesia",2055,"GDP",5913520,2024-02-25 19:37:56
"410","million 1990$","Reference","Indonesia",2060,"GDP",6892470,2024-02-25 19:37:56
"411","million 1990$","Reference","Indonesia",2065,"GDP",7850700,2024-02-25 19:37:56
"412","million 1990$","Reference","Indonesia",2070,"GDP",8748270,2024-02-25 19:37:56
"413","million 1990$","Reference","Indonesia",2075,"GDP",9582320,2024-02-25 19:37:56
"414","million 1990$","Reference","Indonesia",2080,"GDP",10364700,2024-02-25 19:37:56
"415","million 1990$","Reference","Indonesia",2085,"GDP",11091500,2024-02-25 19:37:56
"416","million 1990$","Reference","Indonesia",2090,"GDP",11763400,2024-02-25 19:37:56
"417","million 1990$","Reference","Indonesia",2095,"GDP",12380200,2024-02-25 19:37:56
"418","million 1990$","Reference","Indonesia",2100,"GDP",12929700,2024-02-25 19:37:56
"419","million 1990$","Reference","Japan",1975,"GDP",1539700,2024-02-25 19:37:56
"420","million 1990$","Reference","Japan",1990,"GDP",3102790,2024-02-25 19:37:56
"421","million 1990$","Reference","Japan",2005,"GDP",3741800,2024-02-25 19:37:56
"422","million 1990$","Reference","Japan",2010,"GDP",3760140,2024-02-25 19:37:56
"423","million 1990$","Reference","Japan",2015,"GDP",3955610,2024-02-25 19:37:56
"424","million 1990$","Reference","Japan",2020,"GDP",4147900,2024-02-25 19:37:56
"425","million 1990$","Reference","Japan",2025,"GDP",4310050,2024-02-25 19:37:56
"426","million 1990$","Reference","Japan",2030,"GDP",4820050,2024-02-25 19:37:56
"427","million 1990$","Reference","Japan",2035,"GDP",5411270,2024-02-25 19:37:56
"428","million 1990$","Reference","Japan",2040,"GDP",6003800,2024-02-25 19:37:56
"429","million 1990$","Reference","Japan",2045,"GDP",6640660,2024-02-25 19:37:56
"430","million 1990$","Reference","Japan",2050,"GDP",7306710,2024-02-25 19:37:56
"431","million 1990$","Reference","Japan",2055,"GDP",8032970,2024-02-25 19:37:56
"432","million 1990$","Reference","Japan",2060,"GDP",8817840,2024-02-25 19:37:56
"433","million 1990$","Reference","Japan",2065,"GDP",9640140,2024-02-25 19:37:56
"434","million 1990$","Reference","Japan",2070,"GDP",10503600,2024-02-25 19:37:56
"435","million 1990$","Reference","Japan",2075,"GDP",11401800,2024-02-25 19:37:56
"436","million 1990$","Reference","Japan",2080,"GDP",12325100,2024-02-25 19:37:56
"437","million 1990$","Reference","Japan",2085,"GDP",13285000,2024-02-25 19:37:56
"438","million 1990$","Reference","Japan",2090,"GDP",14287400,2024-02-25 19:37:56
"439","million 1990$","Reference","Japan",2095,"GDP",15333300,2024-02-25 19:37:56
"440","million 1990$","Reference","Japan",2100,"GDP",16436900,2024-02-25 19:37:56
"441","million 1990$","Reference","Mexico",1975,"GDP",242424,2024-02-25 19:37:56
"442","million 1990$","Reference","Mexico",1990,"GDP",337810,2024-02-25 19:37:56
"443","million 1990$","Reference","Mexico",2005,"GDP",648288,2024-02-25 19:37:56
"444","million 1990$","Reference","Mexico",2010,"GDP",697805,2024-02-25 19:37:56
"445","million 1990$","Reference","Mexico",2015,"GDP",807043,2024-02-25 19:37:56
"446","million 1990$","Reference","Mexico",2020,"GDP",895798,2024-02-25 19:37:56
"447","million 1990$","Reference","Mexico",2025,"GDP",1026180,2024-02-25 19:37:56
"448","million 1990$","Reference","Mexico",2030,"GDP",1255520,2024-02-25 19:37:56
"449","million 1990$","Reference","Mexico",2035,"GDP",1548000,2024-02-25 19:37:56
"450","million 1990$","Reference","Mexico",2040,"GDP",1869620,2024-02-25 19:37:56
"451","million 1990$","Reference","Mexico",2045,"GDP",2213630,2024-02-25 19:37:56
"452","million 1990$","Reference","Mexico",2050,"GDP",2577560,2024-02-25 19:37:56
"453","million 1990$","Reference","Mexico",2055,"GDP",2954470,2024-02-25 19:37:56
"454","million 1990$","Reference","Mexico",2060,"GDP",3334370,2024-02-25 19:37:56
"455","million 1990$","Reference","Mexico",2065,"GDP",3722810,2024-02-25 19:37:56
"456","million 1990$","Reference","Mexico",2070,"GDP",4106360,2024-02-25 19:37:56
"457","million 1990$","Reference","Mexico",2075,"GDP",4486220,2024-02-25 19:37:56
"458","million 1990$","Reference","Mexico",2080,"GDP",4870730,2024-02-25 19:37:56
"459","million 1990$","Reference","Mexico",2085,"GDP",5251360,2024-02-25 19:37:56
"460","million 1990$","Reference","Mexico",2090,"GDP",5625200,2024-02-25 19:37:56
"461","million 1990$","Reference","Mexico",2095,"GDP",5988640,2024-02-25 19:37:56
"462","million 1990$","Reference","Mexico",2100,"GDP",6323990,2024-02-25 19:37:56
"463","million 1990$","Reference","Middle East",1975,"GDP",396427,2024-02-25 19:37:56
"464","million 1990$","Reference","Middle East",1990,"GDP",643521,2024-02-25 19:37:56
"465","million 1990$","Reference","Middle East",2005,"GDP",1162480,2024-02-25 19:37:56
"466","million 1990$","Reference","Middle East",2010,"GDP",1426150,2024-02-25 19:37:56
"467","million 1990$","Reference","Middle East",2015,"GDP",1668130,2024-02-25 19:37:56
"468","million 1990$","Reference","Middle East",2020,"GDP",1845010,2024-02-25 19:37:56
"469","million 1990$","Reference","Middle East",2025,"GDP",2107270,2024-02-25 19:37:56
"470","million 1990$","Reference","Middle East",2030,"GDP",2715960,2024-02-25 19:37:56
"471","million 1990$","Reference","Middle East",2035,"GDP",3490430,2024-02-25 19:37:56
"472","million 1990$","Reference","Middle East",2040,"GDP",4367120,2024-02-25 19:37:56
"473","million 1990$","Reference","Middle East",2045,"GDP",5289750,2024-02-25 19:37:56
"474","million 1990$","Reference","Middle East",2050,"GDP",6213320,2024-02-25 19:37:56
"475","million 1990$","Reference","Middle East",2055,"GDP",7151930,2024-02-25 19:37:56
"476","million 1990$","Reference","Middle East",2060,"GDP",8138320,2024-02-25 19:37:56
"477","million 1990$","Reference","Middle East",2065,"GDP",9171600,2024-02-25 19:37:56
"478","million 1990$","Reference","Middle East",2070,"GDP",10207600,2024-02-25 19:37:56
"479","million 1990$","Reference","Middle East",2075,"GDP",11238400,2024-02-25 19:37:56
"480","million 1990$","Reference","Middle East",2080,"GDP",12300000,2024-02-25 19:37:56
"481","million 1990$","Reference","Middle East",2085,"GDP",13391700,2024-02-25 19:37:56
"482","million 1990$","Reference","Middle East",2090,"GDP",14516000,2024-02-25 19:37:56
"483","million 1990$","Reference","Middle East",2095,"GDP",15659000,2024-02-25 19:37:56
"484","million 1990$","Reference","Middle East",2100,"GDP",16782700,2024-02-25 19:37:56
"485","million 1990$","Reference","Pakistan",1975,"GDP",21183,2024-02-25 19:37:56
"486","million 1990$","Reference","Pakistan",1990,"GDP",51831,2024-02-25 19:37:56
"487","million 1990$","Reference","Pakistan",2005,"GDP",97328,2024-02-25 19:37:56
"488","million 1990$","Reference","Pakistan",2010,"GDP",115119,2024-02-25 19:37:56
"489","million 1990$","Reference","Pakistan",2015,"GDP",140118,2024-02-25 19:37:56
"490","million 1990$","Reference","Pakistan",2020,"GDP",171875,2024-02-25 19:37:56
"491","million 1990$","Reference","Pakistan",2025,"GDP",200400,2024-02-25 19:37:56
"492","million 1990$","Reference","Pakistan",2030,"GDP",277768,2024-02-25 19:37:56
"493","million 1990$","Reference","Pakistan",2035,"GDP",395130,2024-02-25 19:37:56
"494","million 1990$","Reference","Pakistan",2040,"GDP",554683,2024-02-25 19:37:56
"495","million 1990$","Reference","Pakistan",2045,"GDP",758757,2024-02-25 19:37:56
"496","million 1990$","Reference","Pakistan",2050,"GDP",1004980,2024-02-25 19:37:56
"497","million 1990$","Reference","Pakistan",2055,"GDP",1292560,2024-02-25 19:37:56
"498","million 1990$","Reference","Pakistan",2060,"GDP",1619240,2024-02-25 19:37:56
"499","million 1990$","Reference","Pakistan",2065,"GDP",1982260,2024-02-25 19:37:56
"500","million 1990$","Reference","Pakistan",2070,"GDP",2377230,2024-02-25 19:37:56
"501","million 1990$","Reference","Pakistan",2075,"GDP",2789600,2024-02-25 19:37:56
"502","million 1990$","Reference","Pakistan",2080,"GDP",3216460,2024-02-25 19:37:56
"503","million 1990$","Reference","Pakistan",2085,"GDP",3652100,2024-02-25 19:37:56
"504","million 1990$","Reference","Pakistan",2090,"GDP",4094420,2024-02-25 19:37:56
"505","million 1990$","Reference","Pakistan",2095,"GDP",4544060,2024-02-25 19:37:56
"506","million 1990$","Reference","Pakistan",2100,"GDP",4991830,2024-02-25 19:37:56
"507","million 1990$","Reference","Russia",1975,"GDP",652340,2024-02-25 19:37:56
"508","million 1990$","Reference","Russia",1990,"GDP",932707,2024-02-25 19:37:56
"509","million 1990$","Reference","Russia",2005,"GDP",845254,2024-02-25 19:37:56
"510","million 1990$","Reference","Russia",2010,"GDP",1005950,2024-02-25 19:37:56
"511","million 1990$","Reference","Russia",2015,"GDP",1093850,2024-02-25 19:37:56
"512","million 1990$","Reference","Russia",2020,"GDP",1179500,2024-02-25 19:37:56
"513","million 1990$","Reference","Russia",2025,"GDP",1311370,2024-02-25 19:37:56
"514","million 1990$","Reference","Russia",2030,"GDP",1669340,2024-02-25 19:37:56
"515","million 1990$","Reference","Russia",2035,"GDP",2086700,2024-02-25 19:37:56
"516","million 1990$","Reference","Russia",2040,"GDP",2486320,2024-02-25 19:37:56
"517","million 1990$","Reference","Russia",2045,"GDP",2827080,2024-02-25 19:37:56
"518","million 1990$","Reference","Russia",2050,"GDP",3100620,2024-02-25 19:37:56
"519","million 1990$","Reference","Russia",2055,"GDP",3351520,2024-02-25 19:37:56
"520","million 1990$","Reference","Russia",2060,"GDP",3632700,2024-02-25 19:37:56
"521","million 1990$","Reference","Russia",2065,"GDP",3921120,2024-02-25 19:37:56
"522","million 1990$","Reference","Russia",2070,"GDP",4179650,2024-02-25 19:37:56
"523","million 1990$","Reference","Russia",2075,"GDP",4390590,2024-02-25 19:37:56
"524","million 1990$","Reference","Russia",2080,"GDP",4577880,2024-02-25 19:37:56
"525","million 1990$","Reference","Russia",2085,"GDP",4762230,2024-02-25 19:37:56
"526","million 1990$","Reference","Russia",2090,"GDP",4950210,2024-02-25 19:37:56
"527","million 1990$","Reference","Russia",2095,"GDP",5135440,2024-02-25 19:37:56
"528","million 1990$","Reference","Russia",2100,"GDP",5287860,2024-02-25 19:37:56
"529","million 1990$","Reference","South Africa",1975,"GDP",104957,2024-02-25 19:37:56
"530","million 1990$","Reference","South Africa",1990,"GDP",147056,2024-02-25 19:37:56
"531","million 1990$","Reference","South Africa",2005,"GDP",212566,2024-02-25 19:37:56
"532","million 1990$","Reference","South Africa",2010,"GDP",247608,2024-02-25 19:37:56
"533","million 1990$","Reference","South Africa",2015,"GDP",276336,2024-02-25 19:37:56
"534","million 1990$","Reference","South Africa",2020,"GDP",291286,2024-02-25 19:37:56
"535","million 1990$","Reference","South Africa",2025,"GDP",326652,2024-02-25 19:37:56
"536","million 1990$","Reference","South Africa",2030,"GDP",415957,2024-02-25 19:37:56
"537","million 1990$","Reference","South Africa",2035,"GDP",526672,2024-02-25 19:37:56
"538","million 1990$","Reference","South Africa",2040,"GDP",652176,2024-02-25 19:37:56
"539","million 1990$","Reference","South Africa",2045,"GDP",787393,2024-02-25 19:37:56
"540","million 1990$","Reference","South Africa",2050,"GDP",927027,2024-02-25 19:37:56
"541","million 1990$","Reference","South Africa",2055,"GDP",1070270,2024-02-25 19:37:56
"542","million 1990$","Reference","South Africa",2060,"GDP",1217330,2024-02-25 19:37:56
"543","million 1990$","Reference","South Africa",2065,"GDP",1361230,2024-02-25 19:37:56
"544","million 1990$","Reference","South Africa",2070,"GDP",1495470,2024-02-25 19:37:56
"545","million 1990$","Reference","South Africa",2075,"GDP",1619740,2024-02-25 19:37:56
"546","million 1990$","Reference","South Africa",2080,"GDP",1734250,2024-02-25 19:37:56
"547","million 1990$","Reference","South Africa",2085,"GDP",1838110,2024-02-25 19:37:56
"548","million 1990$","Reference","South Africa",2090,"GDP",1932740,2024-02-25 19:37:56
"549","million 1990$","Reference","South Africa",2095,"GDP",2018100,2024-02-25 19:37:56
"550","million 1990$","Reference","South Africa",2100,"GDP",2092370,2024-02-25 19:37:56
"551","million 1990$","Reference","South America_Northern",1975,"GDP",129655,2024-02-25 19:37:56
"552","million 1990$","Reference","South America_Northern",1990,"GDP",118067,2024-02-25 19:37:56
"553","million 1990$","Reference","South America_Northern",2005,"GDP",164925,2024-02-25 19:37:56
"554","million 1990$","Reference","South America_Northern",2010,"GDP",197957,2024-02-25 19:37:56
"555","million 1990$","Reference","South America_Northern",2015,"GDP",200478,2024-02-25 19:37:56
"556","million 1990$","Reference","South America_Northern",2020,"GDP",81659,2024-02-25 19:37:56
"557","million 1990$","Reference","South America_Northern",2025,"GDP",80625,2024-02-25 19:37:56
"558","million 1990$","Reference","South America_Northern",2030,"GDP",100460,2024-02-25 19:37:56
"559","million 1990$","Reference","South America_Northern",2035,"GDP",126919,2024-02-25 19:37:56
"560","million 1990$","Reference","South America_Northern",2040,"GDP",157703,2024-02-25 19:37:56
"561","million 1990$","Reference","South America_Northern",2045,"GDP",192536,2024-02-25 19:37:56
"562","million 1990$","Reference","South America_Northern",2050,"GDP",230367,2024-02-25 19:37:56
"563","million 1990$","Reference","South America_Northern",2055,"GDP",270923,2024-02-25 19:37:56
"564","million 1990$","Reference","South America_Northern",2060,"GDP",313602,2024-02-25 19:37:56
"565","million 1990$","Reference","South America_Northern",2065,"GDP",356705,2024-02-25 19:37:56
"566","million 1990$","Reference","South America_Northern",2070,"GDP",398589,2024-02-25 19:37:56
"567","million 1990$","Reference","South America_Northern",2075,"GDP",438593,2024-02-25 19:37:56
"568","million 1990$","Reference","South America_Northern",2080,"GDP",477879,2024-02-25 19:37:56
"569","million 1990$","Reference","South America_Northern",2085,"GDP",515749,2024-02-25 19:37:56
"570","million 1990$","Reference","South America_Northern",2090,"GDP",550928,2024-02-25 19:37:56
"571","million 1990$","Reference","South America_Northern",2095,"GDP",582867,2024-02-25 19:37:56
"572","million 1990$","Reference","South America_Northern",2100,"GDP",610710,2024-02-25 19:37:56
"573","million 1990$","Reference","South America_Southern",1975,"GDP",97808,2024-02-25 19:37:56
"574","million 1990$","Reference","South America_Southern",1990,"GDP",143309,2024-02-25 19:37:56
"575","million 1990$","Reference","South America_Southern",2005,"GDP",269065,2024-02-25 19:37:56
"576","million 1990$","Reference","South America_Southern",2010,"GDP",340130,2024-02-25 19:37:56
"577","million 1990$","Reference","South America_Southern",2015,"GDP",419481,2024-02-25 19:37:56
"578","million 1990$","Reference","South America_Southern",2020,"GDP",481164,2024-02-25 19:37:56
"579","million 1990$","Reference","South America_Southern",2025,"GDP",570595,2024-02-25 19:37:56
"580","million 1990$","Reference","South America_Southern",2030,"GDP",731230,2024-02-25 19:37:56
"581","million 1990$","Reference","South America_Southern",2035,"GDP",928662,2024-02-25 19:37:56
"582","million 1990$","Reference","South America_Southern",2040,"GDP",1147000,2024-02-25 19:37:56
"583","million 1990$","Reference","South America_Southern",2045,"GDP",1378810,2024-02-25 19:37:56
"584","million 1990$","Reference","South America_Southern",2050,"GDP",1615400,2024-02-25 19:37:56
"585","million 1990$","Reference","South America_Southern",2055,"GDP",1854600,2024-02-25 19:37:56
"586","million 1990$","Reference","South America_Southern",2060,"GDP",2093690,2024-02-25 19:37:56
"587","million 1990$","Reference","South America_Southern",2065,"GDP",2332940,2024-02-25 19:37:56
"588","million 1990$","Reference","South America_Southern",2070,"GDP",2566190,2024-02-25 19:37:56
"589","million 1990$","Reference","South America_Southern",2075,"GDP",2788930,2024-02-25 19:37:56
"590","million 1990$","Reference","South America_Southern",2080,"GDP",3008210,2024-02-25 19:37:56
"591","million 1990$","Reference","South America_Southern",2085,"GDP",3220980,2024-02-25 19:37:56
"592","million 1990$","Reference","South America_Southern",2090,"GDP",3425400,2024-02-25 19:37:56
"593","million 1990$","Reference","South America_Southern",2095,"GDP",3619430,2024-02-25 19:37:56
"594","million 1990$","Reference","South America_Southern",2100,"GDP",3797550,2024-02-25 19:37:56
"595","million 1990$","Reference","South Asia",1975,"GDP",24869,2024-02-25 19:37:56
"596","million 1990$","Reference","South Asia",1990,"GDP",49977,2024-02-25 19:37:56
"597","million 1990$","Reference","South Asia",2005,"GDP",100536,2024-02-25 19:37:56
"598","million 1990$","Reference","South Asia",2010,"GDP",136817,2024-02-25 19:37:56
"599","million 1990$","Reference","South Asia",2015,"GDP",183569,2024-02-25 19:37:56
"600","million 1990$","Reference","South Asia",2020,"GDP",244604,2024-02-25 19:37:56
"601","million 1990$","Reference","South Asia",2025,"GDP",329251,2024-02-25 19:37:56
"602","million 1990$","Reference","South Asia",2030,"GDP",478794,2024-02-25 19:37:56
"603","million 1990$","Reference","South Asia",2035,"GDP",694887,2024-02-25 19:37:56
"604","million 1990$","Reference","South Asia",2040,"GDP",973746,2024-02-25 19:37:56
"605","million 1990$","Reference","South Asia",2045,"GDP",1313240,2024-02-25 19:37:56
"606","million 1990$","Reference","South Asia",2050,"GDP",1709330,2024-02-25 19:37:56
"607","million 1990$","Reference","South Asia",2055,"GDP",2159150,2024-02-25 19:37:56
"608","million 1990$","Reference","South Asia",2060,"GDP",2657680,2024-02-25 19:37:56
"609","million 1990$","Reference","South Asia",2065,"GDP",3195180,2024-02-25 19:37:56
"610","million 1990$","Reference","South Asia",2070,"GDP",3759630,2024-02-25 19:37:56
"611","million 1990$","Reference","South Asia",2075,"GDP",4347190,2024-02-25 19:37:56
"612","million 1990$","Reference","South Asia",2080,"GDP",4952780,2024-02-25 19:37:56
"613","million 1990$","Reference","South Asia",2085,"GDP",5569210,2024-02-25 19:37:56
"614","million 1990$","Reference","South Asia",2090,"GDP",6192220,2024-02-25 19:37:56
"615","million 1990$","Reference","South Asia",2095,"GDP",6820920,2024-02-25 19:37:56
"616","million 1990$","Reference","South Asia",2100,"GDP",7443790,2024-02-25 19:37:56
"617","million 1990$","Reference","South Korea",1975,"GDP",66098,2024-02-25 19:37:56
"618","million 1990$","Reference","South Korea",1990,"GDP",239387,2024-02-25 19:37:56
"619","million 1990$","Reference","South Korea",2005,"GDP",590217,2024-02-25 19:37:56
"620","million 1990$","Reference","South Korea",2010,"GDP",722014,2024-02-25 19:37:56
"621","million 1990$","Reference","South Korea",2015,"GDP",836983,2024-02-25 19:37:56
"622","million 1990$","Reference","South Korea",2020,"GDP",961472,2024-02-25 19:37:56
"623","million 1990$","Reference","South Korea",2025,"GDP",1116340,2024-02-25 19:37:56
"624","million 1990$","Reference","South Korea",2030,"GDP",1322960,2024-02-25 19:37:56
"625","million 1990$","Reference","South Korea",2035,"GDP",1529360,2024-02-25 19:37:56
"626","million 1990$","Reference","South Korea",2040,"GDP",1723230,2024-02-25 19:37:56
"627","million 1990$","Reference","South Korea",2045,"GDP",1910870,2024-02-25 19:37:56
"628","million 1990$","Reference","South Korea",2050,"GDP",2092690,2024-02-25 19:37:56
"629","million 1990$","Reference","South Korea",2055,"GDP",2279340,2024-02-25 19:37:56
"630","million 1990$","Reference","South Korea",2060,"GDP",2457270,2024-02-25 19:37:56
"631","million 1990$","Reference","South Korea",2065,"GDP",2638130,2024-02-25 19:37:56
"632","million 1990$","Reference","South Korea",2070,"GDP",2834170,2024-02-25 19:37:56
"633","million 1990$","Reference","South Korea",2075,"GDP",3032300,2024-02-25 19:37:56
"634","million 1990$","Reference","South Korea",2080,"GDP",3240180,2024-02-25 19:37:56
"635","million 1990$","Reference","South Korea",2085,"GDP",3454410,2024-02-25 19:37:56
"636","million 1990$","Reference","South Korea",2090,"GDP",3672390,2024-02-25 19:37:56
"637","million 1990$","Reference","South Korea",2095,"GDP",3890900,2024-02-25 19:37:56
"638","million 1990$","Reference","South Korea",2100,"GDP",4120570,2024-02-25 19:37:56
