"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","rundate"
"356","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.203734,2024-02-05 15:57:01
"357","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.190567,2024-02-05 15:57:01
"358","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.191786,2024-02-05 15:57:01
"359","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.193695,2024-02-05 15:57:01
"360","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.194972,2024-02-05 15:57:01
"361","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.196307,2024-02-05 15:57:01
"362","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.197504,2024-02-05 15:57:01
"363","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.198627,2024-02-05 15:57:01
"364","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.199439,2024-02-05 15:57:01
"365","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.200584,2024-02-05 15:57:01
"366","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.201333,2024-02-05 15:57:01
"367","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.201889,2024-02-05 15:57:01
"368","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.20224,2024-02-05 15:57:01
"369","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.202463,2024-02-05 15:57:01
"370","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.2026,2024-02-05 15:57:01
"371","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.202643,2024-02-05 15:57:01
"372","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.202612,2024-02-05 15:57:01
"373","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.202558,2024-02-05 15:57:01
"374","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.202479,2024-02-05 15:57:01
"375","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0350073,2024-02-05 15:57:01
"376","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0331184,2024-02-05 15:57:01
"377","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0366597,2024-02-05 15:57:01
"378","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0349213,2024-02-05 15:57:01
"379","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0342061,2024-02-05 15:57:01
"380","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0343545,2024-02-05 15:57:01
"381","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0346571,2024-02-05 15:57:01
"382","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0347369,2024-02-05 15:57:01
"383","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0348544,2024-02-05 15:57:01
"384","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0349472,2024-02-05 15:57:01
"385","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0350409,2024-02-05 15:57:01
"386","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0350392,2024-02-05 15:57:01
"387","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0353008,2024-02-05 15:57:01
"388","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0354301,2024-02-05 15:57:01
"389","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0355003,2024-02-05 15:57:01
"390","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0354945,2024-02-05 15:57:01
"391","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0354493,2024-02-05 15:57:01
"392","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0353877,2024-02-05 15:57:01
"393","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0353017,2024-02-05 15:57:01
"394","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0351938,2024-02-05 15:57:01
"395","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0350745,2024-02-05 15:57:01
"396","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0349471,2024-02-05 15:57:01
"397","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.447138,2024-02-05 15:57:01
"398","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.275531,2024-02-05 15:57:01
"399","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.270391,2024-02-05 15:57:01
"400","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.254284,2024-02-05 15:57:01
"401","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.246766,2024-02-05 15:57:01
"402","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.248267,2024-02-05 15:57:01
"403","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.25023,2024-02-05 15:57:01
"404","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.251546,2024-02-05 15:57:01
"405","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.252597,2024-02-05 15:57:01
"406","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.253377,2024-02-05 15:57:01
"407","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.253914,2024-02-05 15:57:01
"408","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.254075,2024-02-05 15:57:01
"409","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.254506,2024-02-05 15:57:01
"410","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.254635,2024-02-05 15:57:01
"411","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.254644,2024-02-05 15:57:01
"412","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.254466,2024-02-05 15:57:01
"413","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.254089,2024-02-05 15:57:01
"414","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.253611,2024-02-05 15:57:01
"415","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.253072,2024-02-05 15:57:01
"416","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.25251,2024-02-05 15:57:01
"417","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.251945,2024-02-05 15:57:01
"418","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.251363,2024-02-05 15:57:01
"419","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0224052,2024-02-05 15:57:01
"420","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0220503,2024-02-05 15:57:01
"421","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0234974,2024-02-05 15:57:01
"422","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0244156,2024-02-05 15:57:01
"423","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0258825,2024-02-05 15:57:01
"424","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0259181,2024-02-05 15:57:01
"425","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0261004,2024-02-05 15:57:01
"426","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0261382,2024-02-05 15:57:01
"427","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0262058,2024-02-05 15:57:01
"428","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0262382,2024-02-05 15:57:01
"429","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0262383,2024-02-05 15:57:01
"430","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0261749,2024-02-05 15:57:01
"431","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0262105,2024-02-05 15:57:01
"432","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0261775,2024-02-05 15:57:01
"433","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0261283,2024-02-05 15:57:01
"434","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0260455,2024-02-05 15:57:01
"435","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0259314,2024-02-05 15:57:01
"436","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0258115,2024-02-05 15:57:01
"437","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0256802,2024-02-05 15:57:01
"438","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0255435,2024-02-05 15:57:01
"439","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0254074,2024-02-05 15:57:01
"440","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0252773,2024-02-05 15:57:01
"441","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.505005,2024-02-05 15:57:01
"442","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.441619,2024-02-05 15:57:01
"443","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.496844,2024-02-05 15:57:01
"444","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.482886,2024-02-05 15:57:01
"445","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.483568,2024-02-05 15:57:01
"446","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.486958,2024-02-05 15:57:01
"447","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.490279,2024-02-05 15:57:01
"448","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.492065,2024-02-05 15:57:01
"449","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.493317,2024-02-05 15:57:01
"450","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.493816,2024-02-05 15:57:01
"451","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.493779,2024-02-05 15:57:01
"452","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.49284,2024-02-05 15:57:01
"453","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.491964,2024-02-05 15:57:01
"454","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.490433,2024-02-05 15:57:01
"455","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.488629,2024-02-05 15:57:01
"456","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.486597,2024-02-05 15:57:01
"457","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.484443,2024-02-05 15:57:01
"458","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.482213,2024-02-05 15:57:01
"459","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.47997,2024-02-05 15:57:01
"460","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.477822,2024-02-05 15:57:01
"461","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.475844,2024-02-05 15:57:01
"462","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.474034,2024-02-05 15:57:01
"463","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0665429,2024-02-05 15:57:01
"464","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0565825,2024-02-05 15:57:01
"465","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0599002,2024-02-05 15:57:01
"466","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0591629,2024-02-05 15:57:01
"467","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0576068,2024-02-05 15:57:01
"468","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0579252,2024-02-05 15:57:01
"469","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0582418,2024-02-05 15:57:01
"470","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0581201,2024-02-05 15:57:01
"471","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0580123,2024-02-05 15:57:01
"472","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0575772,2024-02-05 15:57:01
"473","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.056918,2024-02-05 15:57:01
"474","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0559639,2024-02-05 15:57:01
"475","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0550504,2024-02-05 15:57:01
"476","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.053961,2024-02-05 15:57:01
"477","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0528546,2024-02-05 15:57:01
"478","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0517698,2024-02-05 15:57:01
"479","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0507531,2024-02-05 15:57:01
"480","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0497972,2024-02-05 15:57:01
"481","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0488954,2024-02-05 15:57:01
"482","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0480744,2024-02-05 15:57:01
"483","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0473418,2024-02-05 15:57:01
"484","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.046696,2024-02-05 15:57:01
"485","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.520698,2024-02-05 15:57:01
"486","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.230426,2024-02-05 15:57:01
"487","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.225835,2024-02-05 15:57:01
"488","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.189949,2024-02-05 15:57:01
"489","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.178788,2024-02-05 15:57:01
"490","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.180091,2024-02-05 15:57:01
"491","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.181845,2024-02-05 15:57:01
"492","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.183103,2024-02-05 15:57:01
"493","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.184306,2024-02-05 15:57:01
"494","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.185382,2024-02-05 15:57:01
"495","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.186353,2024-02-05 15:57:01
"496","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.187,2024-02-05 15:57:01
"497","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.187776,2024-02-05 15:57:01
"498","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.188196,2024-02-05 15:57:01
"499","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.188403,2024-02-05 15:57:01
"500","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.188374,2024-02-05 15:57:01
"501","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.188158,2024-02-05 15:57:01
"502","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.187809,2024-02-05 15:57:01
"503","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.187342,2024-02-05 15:57:01
"504","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.186774,2024-02-05 15:57:01
"505","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.186148,2024-02-05 15:57:01
"506","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.185465,2024-02-05 15:57:01
"507","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.048926,2024-02-05 15:57:01
"508","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0469317,2024-02-05 15:57:01
"509","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0393482,2024-02-05 15:57:01
"510","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0410432,2024-02-05 15:57:01
"511","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0406347,2024-02-05 15:57:01
"512","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0404525,2024-02-05 15:57:01
"513","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0404202,2024-02-05 15:57:01
"514","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0402248,2024-02-05 15:57:01
"515","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0402269,2024-02-05 15:57:01
"516","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0402163,2024-02-05 15:57:01
"517","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0402118,2024-02-05 15:57:01
"518","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0401298,2024-02-05 15:57:01
"519","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0402003,2024-02-05 15:57:01
"520","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0401603,2024-02-05 15:57:01
"521","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0400814,2024-02-05 15:57:01
"522","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0399341,2024-02-05 15:57:01
"523","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0397464,2024-02-05 15:57:01
"524","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0395415,2024-02-05 15:57:01
"525","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0393147,2024-02-05 15:57:01
"526","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0390684,2024-02-05 15:57:01
"527","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0388208,2024-02-05 15:57:01
"528","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0385712,2024-02-05 15:57:01
"529","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.218705,2024-02-05 15:57:01
"530","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.213043,2024-02-05 15:57:01
"531","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.204393,2024-02-05 15:57:01
"532","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.193099,2024-02-05 15:57:01
"533","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.184238,2024-02-05 15:57:01
"534","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.184402,2024-02-05 15:57:01
"535","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.185539,2024-02-05 15:57:01
"536","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.185962,2024-02-05 15:57:01
"537","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.186476,2024-02-05 15:57:01
"538","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.186841,2024-02-05 15:57:01
"539","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.187146,2024-02-05 15:57:01
"540","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.187202,2024-02-05 15:57:01
"541","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.18768,2024-02-05 15:57:01
"542","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.187824,2024-02-05 15:57:01
"543","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.18784,2024-02-05 15:57:01
"544","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.187677,2024-02-05 15:57:01
"545","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.187416,2024-02-05 15:57:01
"546","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.187108,2024-02-05 15:57:01
"547","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.18674,2024-02-05 15:57:01
"548","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.18633,2024-02-05 15:57:01
"549","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.185917,2024-02-05 15:57:01
"550","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.185504,2024-02-05 15:57:01
"551","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0253779,2024-02-05 15:57:01
