"","Units","scenario","region","year","account","value","rundate"
"318","million 1990$","Reference","Europe_Eastern",2040,"GDP",295881,2024-02-05 11:54:21
"319","million 1990$","Reference","Europe_Eastern",2045,"GDP",339766,2024-02-05 11:54:21
"320","million 1990$","Reference","Europe_Eastern",2050,"GDP",378625,2024-02-05 11:54:21
"321","million 1990$","Reference","Europe_Eastern",2055,"GDP",415254,2024-02-05 11:54:21
"322","million 1990$","Reference","Europe_Eastern",2060,"GDP",452291,2024-02-05 11:54:21
"323","million 1990$","Reference","Europe_Eastern",2065,"GDP",487692,2024-02-05 11:54:21
"324","million 1990$","Reference","Europe_Eastern",2070,"GDP",517303,2024-02-05 11:54:21
"325","million 1990$","Reference","Europe_Eastern",2075,"GDP",538382,2024-02-05 11:54:21
"326","million 1990$","Reference","Europe_Eastern",2080,"GDP",553842,2024-02-05 11:54:21
"327","million 1990$","Reference","Europe_Eastern",2085,"GDP",565556,2024-02-05 11:54:21
"328","million 1990$","Reference","Europe_Eastern",2090,"GDP",574668,2024-02-05 11:54:21
"329","million 1990$","Reference","Europe_Eastern",2095,"GDP",581195,2024-02-05 11:54:21
"330","million 1990$","Reference","Europe_Eastern",2100,"GDP",582806,2024-02-05 11:54:21
"331","million 1990$","Reference","Europe_Non_EU",1975,"GDP",164035,2024-02-05 11:54:21
"332","million 1990$","Reference","Europe_Non_EU",1990,"GDP",324529,2024-02-05 11:54:21
"333","million 1990$","Reference","Europe_Non_EU",2005,"GDP",516687,2024-02-05 11:54:21
"334","million 1990$","Reference","Europe_Non_EU",2010,"GDP",600092,2024-02-05 11:54:21
"335","million 1990$","Reference","Europe_Non_EU",2015,"GDP",810903,2024-02-05 11:54:21
"336","million 1990$","Reference","Europe_Non_EU",2020,"GDP",924205,2024-02-05 11:54:21
"337","million 1990$","Reference","Europe_Non_EU",2025,"GDP",1086100,2024-02-05 11:54:21
"338","million 1990$","Reference","Europe_Non_EU",2030,"GDP",1297150,2024-02-05 11:54:21
"339","million 1990$","Reference","Europe_Non_EU",2035,"GDP",1530820,2024-02-05 11:54:21
"340","million 1990$","Reference","Europe_Non_EU",2040,"GDP",1775430,2024-02-05 11:54:21
"341","million 1990$","Reference","Europe_Non_EU",2045,"GDP",2014860,2024-02-05 11:54:21
"342","million 1990$","Reference","Europe_Non_EU",2050,"GDP",2237860,2024-02-05 11:54:21
"343","million 1990$","Reference","Europe_Non_EU",2055,"GDP",2448270,2024-02-05 11:54:21
"344","million 1990$","Reference","Europe_Non_EU",2060,"GDP",2644300,2024-02-05 11:54:21
"345","million 1990$","Reference","Europe_Non_EU",2065,"GDP",2822530,2024-02-05 11:54:21
"346","million 1990$","Reference","Europe_Non_EU",2070,"GDP",2976620,2024-02-05 11:54:21
"347","million 1990$","Reference","Europe_Non_EU",2075,"GDP",3101140,2024-02-05 11:54:21
"348","million 1990$","Reference","Europe_Non_EU",2080,"GDP",3205320,2024-02-05 11:54:21
"349","million 1990$","Reference","Europe_Non_EU",2085,"GDP",3291850,2024-02-05 11:54:21
"350","million 1990$","Reference","Europe_Non_EU",2090,"GDP",3361980,2024-02-05 11:54:21
"351","million 1990$","Reference","Europe_Non_EU",2095,"GDP",3416260,2024-02-05 11:54:21
"352","million 1990$","Reference","Europe_Non_EU",2100,"GDP",3444010,2024-02-05 11:54:21
"353","million 1990$","Reference","European Free Trade Association",1975,"GDP",309556,2024-02-05 11:54:21
"354","million 1990$","Reference","European Free Trade Association",1990,"GDP",458899,2024-02-05 11:54:21
"355","million 1990$","Reference","European Free Trade Association",2005,"GDP",623971,2024-02-05 11:54:21
"356","million 1990$","Reference","European Free Trade Association",2010,"GDP",676971,2024-02-05 11:54:21
"357","million 1990$","Reference","European Free Trade Association",2015,"GDP",736409,2024-02-05 11:54:21
"358","million 1990$","Reference","European Free Trade Association",2020,"GDP",801835,2024-02-05 11:54:21
"359","million 1990$","Reference","European Free Trade Association",2025,"GDP",872441,2024-02-05 11:54:21
"360","million 1990$","Reference","European Free Trade Association",2030,"GDP",964339,2024-02-05 11:54:21
"361","million 1990$","Reference","European Free Trade Association",2035,"GDP",1065360,2024-02-05 11:54:21
"362","million 1990$","Reference","European Free Trade Association",2040,"GDP",1169750,2024-02-05 11:54:21
"363","million 1990$","Reference","European Free Trade Association",2045,"GDP",1277640,2024-02-05 11:54:21
"364","million 1990$","Reference","European Free Trade Association",2050,"GDP",1389500,2024-02-05 11:54:21
"365","million 1990$","Reference","European Free Trade Association",2055,"GDP",1506030,2024-02-05 11:54:21
"366","million 1990$","Reference","European Free Trade Association",2060,"GDP",1627180,2024-02-05 11:54:21
"367","million 1990$","Reference","European Free Trade Association",2065,"GDP",1753240,2024-02-05 11:54:21
"368","million 1990$","Reference","European Free Trade Association",2070,"GDP",1881590,2024-02-05 11:54:21
"369","million 1990$","Reference","European Free Trade Association",2075,"GDP",2007480,2024-02-05 11:54:21
"370","million 1990$","Reference","European Free Trade Association",2080,"GDP",2131170,2024-02-05 11:54:21
"371","million 1990$","Reference","European Free Trade Association",2085,"GDP",2249040,2024-02-05 11:54:21
"372","million 1990$","Reference","European Free Trade Association",2090,"GDP",2360840,2024-02-05 11:54:21
"373","million 1990$","Reference","European Free Trade Association",2095,"GDP",2467560,2024-02-05 11:54:21
"374","million 1990$","Reference","European Free Trade Association",2100,"GDP",2570260,2024-02-05 11:54:21
"375","million 1990$","Reference","India",1975,"GDP",157355,2024-02-05 11:54:21
"376","million 1990$","Reference","India",1990,"GDP",306659,2024-02-05 11:54:21
"377","million 1990$","Reference","India",2005,"GDP",730410,2024-02-05 11:54:21
"378","million 1990$","Reference","India",2010,"GDP",1088920,2024-02-05 11:54:21
"379","million 1990$","Reference","India",2015,"GDP",1513410,2024-02-05 11:54:21
"380","million 1990$","Reference","India",2020,"GDP",2165300,2024-02-05 11:54:21
"381","million 1990$","Reference","India",2025,"GDP",3091470,2024-02-05 11:54:21
"382","million 1990$","Reference","India",2030,"GDP",4267940,2024-02-05 11:54:21
"383","million 1990$","Reference","India",2035,"GDP",5796290,2024-02-05 11:54:21
"384","million 1990$","Reference","India",2040,"GDP",7625110,2024-02-05 11:54:21
"385","million 1990$","Reference","India",2045,"GDP",9676980,2024-02-05 11:54:21
"386","million 1990$","Reference","India",2050,"GDP",11851200,2024-02-05 11:54:21
"387","million 1990$","Reference","India",2055,"GDP",14102900,2024-02-05 11:54:21
"388","million 1990$","Reference","India",2060,"GDP",16368900,2024-02-05 11:54:21
"389","million 1990$","Reference","India",2065,"GDP",18569500,2024-02-05 11:54:21
"390","million 1990$","Reference","India",2070,"GDP",20603900,2024-02-05 11:54:21
"391","million 1990$","Reference","India",2075,"GDP",22406200,2024-02-05 11:54:21
"392","million 1990$","Reference","India",2080,"GDP",24008300,2024-02-05 11:54:21
"393","million 1990$","Reference","India",2085,"GDP",25385200,2024-02-05 11:54:21
"394","million 1990$","Reference","India",2090,"GDP",26510600,2024-02-05 11:54:21
"395","million 1990$","Reference","India",2095,"GDP",27380800,2024-02-05 11:54:21
"396","million 1990$","Reference","India",2100,"GDP",27975200,2024-02-05 11:54:21
"397","million 1990$","Reference","Indonesia",1975,"GDP",68394,2024-02-05 11:54:21
"398","million 1990$","Reference","Indonesia",1990,"GDP",204381,2024-02-05 11:54:21
"399","million 1990$","Reference","Indonesia",2005,"GDP",376810,2024-02-05 11:54:21
"400","million 1990$","Reference","Indonesia",2010,"GDP",498117,2024-02-05 11:54:21
"401","million 1990$","Reference","Indonesia",2015,"GDP",651844,2024-02-05 11:54:21
"402","million 1990$","Reference","Indonesia",2020,"GDP",837337,2024-02-05 11:54:21
"403","million 1990$","Reference","Indonesia",2025,"GDP",1091570,2024-02-05 11:54:21
"404","million 1990$","Reference","Indonesia",2030,"GDP",1513000,2024-02-05 11:54:21
"405","million 1990$","Reference","Indonesia",2035,"GDP",2053120,2024-02-05 11:54:21
"406","million 1990$","Reference","Indonesia",2040,"GDP",2679290,2024-02-05 11:54:21
"407","million 1990$","Reference","Indonesia",2045,"GDP",3344480,2024-02-05 11:54:21
"408","million 1990$","Reference","Indonesia",2050,"GDP",4022840,2024-02-05 11:54:21
"409","million 1990$","Reference","Indonesia",2055,"GDP",4700600,2024-02-05 11:54:21
"410","million 1990$","Reference","Indonesia",2060,"GDP",5356670,2024-02-05 11:54:21
"411","million 1990$","Reference","Indonesia",2065,"GDP",5966780,2024-02-05 11:54:21
"412","million 1990$","Reference","Indonesia",2070,"GDP",6500390,2024-02-05 11:54:21
"413","million 1990$","Reference","Indonesia",2075,"GDP",6955180,2024-02-05 11:54:21
"414","million 1990$","Reference","Indonesia",2080,"GDP",7340870,2024-02-05 11:54:21
"415","million 1990$","Reference","Indonesia",2085,"GDP",7656630,2024-02-05 11:54:21
"416","million 1990$","Reference","Indonesia",2090,"GDP",7906010,2024-02-05 11:54:21
"417","million 1990$","Reference","Indonesia",2095,"GDP",8092520,2024-02-05 11:54:21
"418","million 1990$","Reference","Indonesia",2100,"GDP",8212640,2024-02-05 11:54:21
"419","million 1990$","Reference","Japan",1975,"GDP",1539700,2024-02-05 11:54:21
"420","million 1990$","Reference","Japan",1990,"GDP",3102790,2024-02-05 11:54:21
"421","million 1990$","Reference","Japan",2005,"GDP",3741800,2024-02-05 11:54:21
"422","million 1990$","Reference","Japan",2010,"GDP",3760140,2024-02-05 11:54:21
"423","million 1990$","Reference","Japan",2015,"GDP",3955610,2024-02-05 11:54:21
"424","million 1990$","Reference","Japan",2020,"GDP",4147900,2024-02-05 11:54:21
"425","million 1990$","Reference","Japan",2025,"GDP",4291490,2024-02-05 11:54:21
"426","million 1990$","Reference","Japan",2030,"GDP",4629120,2024-02-05 11:54:21
"427","million 1990$","Reference","Japan",2035,"GDP",4979790,2024-02-05 11:54:21
"428","million 1990$","Reference","Japan",2040,"GDP",5302990,2024-02-05 11:54:21
"429","million 1990$","Reference","Japan",2045,"GDP",5628460,2024-02-05 11:54:21
"430","million 1990$","Reference","Japan",2050,"GDP",5932390,2024-02-05 11:54:21
"431","million 1990$","Reference","Japan",2055,"GDP",6235520,2024-02-05 11:54:21
"432","million 1990$","Reference","Japan",2060,"GDP",6530150,2024-02-05 11:54:21
"433","million 1990$","Reference","Japan",2065,"GDP",6794930,2024-02-05 11:54:21
"434","million 1990$","Reference","Japan",2070,"GDP",7026060,2024-02-05 11:54:21
"435","million 1990$","Reference","Japan",2075,"GDP",7215530,2024-02-05 11:54:21
"436","million 1990$","Reference","Japan",2080,"GDP",7367690,2024-02-05 11:54:21
"437","million 1990$","Reference","Japan",2085,"GDP",7493440,2024-02-05 11:54:21
"438","million 1990$","Reference","Japan",2090,"GDP",7599280,2024-02-05 11:54:21
"439","million 1990$","Reference","Japan",2095,"GDP",7685760,2024-02-05 11:54:21
"440","million 1990$","Reference","Japan",2100,"GDP",7750880,2024-02-05 11:54:21
"441","million 1990$","Reference","Mexico",1975,"GDP",242424,2024-02-05 11:54:21
"442","million 1990$","Reference","Mexico",1990,"GDP",337810,2024-02-05 11:54:21
"443","million 1990$","Reference","Mexico",2005,"GDP",648288,2024-02-05 11:54:21
"444","million 1990$","Reference","Mexico",2010,"GDP",697805,2024-02-05 11:54:21
"445","million 1990$","Reference","Mexico",2015,"GDP",807043,2024-02-05 11:54:21
"446","million 1990$","Reference","Mexico",2020,"GDP",895798,2024-02-05 11:54:21
"447","million 1990$","Reference","Mexico",2025,"GDP",1024170,2024-02-05 11:54:21
"448","million 1990$","Reference","Mexico",2030,"GDP",1217150,2024-02-05 11:54:21
"449","million 1990$","Reference","Mexico",2035,"GDP",1447540,2024-02-05 11:54:21
"450","million 1990$","Reference","Mexico",2040,"GDP",1696320,2024-02-05 11:54:21
"451","million 1990$","Reference","Mexico",2045,"GDP",1959690,2024-02-05 11:54:21
"452","million 1990$","Reference","Mexico",2050,"GDP",2233100,2024-02-05 11:54:21
"453","million 1990$","Reference","Mexico",2055,"GDP",2507460,2024-02-05 11:54:21
"454","million 1990$","Reference","Mexico",2060,"GDP",2774960,2024-02-05 11:54:21
"455","million 1990$","Reference","Mexico",2065,"GDP",3036080,2024-02-05 11:54:21
"456","million 1990$","Reference","Mexico",2070,"GDP",3279180,2024-02-05 11:54:21
"457","million 1990$","Reference","Mexico",2075,"GDP",3504010,2024-02-05 11:54:21
"458","million 1990$","Reference","Mexico",2080,"GDP",3714680,2024-02-05 11:54:21
"459","million 1990$","Reference","Mexico",2085,"GDP",3903700,2024-02-05 11:54:21
"460","million 1990$","Reference","Mexico",2090,"GDP",4068690,2024-02-05 11:54:21
"461","million 1990$","Reference","Mexico",2095,"GDP",4206980,2024-02-05 11:54:21
"462","million 1990$","Reference","Mexico",2100,"GDP",4307260,2024-02-05 11:54:21
"463","million 1990$","Reference","Middle East",1975,"GDP",396427,2024-02-05 11:54:21
"464","million 1990$","Reference","Middle East",1990,"GDP",643521,2024-02-05 11:54:21
"465","million 1990$","Reference","Middle East",2005,"GDP",1162480,2024-02-05 11:54:21
"466","million 1990$","Reference","Middle East",2010,"GDP",1426150,2024-02-05 11:54:21
"467","million 1990$","Reference","Middle East",2015,"GDP",1668130,2024-02-05 11:54:21
"468","million 1990$","Reference","Middle East",2020,"GDP",1845010,2024-02-05 11:54:21
"469","million 1990$","Reference","Middle East",2025,"GDP",2092770,2024-02-05 11:54:21
"470","million 1990$","Reference","Middle East",2030,"GDP",2551940,2024-02-05 11:54:21
"471","million 1990$","Reference","Middle East",2035,"GDP",3072380,2024-02-05 11:54:21
"472","million 1990$","Reference","Middle East",2040,"GDP",3618380,2024-02-05 11:54:21
"473","million 1990$","Reference","Middle East",2045,"GDP",4168160,2024-02-05 11:54:21
"474","million 1990$","Reference","Middle East",2050,"GDP",4702060,2024-02-05 11:54:21
"475","million 1990$","Reference","Middle East",2055,"GDP",5237670,2024-02-05 11:54:21
"476","million 1990$","Reference","Middle East",2060,"GDP",5796200,2024-02-05 11:54:21
"477","million 1990$","Reference","Middle East",2065,"GDP",6365330,2024-02-05 11:54:21
"478","million 1990$","Reference","Middle East",2070,"GDP",6910990,2024-02-05 11:54:21
"479","million 1990$","Reference","Middle East",2075,"GDP",7417090,2024-02-05 11:54:21
"480","million 1990$","Reference","Middle East",2080,"GDP",7905650,2024-02-05 11:54:21
"481","million 1990$","Reference","Middle East",2085,"GDP",8370320,2024-02-05 11:54:21
"482","million 1990$","Reference","Middle East",2090,"GDP",8811910,2024-02-05 11:54:21
"483","million 1990$","Reference","Middle East",2095,"GDP",9218460,2024-02-05 11:54:21
"484","million 1990$","Reference","Middle East",2100,"GDP",9563760,2024-02-05 11:54:21
"485","million 1990$","Reference","Pakistan",1975,"GDP",21183,2024-02-05 11:54:21
"486","million 1990$","Reference","Pakistan",1990,"GDP",51831,2024-02-05 11:54:21
"487","million 1990$","Reference","Pakistan",2005,"GDP",97328,2024-02-05 11:54:21
"488","million 1990$","Reference","Pakistan",2010,"GDP",115119,2024-02-05 11:54:21
"489","million 1990$","Reference","Pakistan",2015,"GDP",140118,2024-02-05 11:54:21
"490","million 1990$","Reference","Pakistan",2020,"GDP",171875,2024-02-05 11:54:21
"491","million 1990$","Reference","Pakistan",2025,"GDP",199819,2024-02-05 11:54:21
"492","million 1990$","Reference","Pakistan",2030,"GDP",266140,2024-02-05 11:54:21
"493","million 1990$","Reference","Pakistan",2035,"GDP",360256,2024-02-05 11:54:21
"494","million 1990$","Reference","Pakistan",2040,"GDP",484424,2024-02-05 11:54:21
"495","million 1990$","Reference","Pakistan",2045,"GDP",638820,2024-02-05 11:54:21
"496","million 1990$","Reference","Pakistan",2050,"GDP",820015,2024-02-05 11:54:21
"497","million 1990$","Reference","Pakistan",2055,"GDP",1025870,2024-02-05 11:54:21
"498","million 1990$","Reference","Pakistan",2060,"GDP",1253000,2024-02-05 11:54:21
"499","million 1990$","Reference","Pakistan",2065,"GDP",1497280,2024-02-05 11:54:21
"500","million 1990$","Reference","Pakistan",2070,"GDP",1753880,2024-02-05 11:54:21
"501","million 1990$","Reference","Pakistan",2075,"GDP",2010200,2024-02-05 11:54:21
"502","million 1990$","Reference","Pakistan",2080,"GDP",2262040,2024-02-05 11:54:21
"503","million 1990$","Reference","Pakistan",2085,"GDP",2504550,2024-02-05 11:54:21
"504","million 1990$","Reference","Pakistan",2090,"GDP",2735530,2024-02-05 11:54:21
"505","million 1990$","Reference","Pakistan",2095,"GDP",2954540,2024-02-05 11:54:21
"506","million 1990$","Reference","Pakistan",2100,"GDP",3155150,2024-02-05 11:54:21
"507","million 1990$","Reference","Russia",1975,"GDP",652340,2024-02-05 11:54:21
"508","million 1990$","Reference","Russia",1990,"GDP",932707,2024-02-05 11:54:21
"509","million 1990$","Reference","Russia",2005,"GDP",845254,2024-02-05 11:54:21
"510","million 1990$","Reference","Russia",2010,"GDP",1005950,2024-02-05 11:54:21
"511","million 1990$","Reference","Russia",2015,"GDP",1093850,2024-02-05 11:54:21
"512","million 1990$","Reference","Russia",2020,"GDP",1179500,2024-02-05 11:54:21
"513","million 1990$","Reference","Russia",2025,"GDP",1301980,2024-02-05 11:54:21
"514","million 1990$","Reference","Russia",2030,"GDP",1570390,2024-02-05 11:54:21
"515","million 1990$","Reference","Russia",2035,"GDP",1856250,2024-02-05 11:54:21
"516","million 1990$","Reference","Russia",2040,"GDP",2109360,2024-02-05 11:54:21
"517","million 1990$","Reference","Russia",2045,"GDP",2302440,2024-02-05 11:54:21
"518","million 1990$","Reference","Russia",2050,"GDP",2432650,2024-02-05 11:54:21
"519","million 1990$","Reference","Russia",2055,"GDP",2536060,2024-02-05 11:54:21
"520","million 1990$","Reference","Russia",2060,"GDP",2653810,2024-02-05 11:54:21
"521","million 1990$","Reference","Russia",2065,"GDP",2766000,2024-02-05 11:54:21
"522","million 1990$","Reference","Russia",2070,"GDP",2844610,2024-02-05 11:54:21
"523","million 1990$","Reference","Russia",2075,"GDP",2879380,2024-02-05 11:54:21
"524","million 1990$","Reference","Russia",2080,"GDP",2889840,2024-02-05 11:54:21
"525","million 1990$","Reference","Russia",2085,"GDP",2892990,2024-02-05 11:54:21
"526","million 1990$","Reference","Russia",2090,"GDP",2895600,2024-02-05 11:54:21
"527","million 1990$","Reference","Russia",2095,"GDP",2895260,2024-02-05 11:54:21
"528","million 1990$","Reference","Russia",2100,"GDP",2874060,2024-02-05 11:54:21
"529","million 1990$","Reference","South Africa",1975,"GDP",104957,2024-02-05 11:54:21
"530","million 1990$","Reference","South Africa",1990,"GDP",147056,2024-02-05 11:54:21
"531","million 1990$","Reference","South Africa",2005,"GDP",212566,2024-02-05 11:54:21
"532","million 1990$","Reference","South Africa",2010,"GDP",247608,2024-02-05 11:54:21
"533","million 1990$","Reference","South Africa",2015,"GDP",276336,2024-02-05 11:54:21
"534","million 1990$","Reference","South Africa",2020,"GDP",291286,2024-02-05 11:54:21
"535","million 1990$","Reference","South Africa",2025,"GDP",325580,2024-02-05 11:54:21
"536","million 1990$","Reference","South Africa",2030,"GDP",400603,2024-02-05 11:54:21
"537","million 1990$","Reference","South Africa",2035,"GDP",486894,2024-02-05 11:54:21
"538","million 1990$","Reference","South Africa",2040,"GDP",579583,2024-02-05 11:54:21
"539","million 1990$","Reference","South Africa",2045,"GDP",673665,2024-02-05 11:54:21
"540","million 1990$","Reference","South Africa",2050,"GDP",764686,2024-02-05 11:54:21
"541","million 1990$","Reference","South Africa",2055,"GDP",852159,2024-02-05 11:54:21
"542","million 1990$","Reference","South Africa",2060,"GDP",936222,2024-02-05 11:54:21
"543","million 1990$","Reference","South Africa",2065,"GDP",1012080,2024-02-05 11:54:21
"544","million 1990$","Reference","South Africa",2070,"GDP",1075710,2024-02-05 11:54:21
"545","million 1990$","Reference","South Africa",2075,"GDP",1128280,2024-02-05 11:54:21
"546","million 1990$","Reference","South Africa",2080,"GDP",1170900,2024-02-05 11:54:21
"547","million 1990$","Reference","South Africa",2085,"GDP",1203170,2024-02-05 11:54:21
"548","million 1990$","Reference","South Africa",2090,"GDP",1226690,2024-02-05 11:54:21
"549","million 1990$","Reference","South Africa",2095,"GDP",1242050,2024-02-05 11:54:21
"550","million 1990$","Reference","South Africa",2100,"GDP",1248930,2024-02-05 11:54:21
"551","million 1990$","Reference","South America_Northern",1975,"GDP",129655,2024-02-05 11:54:21
"552","million 1990$","Reference","South America_Northern",1990,"GDP",118067,2024-02-05 11:54:21
"553","million 1990$","Reference","South America_Northern",2005,"GDP",164925,2024-02-05 11:54:21
"554","million 1990$","Reference","South America_Northern",2010,"GDP",197957,2024-02-05 11:54:21
"555","million 1990$","Reference","South America_Northern",2015,"GDP",200478,2024-02-05 11:54:21
"556","million 1990$","Reference","South America_Northern",2020,"GDP",81659,2024-02-05 11:54:21
"557","million 1990$","Reference","South America_Northern",2025,"GDP",80374,2024-02-05 11:54:21
"558","million 1990$","Reference","South America_Northern",2030,"GDP",95070,2024-02-05 11:54:21
"559","million 1990$","Reference","South America_Northern",2035,"GDP",110818,2024-02-05 11:54:21
"560","million 1990$","Reference","South America_Northern",2040,"GDP",127983,2024-02-05 11:54:21
"561","million 1990$","Reference","South America_Northern",2045,"GDP",146470,2024-02-05 11:54:21
"562","million 1990$","Reference","South America_Northern",2050,"GDP",165752,2024-02-05 11:54:21
"563","million 1990$","Reference","South America_Northern",2055,"GDP",185919,2024-02-05 11:54:21
"564","million 1990$","Reference","South America_Northern",2060,"GDP",206796,2024-02-05 11:54:21
"565","million 1990$","Reference","South America_Northern",2065,"GDP",227583,2024-02-05 11:54:21
"566","million 1990$","Reference","South America_Northern",2070,"GDP",247290,2024-02-05 11:54:21
"567","million 1990$","Reference","South America_Northern",2075,"GDP",265235,2024-02-05 11:54:21
"568","million 1990$","Reference","South America_Northern",2080,"GDP",281931,2024-02-05 11:54:21
"569","million 1990$","Reference","South America_Northern",2085,"GDP",296768,2024-02-05 11:54:21
"570","million 1990$","Reference","South America_Northern",2090,"GDP",308965,2024-02-05 11:54:21
"571","million 1990$","Reference","South America_Northern",2095,"GDP",318315,2024-02-05 11:54:21
"572","million 1990$","Reference","South America_Northern",2100,"GDP",324505,2024-02-05 11:54:21
"573","million 1990$","Reference","South America_Southern",1975,"GDP",97808,2024-02-05 11:54:21
"574","million 1990$","Reference","South America_Southern",1990,"GDP",143309,2024-02-05 11:54:21
"575","million 1990$","Reference","South America_Southern",2005,"GDP",269065,2024-02-05 11:54:21
"576","million 1990$","Reference","South America_Southern",2010,"GDP",340130,2024-02-05 11:54:21
"577","million 1990$","Reference","South America_Southern",2015,"GDP",419481,2024-02-05 11:54:21
"578","million 1990$","Reference","South America_Southern",2020,"GDP",481164,2024-02-05 11:54:21
"579","million 1990$","Reference","South America_Southern",2025,"GDP",569038,2024-02-05 11:54:21
"580","million 1990$","Reference","South America_Southern",2030,"GDP",706077,2024-02-05 11:54:21
"581","million 1990$","Reference","South America_Southern",2035,"GDP",865840,2024-02-05 11:54:21
"582","million 1990$","Reference","South America_Southern",2040,"GDP",1040740,2024-02-05 11:54:21
"583","million 1990$","Reference","South America_Southern",2045,"GDP",1223330,2024-02-05 11:54:21
"584","million 1990$","Reference","South America_Southern",2050,"GDP",1405240,2024-02-05 11:54:21
"585","million 1990$","Reference","South America_Southern",2055,"GDP",1583460,2024-02-05 11:54:21
"586","million 1990$","Reference","South America_Southern",2060,"GDP",1754850,2024-02-05 11:54:21
"587","million 1990$","Reference","South America_Southern",2065,"GDP",1918260,2024-02-05 11:54:21
"588","million 1990$","Reference","South America_Southern",2070,"GDP",2068960,2024-02-05 11:54:21
"589","million 1990$","Reference","South America_Southern",2075,"GDP",2202940,2024-02-05 11:54:21
"590","million 1990$","Reference","South America_Southern",2080,"GDP",2324460,2024-02-05 11:54:21
"591","million 1990$","Reference","South America_Southern",2085,"GDP",2431010,2024-02-05 11:54:21
"592","million 1990$","Reference","South America_Southern",2090,"GDP",2521050,2024-02-05 11:54:21
"593","million 1990$","Reference","South America_Southern",2095,"GDP",2593010,2024-02-05 11:54:21
"594","million 1990$","Reference","South America_Southern",2100,"GDP",2643820,2024-02-05 11:54:21
"595","million 1990$","Reference","South Asia",1975,"GDP",24869,2024-02-05 11:54:21
"596","million 1990$","Reference","South Asia",1990,"GDP",49977,2024-02-05 11:54:21
"597","million 1990$","Reference","South Asia",2005,"GDP",100536,2024-02-05 11:54:21
"598","million 1990$","Reference","South Asia",2010,"GDP",136817,2024-02-05 11:54:21
"599","million 1990$","Reference","South Asia",2015,"GDP",183569,2024-02-05 11:54:21
"600","million 1990$","Reference","South Asia",2020,"GDP",244604,2024-02-05 11:54:21
"601","million 1990$","Reference","South Asia",2025,"GDP",327894,2024-02-05 11:54:21
"602","million 1990$","Reference","South Asia",2030,"GDP",453774,2024-02-05 11:54:21
"603","million 1990$","Reference","South Asia",2035,"GDP",623484,2024-02-05 11:54:21
"604","million 1990$","Reference","South Asia",2040,"GDP",837791,2024-02-05 11:54:21
"605","million 1990$","Reference","South Asia",2045,"GDP",1093960,2024-02-05 11:54:21
"606","million 1990$","Reference","South Asia",2050,"GDP",1387740,2024-02-05 11:54:21
"607","million 1990$","Reference","South Asia",2055,"GDP",1715240,2024-02-05 11:54:21
"608","million 1990$","Reference","South Asia",2060,"GDP",2070820,2024-02-05 11:54:21
"609","million 1990$","Reference","South Asia",2065,"GDP",2443950,2024-02-05 11:54:21
"610","million 1990$","Reference","South Asia",2070,"GDP",2823550,2024-02-05 11:54:21
"611","million 1990$","Reference","South Asia",2075,"GDP",3204180,2024-02-05 11:54:21
"612","million 1990$","Reference","South Asia",2080,"GDP",3578920,2024-02-05 11:54:21
"613","million 1990$","Reference","South Asia",2085,"GDP",3940320,2024-02-05 11:54:21
"614","million 1990$","Reference","South Asia",2090,"GDP",4283490,2024-02-05 11:54:21
"615","million 1990$","Reference","South Asia",2095,"GDP",4605850,2024-02-05 11:54:21
"616","million 1990$","Reference","South Asia",2100,"GDP",4898640,2024-02-05 11:54:21
"617","million 1990$","Reference","South Korea",1975,"GDP",66098,2024-02-05 11:54:21
"618","million 1990$","Reference","South Korea",1990,"GDP",239387,2024-02-05 11:54:21
"619","million 1990$","Reference","South Korea",2005,"GDP",590217,2024-02-05 11:54:21
"620","million 1990$","Reference","South Korea",2010,"GDP",722014,2024-02-05 11:54:21
"621","million 1990$","Reference","South Korea",2015,"GDP",836983,2024-02-05 11:54:21
"622","million 1990$","Reference","South Korea",2020,"GDP",961472,2024-02-05 11:54:21
"623","million 1990$","Reference","South Korea",2025,"GDP",1112040,2024-02-05 11:54:21
"624","million 1990$","Reference","South Korea",2030,"GDP",1282560,2024-02-05 11:54:21
"625","million 1990$","Reference","South Korea",2035,"GDP",1441830,2024-02-05 11:54:21
"626","million 1990$","Reference","South Korea",2040,"GDP",1580310,2024-02-05 11:54:21
"627","million 1990$","Reference","South Korea",2045,"GDP",1698520,2024-02-05 11:54:21
"628","million 1990$","Reference","South Korea",2050,"GDP",1794680,2024-02-05 11:54:21
"629","million 1990$","Reference","South Korea",2055,"GDP",1878170,2024-02-05 11:54:21
"630","million 1990$","Reference","South Korea",2060,"GDP",1938080,2024-02-05 11:54:21
"631","million 1990$","Reference","South Korea",2065,"GDP",1985860,2024-02-05 11:54:21
"632","million 1990$","Reference","South Korea",2070,"GDP",2030850,2024-02-05 11:54:21
"633","million 1990$","Reference","South Korea",2075,"GDP",2060760,2024-02-05 11:54:21
"634","million 1990$","Reference","South Korea",2080,"GDP",2083840,2024-02-05 11:54:21
"635","million 1990$","Reference","South Korea",2085,"GDP",2097850,2024-02-05 11:54:21
"636","million 1990$","Reference","South Korea",2090,"GDP",2102160,2024-02-05 11:54:21
"637","million 1990$","Reference","South Korea",2095,"GDP",2095440,2024-02-05 11:54:21
"638","million 1990$","Reference","South Korea",2100,"GDP",2082680,2024-02-05 11:54:21
