"","Units","scenario","region","year","account","value","rundate"
"298","million 1990$","PolicyReference","EU-15",2050,"GDP",18447700,2024-03-11 09:44:58
"299","million 1990$","PolicyReference","EU-15",2055,"GDP",19799500,2024-03-11 09:44:58
"300","million 1990$","PolicyReference","EU-15",2060,"GDP",21279900,2024-03-11 09:44:58
"301","million 1990$","PolicyReference","EU-15",2065,"GDP",22851000,2024-03-11 09:44:58
"302","million 1990$","PolicyReference","EU-15",2070,"GDP",24463100,2024-03-11 09:44:58
"303","million 1990$","PolicyReference","EU-15",2075,"GDP",26080900,2024-03-11 09:44:58
"304","million 1990$","PolicyReference","EU-15",2080,"GDP",27726400,2024-03-11 09:44:58
"305","million 1990$","PolicyReference","EU-15",2085,"GDP",29393900,2024-03-11 09:44:58
"306","million 1990$","PolicyReference","EU-15",2090,"GDP",31088400,2024-03-11 09:44:58
"307","million 1990$","PolicyReference","EU-15",2095,"GDP",32811600,2024-03-11 09:44:58
"308","million 1990$","PolicyReference","EU-15",2100,"GDP",34539700,2024-03-11 09:44:58
"309","million 1990$","PolicyReference","Europe_Eastern",1975,"GDP",108569,2024-03-11 09:44:58
"310","million 1990$","PolicyReference","Europe_Eastern",1990,"GDP",163162,2024-03-11 09:44:58
"311","million 1990$","PolicyReference","Europe_Eastern",2005,"GDP",115143,2024-03-11 09:44:58
"312","million 1990$","PolicyReference","Europe_Eastern",2010,"GDP",131294,2024-03-11 09:44:58
"313","million 1990$","PolicyReference","Europe_Eastern",2015,"GDP",124640,2024-03-11 09:44:58
"314","million 1990$","PolicyReference","Europe_Eastern",2020,"GDP",140321,2024-03-11 09:44:58
"315","million 1990$","PolicyReference","Europe_Eastern",2025,"GDP",162343,2024-03-11 09:44:58
"316","million 1990$","PolicyReference","Europe_Eastern",2030,"GDP",190478,2024-03-11 09:44:58
"317","million 1990$","PolicyReference","Europe_Eastern",2035,"GDP",220067,2024-03-11 09:44:58
"318","million 1990$","PolicyReference","Europe_Eastern",2040,"GDP",250197,2024-03-11 09:44:58
"319","million 1990$","PolicyReference","Europe_Eastern",2045,"GDP",279577,2024-03-11 09:44:58
"320","million 1990$","PolicyReference","Europe_Eastern",2050,"GDP",308158,2024-03-11 09:44:58
"321","million 1990$","PolicyReference","Europe_Eastern",2055,"GDP",338667,2024-03-11 09:44:58
"322","million 1990$","PolicyReference","Europe_Eastern",2060,"GDP",373374,2024-03-11 09:44:58
"323","million 1990$","PolicyReference","Europe_Eastern",2065,"GDP",410752,2024-03-11 09:44:58
"324","million 1990$","PolicyReference","Europe_Eastern",2070,"GDP",448078,2024-03-11 09:44:58
"325","million 1990$","PolicyReference","Europe_Eastern",2075,"GDP",483071,2024-03-11 09:44:58
"326","million 1990$","PolicyReference","Europe_Eastern",2080,"GDP",516517,2024-03-11 09:44:58
"327","million 1990$","PolicyReference","Europe_Eastern",2085,"GDP",549349,2024-03-11 09:44:58
"328","million 1990$","PolicyReference","Europe_Eastern",2090,"GDP",582154,2024-03-11 09:44:58
"329","million 1990$","PolicyReference","Europe_Eastern",2095,"GDP",614707,2024-03-11 09:44:58
"330","million 1990$","PolicyReference","Europe_Eastern",2100,"GDP",645733,2024-03-11 09:44:58
"331","million 1990$","PolicyReference","Europe_Non_EU",1975,"GDP",164035,2024-03-11 09:44:58
"332","million 1990$","PolicyReference","Europe_Non_EU",1990,"GDP",324529,2024-03-11 09:44:58
"333","million 1990$","PolicyReference","Europe_Non_EU",2005,"GDP",516687,2024-03-11 09:44:58
"334","million 1990$","PolicyReference","Europe_Non_EU",2010,"GDP",600092,2024-03-11 09:44:58
"335","million 1990$","PolicyReference","Europe_Non_EU",2015,"GDP",810903,2024-03-11 09:44:58
"336","million 1990$","PolicyReference","Europe_Non_EU",2020,"GDP",924205,2024-03-11 09:44:58
"337","million 1990$","PolicyReference","Europe_Non_EU",2025,"GDP",1083610,2024-03-11 09:44:58
"338","million 1990$","PolicyReference","Europe_Non_EU",2030,"GDP",1259720,2024-03-11 09:44:58
"339","million 1990$","PolicyReference","Europe_Non_EU",2035,"GDP",1440500,2024-03-11 09:44:58
"340","million 1990$","PolicyReference","Europe_Non_EU",2040,"GDP",1632880,2024-03-11 09:44:58
"341","million 1990$","PolicyReference","Europe_Non_EU",2045,"GDP",1830630,2024-03-11 09:44:58
"342","million 1990$","PolicyReference","Europe_Non_EU",2050,"GDP",2031840,2024-03-11 09:44:58
"343","million 1990$","PolicyReference","Europe_Non_EU",2055,"GDP",2240380,2024-03-11 09:44:58
"344","million 1990$","PolicyReference","Europe_Non_EU",2060,"GDP",2454770,2024-03-11 09:44:58
"345","million 1990$","PolicyReference","Europe_Non_EU",2065,"GDP",2673160,2024-03-11 09:44:58
"346","million 1990$","PolicyReference","Europe_Non_EU",2070,"GDP",2893170,2024-03-11 09:44:58
"347","million 1990$","PolicyReference","Europe_Non_EU",2075,"GDP",3110150,2024-03-11 09:44:58
"348","million 1990$","PolicyReference","Europe_Non_EU",2080,"GDP",3323140,2024-03-11 09:44:58
"349","million 1990$","PolicyReference","Europe_Non_EU",2085,"GDP",3533350,2024-03-11 09:44:58
"350","million 1990$","PolicyReference","Europe_Non_EU",2090,"GDP",3742400,2024-03-11 09:44:58
"351","million 1990$","PolicyReference","Europe_Non_EU",2095,"GDP",3949310,2024-03-11 09:44:58
"352","million 1990$","PolicyReference","Europe_Non_EU",2100,"GDP",4151240,2024-03-11 09:44:58
"353","million 1990$","PolicyReference","European Free Trade Association",1975,"GDP",309556,2024-03-11 09:44:58
"354","million 1990$","PolicyReference","European Free Trade Association",1990,"GDP",458899,2024-03-11 09:44:58
"355","million 1990$","PolicyReference","European Free Trade Association",2005,"GDP",623971,2024-03-11 09:44:58
"356","million 1990$","PolicyReference","European Free Trade Association",2010,"GDP",676971,2024-03-11 09:44:58
"357","million 1990$","PolicyReference","European Free Trade Association",2015,"GDP",736409,2024-03-11 09:44:58
"358","million 1990$","PolicyReference","European Free Trade Association",2020,"GDP",801835,2024-03-11 09:44:58
"359","million 1990$","PolicyReference","European Free Trade Association",2025,"GDP",870263,2024-03-11 09:44:58
"360","million 1990$","PolicyReference","European Free Trade Association",2030,"GDP",941537,2024-03-11 09:44:58
"361","million 1990$","PolicyReference","European Free Trade Association",2035,"GDP",1016370,2024-03-11 09:44:58
"362","million 1990$","PolicyReference","European Free Trade Association",2040,"GDP",1099420,2024-03-11 09:44:58
"363","million 1990$","PolicyReference","European Free Trade Association",2045,"GDP",1191380,2024-03-11 09:44:58
"364","million 1990$","PolicyReference","European Free Trade Association",2050,"GDP",1294470,2024-03-11 09:44:58
"365","million 1990$","PolicyReference","European Free Trade Association",2055,"GDP",1408210,2024-03-11 09:44:58
"366","million 1990$","PolicyReference","European Free Trade Association",2060,"GDP",1530860,2024-03-11 09:44:58
"367","million 1990$","PolicyReference","European Free Trade Association",2065,"GDP",1662420,2024-03-11 09:44:58
"368","million 1990$","PolicyReference","European Free Trade Association",2070,"GDP",1801330,2024-03-11 09:44:58
"369","million 1990$","PolicyReference","European Free Trade Association",2075,"GDP",1943320,2024-03-11 09:44:58
"370","million 1990$","PolicyReference","European Free Trade Association",2080,"GDP",2088570,2024-03-11 09:44:58
"371","million 1990$","PolicyReference","European Free Trade Association",2085,"GDP",2234440,2024-03-11 09:44:58
"372","million 1990$","PolicyReference","European Free Trade Association",2090,"GDP",2378960,2024-03-11 09:44:58
"373","million 1990$","PolicyReference","European Free Trade Association",2095,"GDP",2522020,2024-03-11 09:44:58
"374","million 1990$","PolicyReference","European Free Trade Association",2100,"GDP",2664360,2024-03-11 09:44:58
"375","million 1990$","PolicyReference","India",1975,"GDP",157355,2024-03-11 09:44:58
"376","million 1990$","PolicyReference","India",1990,"GDP",306659,2024-03-11 09:44:58
"377","million 1990$","PolicyReference","India",2005,"GDP",730410,2024-03-11 09:44:58
"378","million 1990$","PolicyReference","India",2010,"GDP",1088920,2024-03-11 09:44:58
"379","million 1990$","PolicyReference","India",2015,"GDP",1513410,2024-03-11 09:44:58
"380","million 1990$","PolicyReference","India",2020,"GDP",2165300,2024-03-11 09:44:58
"381","million 1990$","PolicyReference","India",2025,"GDP",3076450,2024-03-11 09:44:58
"382","million 1990$","PolicyReference","India",2030,"GDP",3993770,2024-03-11 09:44:58
"383","million 1990$","PolicyReference","India",2035,"GDP",5037600,2024-03-11 09:44:58
"384","million 1990$","PolicyReference","India",2040,"GDP",6232590,2024-03-11 09:44:58
"385","million 1990$","PolicyReference","India",2045,"GDP",7561360,2024-03-11 09:44:58
"386","million 1990$","PolicyReference","India",2050,"GDP",9009270,2024-03-11 09:44:58
"387","million 1990$","PolicyReference","India",2055,"GDP",10577700,2024-03-11 09:44:58
"388","million 1990$","PolicyReference","India",2060,"GDP",12260800,2024-03-11 09:44:58
"389","million 1990$","PolicyReference","India",2065,"GDP",14036200,2024-03-11 09:44:58
"390","million 1990$","PolicyReference","India",2070,"GDP",15868000,2024-03-11 09:44:58
"391","million 1990$","PolicyReference","India",2075,"GDP",17725900,2024-03-11 09:44:58
"392","million 1990$","PolicyReference","India",2080,"GDP",19589300,2024-03-11 09:44:58
"393","million 1990$","PolicyReference","India",2085,"GDP",21439600,2024-03-11 09:44:58
"394","million 1990$","PolicyReference","India",2090,"GDP",23273900,2024-03-11 09:44:58
"395","million 1990$","PolicyReference","India",2095,"GDP",25080200,2024-03-11 09:44:58
"396","million 1990$","PolicyReference","India",2100,"GDP",26823000,2024-03-11 09:44:58
"397","million 1990$","PolicyReference","Indonesia",1975,"GDP",68394,2024-03-11 09:44:58
"398","million 1990$","PolicyReference","Indonesia",1990,"GDP",204381,2024-03-11 09:44:58
"399","million 1990$","PolicyReference","Indonesia",2005,"GDP",376810,2024-03-11 09:44:58
"400","million 1990$","PolicyReference","Indonesia",2010,"GDP",498117,2024-03-11 09:44:58
"401","million 1990$","PolicyReference","Indonesia",2015,"GDP",651844,2024-03-11 09:44:58
"402","million 1990$","PolicyReference","Indonesia",2020,"GDP",837337,2024-03-11 09:44:58
"403","million 1990$","PolicyReference","Indonesia",2025,"GDP",1084690,2024-03-11 09:44:58
"404","million 1990$","PolicyReference","Indonesia",2030,"GDP",1396820,2024-03-11 09:44:58
"405","million 1990$","PolicyReference","Indonesia",2035,"GDP",1735420,2024-03-11 09:44:58
"406","million 1990$","PolicyReference","Indonesia",2040,"GDP",2109710,2024-03-11 09:44:58
"407","million 1990$","PolicyReference","Indonesia",2045,"GDP",2503020,2024-03-11 09:44:58
"408","million 1990$","PolicyReference","Indonesia",2050,"GDP",2906020,2024-03-11 09:44:58
"409","million 1990$","PolicyReference","Indonesia",2055,"GDP",3320200,2024-03-11 09:44:58
"410","million 1990$","PolicyReference","Indonesia",2060,"GDP",3740320,2024-03-11 09:44:58
"411","million 1990$","PolicyReference","Indonesia",2065,"GDP",4158710,2024-03-11 09:44:58
"412","million 1990$","PolicyReference","Indonesia",2070,"GDP",4565380,2024-03-11 09:44:58
"413","million 1990$","PolicyReference","Indonesia",2075,"GDP",4965170,2024-03-11 09:44:58
"414","million 1990$","PolicyReference","Indonesia",2080,"GDP",5360460,2024-03-11 09:44:58
"415","million 1990$","PolicyReference","Indonesia",2085,"GDP",5750340,2024-03-11 09:44:58
"416","million 1990$","PolicyReference","Indonesia",2090,"GDP",6133380,2024-03-11 09:44:58
"417","million 1990$","PolicyReference","Indonesia",2095,"GDP",6508890,2024-03-11 09:44:58
"418","million 1990$","PolicyReference","Indonesia",2100,"GDP",6875050,2024-03-11 09:44:58
"419","million 1990$","PolicyReference","Japan",1975,"GDP",1539700,2024-03-11 09:44:58
"420","million 1990$","PolicyReference","Japan",1990,"GDP",3102790,2024-03-11 09:44:58
"421","million 1990$","PolicyReference","Japan",2005,"GDP",3741800,2024-03-11 09:44:58
"422","million 1990$","PolicyReference","Japan",2010,"GDP",3760140,2024-03-11 09:44:58
"423","million 1990$","PolicyReference","Japan",2015,"GDP",3955610,2024-03-11 09:44:58
"424","million 1990$","PolicyReference","Japan",2020,"GDP",4147900,2024-03-11 09:44:58
"425","million 1990$","PolicyReference","Japan",2025,"GDP",4278670,2024-03-11 09:44:58
"426","million 1990$","PolicyReference","Japan",2030,"GDP",4479100,2024-03-11 09:44:58
"427","million 1990$","PolicyReference","Japan",2035,"GDP",4628560,2024-03-11 09:44:58
"428","million 1990$","PolicyReference","Japan",2040,"GDP",4746960,2024-03-11 09:44:58
"429","million 1990$","PolicyReference","Japan",2045,"GDP",4875840,2024-03-11 09:44:58
"430","million 1990$","PolicyReference","Japan",2050,"GDP",5000670,2024-03-11 09:44:58
"431","million 1990$","PolicyReference","Japan",2055,"GDP",5140410,2024-03-11 09:44:58
"432","million 1990$","PolicyReference","Japan",2060,"GDP",5293580,2024-03-11 09:44:58
"433","million 1990$","PolicyReference","Japan",2065,"GDP",5443270,2024-03-11 09:44:58
"434","million 1990$","PolicyReference","Japan",2070,"GDP",5588120,2024-03-11 09:44:58
"435","million 1990$","PolicyReference","Japan",2075,"GDP",5723130,2024-03-11 09:44:58
"436","million 1990$","PolicyReference","Japan",2080,"GDP",5852170,2024-03-11 09:44:58
"437","million 1990$","PolicyReference","Japan",2085,"GDP",5982760,2024-03-11 09:44:58
"438","million 1990$","PolicyReference","Japan",2090,"GDP",6117430,2024-03-11 09:44:58
"439","million 1990$","PolicyReference","Japan",2095,"GDP",6253900,2024-03-11 09:44:58
"440","million 1990$","PolicyReference","Japan",2100,"GDP",6388300,2024-03-11 09:44:58
"441","million 1990$","PolicyReference","Mexico",1975,"GDP",242424,2024-03-11 09:44:58
"442","million 1990$","PolicyReference","Mexico",1990,"GDP",337810,2024-03-11 09:44:58
"443","million 1990$","PolicyReference","Mexico",2005,"GDP",648288,2024-03-11 09:44:58
"444","million 1990$","PolicyReference","Mexico",2010,"GDP",697805,2024-03-11 09:44:58
"445","million 1990$","PolicyReference","Mexico",2015,"GDP",807043,2024-03-11 09:44:58
"446","million 1990$","PolicyReference","Mexico",2020,"GDP",895798,2024-03-11 09:44:58
"447","million 1990$","PolicyReference","Mexico",2025,"GDP",1022950,2024-03-11 09:44:58
"448","million 1990$","PolicyReference","Mexico",2030,"GDP",1184840,2024-03-11 09:44:58
"449","million 1990$","PolicyReference","Mexico",2035,"GDP",1358580,2024-03-11 09:44:58
"450","million 1990$","PolicyReference","Mexico",2040,"GDP",1542790,2024-03-11 09:44:58
"451","million 1990$","PolicyReference","Mexico",2045,"GDP",1742400,2024-03-11 09:44:58
"452","million 1990$","PolicyReference","Mexico",2050,"GDP",1961370,2024-03-11 09:44:58
"453","million 1990$","PolicyReference","Mexico",2055,"GDP",2197510,2024-03-11 09:44:58
"454","million 1990$","PolicyReference","Mexico",2060,"GDP",2445580,2024-03-11 09:44:58
"455","million 1990$","PolicyReference","Mexico",2065,"GDP",2712030,2024-03-11 09:44:58
"456","million 1990$","PolicyReference","Mexico",2070,"GDP",2992680,2024-03-11 09:44:58
"457","million 1990$","PolicyReference","Mexico",2075,"GDP",3289730,2024-03-11 09:44:58
"458","million 1990$","PolicyReference","Mexico",2080,"GDP",3601360,2024-03-11 09:44:58
"459","million 1990$","PolicyReference","Mexico",2085,"GDP",3925690,2024-03-11 09:44:58
"460","million 1990$","PolicyReference","Mexico",2090,"GDP",4264380,2024-03-11 09:44:58
"461","million 1990$","PolicyReference","Mexico",2095,"GDP",4618420,2024-03-11 09:44:58
"462","million 1990$","PolicyReference","Mexico",2100,"GDP",4985320,2024-03-11 09:44:58
"463","million 1990$","PolicyReference","Middle East",1975,"GDP",396427,2024-03-11 09:44:58
"464","million 1990$","PolicyReference","Middle East",1990,"GDP",643521,2024-03-11 09:44:58
"465","million 1990$","PolicyReference","Middle East",2005,"GDP",1162480,2024-03-11 09:44:58
"466","million 1990$","PolicyReference","Middle East",2010,"GDP",1426150,2024-03-11 09:44:58
"467","million 1990$","PolicyReference","Middle East",2015,"GDP",1668130,2024-03-11 09:44:58
"468","million 1990$","PolicyReference","Middle East",2020,"GDP",1845010,2024-03-11 09:44:58
"469","million 1990$","PolicyReference","Middle East",2025,"GDP",2092620,2024-03-11 09:44:58
"470","million 1990$","PolicyReference","Middle East",2030,"GDP",2509610,2024-03-11 09:44:58
"471","million 1990$","PolicyReference","Middle East",2035,"GDP",2948200,2024-03-11 09:44:58
"472","million 1990$","PolicyReference","Middle East",2040,"GDP",3413380,2024-03-11 09:44:58
"473","million 1990$","PolicyReference","Middle East",2045,"GDP",3887390,2024-03-11 09:44:58
"474","million 1990$","PolicyReference","Middle East",2050,"GDP",4363150,2024-03-11 09:44:58
"475","million 1990$","PolicyReference","Middle East",2055,"GDP",4863140,2024-03-11 09:44:58
"476","million 1990$","PolicyReference","Middle East",2060,"GDP",5402830,2024-03-11 09:44:58
"477","million 1990$","PolicyReference","Middle East",2065,"GDP",5984320,2024-03-11 09:44:58
"478","million 1990$","PolicyReference","Middle East",2070,"GDP",6592060,2024-03-11 09:44:58
"479","million 1990$","PolicyReference","Middle East",2075,"GDP",7219280,2024-03-11 09:44:58
"480","million 1990$","PolicyReference","Middle East",2080,"GDP",7873080,2024-03-11 09:44:58
"481","million 1990$","PolicyReference","Middle East",2085,"GDP",8551790,2024-03-11 09:44:58
"482","million 1990$","PolicyReference","Middle East",2090,"GDP",9261140,2024-03-11 09:44:58
"483","million 1990$","PolicyReference","Middle East",2095,"GDP",9997160,2024-03-11 09:44:58
"484","million 1990$","PolicyReference","Middle East",2100,"GDP",10748800,2024-03-11 09:44:58
"485","million 1990$","PolicyReference","Pakistan",1975,"GDP",21183,2024-03-11 09:44:58
"486","million 1990$","PolicyReference","Pakistan",1990,"GDP",51831,2024-03-11 09:44:58
"487","million 1990$","PolicyReference","Pakistan",2005,"GDP",97328,2024-03-11 09:44:58
"488","million 1990$","PolicyReference","Pakistan",2010,"GDP",115119,2024-03-11 09:44:58
"489","million 1990$","PolicyReference","Pakistan",2015,"GDP",140118,2024-03-11 09:44:58
"490","million 1990$","PolicyReference","Pakistan",2020,"GDP",171875,2024-03-11 09:44:58
"491","million 1990$","PolicyReference","Pakistan",2025,"GDP",199177,2024-03-11 09:44:58
"492","million 1990$","PolicyReference","Pakistan",2030,"GDP",253050,2024-03-11 09:44:58
"493","million 1990$","PolicyReference","Pakistan",2035,"GDP",321664,2024-03-11 09:44:58
"494","million 1990$","PolicyReference","Pakistan",2040,"GDP",409228,2024-03-11 09:44:58
"495","million 1990$","PolicyReference","Pakistan",2045,"GDP",517614,2024-03-11 09:44:58
"496","million 1990$","PolicyReference","Pakistan",2050,"GDP",648268,2024-03-11 09:44:58
"497","million 1990$","PolicyReference","Pakistan",2055,"GDP",803577,2024-03-11 09:44:58
"498","million 1990$","PolicyReference","Pakistan",2060,"GDP",986649,2024-03-11 09:44:58
"499","million 1990$","PolicyReference","Pakistan",2065,"GDP",1200980,2024-03-11 09:44:58
"500","million 1990$","PolicyReference","Pakistan",2070,"GDP",1449070,2024-03-11 09:44:58
"501","million 1990$","PolicyReference","Pakistan",2075,"GDP",1727160,2024-03-11 09:44:58
"502","million 1990$","PolicyReference","Pakistan",2080,"GDP",2031510,2024-03-11 09:44:58
"503","million 1990$","PolicyReference","Pakistan",2085,"GDP",2359960,2024-03-11 09:44:58
"504","million 1990$","PolicyReference","Pakistan",2090,"GDP",2712320,2024-03-11 09:44:58
"505","million 1990$","PolicyReference","Pakistan",2095,"GDP",3088930,2024-03-11 09:44:58
"506","million 1990$","PolicyReference","Pakistan",2100,"GDP",3486100,2024-03-11 09:44:58
"507","million 1990$","PolicyReference","Russia",1975,"GDP",652340,2024-03-11 09:44:58
"508","million 1990$","PolicyReference","Russia",1990,"GDP",932707,2024-03-11 09:44:58
"509","million 1990$","PolicyReference","Russia",2005,"GDP",845254,2024-03-11 09:44:58
"510","million 1990$","PolicyReference","Russia",2010,"GDP",1005950,2024-03-11 09:44:58
"511","million 1990$","PolicyReference","Russia",2015,"GDP",1093850,2024-03-11 09:44:58
"512","million 1990$","PolicyReference","Russia",2020,"GDP",1179500,2024-03-11 09:44:58
"513","million 1990$","PolicyReference","Russia",2025,"GDP",1297030,2024-03-11 09:44:58
"514","million 1990$","PolicyReference","Russia",2030,"GDP",1499980,2024-03-11 09:44:58
"515","million 1990$","PolicyReference","Russia",2035,"GDP",1693940,2024-03-11 09:44:58
"516","million 1990$","PolicyReference","Russia",2040,"GDP",1869240,2024-03-11 09:44:58
"517","million 1990$","PolicyReference","Russia",2045,"GDP",2011940,2024-03-11 09:44:58
"518","million 1990$","PolicyReference","Russia",2050,"GDP",2127860,2024-03-11 09:44:58
"519","million 1990$","PolicyReference","Russia",2055,"GDP",2247990,2024-03-11 09:44:58
"520","million 1990$","PolicyReference","Russia",2060,"GDP",2404780,2024-03-11 09:44:58
"521","million 1990$","PolicyReference","Russia",2065,"GDP",2570510,2024-03-11 09:44:58
"522","million 1990$","PolicyReference","Russia",2070,"GDP",2732740,2024-03-11 09:44:58
"523","million 1990$","PolicyReference","Russia",2075,"GDP",2877540,2024-03-11 09:44:58
"524","million 1990$","PolicyReference","Russia",2080,"GDP",3007580,2024-03-11 09:44:58
"525","million 1990$","PolicyReference","Russia",2085,"GDP",3132770,2024-03-11 09:44:58
"526","million 1990$","PolicyReference","Russia",2090,"GDP",3259680,2024-03-11 09:44:58
"527","million 1990$","PolicyReference","Russia",2095,"GDP",3387310,2024-03-11 09:44:58
"528","million 1990$","PolicyReference","Russia",2100,"GDP",3504990,2024-03-11 09:44:58
"529","million 1990$","PolicyReference","South Africa",1975,"GDP",104957,2024-03-11 09:44:58
"530","million 1990$","PolicyReference","South Africa",1990,"GDP",147056,2024-03-11 09:44:58
"531","million 1990$","PolicyReference","South Africa",2005,"GDP",212566,2024-03-11 09:44:58
"532","million 1990$","PolicyReference","South Africa",2010,"GDP",247608,2024-03-11 09:44:58
"533","million 1990$","PolicyReference","South Africa",2015,"GDP",276336,2024-03-11 09:44:58
"534","million 1990$","PolicyReference","South Africa",2020,"GDP",291286,2024-03-11 09:44:58
"535","million 1990$","PolicyReference","South Africa",2025,"GDP",324412,2024-03-11 09:44:58
"536","million 1990$","PolicyReference","South Africa",2030,"GDP",385119,2024-03-11 09:44:58
"537","million 1990$","PolicyReference","South Africa",2035,"GDP",448409,2024-03-11 09:44:58
"538","million 1990$","PolicyReference","South Africa",2040,"GDP",514997,2024-03-11 09:44:58
"539","million 1990$","PolicyReference","South Africa",2045,"GDP",583375,2024-03-11 09:44:58
"540","million 1990$","PolicyReference","South Africa",2050,"GDP",652830,2024-03-11 09:44:58
"541","million 1990$","PolicyReference","South Africa",2055,"GDP",725131,2024-03-11 09:44:58
"542","million 1990$","PolicyReference","South Africa",2060,"GDP",801736,2024-03-11 09:44:58
"543","million 1990$","PolicyReference","South Africa",2065,"GDP",880090,2024-03-11 09:44:58
"544","million 1990$","PolicyReference","South Africa",2070,"GDP",958535,2024-03-11 09:44:58
"545","million 1990$","PolicyReference","South Africa",2075,"GDP",1036880,2024-03-11 09:44:58
"546","million 1990$","PolicyReference","South Africa",2080,"GDP",1113760,2024-03-11 09:44:58
"547","million 1990$","PolicyReference","South Africa",2085,"GDP",1188510,2024-03-11 09:44:58
"548","million 1990$","PolicyReference","South Africa",2090,"GDP",1260960,2024-03-11 09:44:58
"549","million 1990$","PolicyReference","South Africa",2095,"GDP",1330340,2024-03-11 09:44:58
"550","million 1990$","PolicyReference","South Africa",2100,"GDP",1395430,2024-03-11 09:44:58
"551","million 1990$","PolicyReference","South America_Northern",1975,"GDP",129655,2024-03-11 09:44:58
"552","million 1990$","PolicyReference","South America_Northern",1990,"GDP",118067,2024-03-11 09:44:58
"553","million 1990$","PolicyReference","South America_Northern",2005,"GDP",164925,2024-03-11 09:44:58
"554","million 1990$","PolicyReference","South America_Northern",2010,"GDP",197957,2024-03-11 09:44:58
"555","million 1990$","PolicyReference","South America_Northern",2015,"GDP",200478,2024-03-11 09:44:58
"556","million 1990$","PolicyReference","South America_Northern",2020,"GDP",81659,2024-03-11 09:44:58
"557","million 1990$","PolicyReference","South America_Northern",2025,"GDP",80238,2024-03-11 09:44:58
"558","million 1990$","PolicyReference","South America_Northern",2030,"GDP",93584,2024-03-11 09:44:58
"559","million 1990$","PolicyReference","South America_Northern",2035,"GDP",108348,2024-03-11 09:44:58
"560","million 1990$","PolicyReference","South America_Northern",2040,"GDP",124241,2024-03-11 09:44:58
"561","million 1990$","PolicyReference","South America_Northern",2045,"GDP",141698,2024-03-11 09:44:58
"562","million 1990$","PolicyReference","South America_Northern",2050,"GDP",160673,2024-03-11 09:44:58
"563","million 1990$","PolicyReference","South America_Northern",2055,"GDP",181138,2024-03-11 09:44:58
"564","million 1990$","PolicyReference","South America_Northern",2060,"GDP",202917,2024-03-11 09:44:58
"565","million 1990$","PolicyReference","South America_Northern",2065,"GDP",225221,2024-03-11 09:44:58
"566","million 1990$","PolicyReference","South America_Northern",2070,"GDP",247734,2024-03-11 09:44:58
"567","million 1990$","PolicyReference","South America_Northern",2075,"GDP",270549,2024-03-11 09:44:58
"568","million 1990$","PolicyReference","South America_Northern",2080,"GDP",294004,2024-03-11 09:44:58
"569","million 1990$","PolicyReference","South America_Northern",2085,"GDP",317981,2024-03-11 09:44:58
"570","million 1990$","PolicyReference","South America_Northern",2090,"GDP",342108,2024-03-11 09:44:58
"571","million 1990$","PolicyReference","South America_Northern",2095,"GDP",366071,2024-03-11 09:44:58
"572","million 1990$","PolicyReference","South America_Northern",2100,"GDP",389868,2024-03-11 09:44:58
"573","million 1990$","PolicyReference","South America_Southern",1975,"GDP",97808,2024-03-11 09:44:58
"574","million 1990$","PolicyReference","South America_Southern",1990,"GDP",143309,2024-03-11 09:44:58
"575","million 1990$","PolicyReference","South America_Southern",2005,"GDP",269065,2024-03-11 09:44:58
"576","million 1990$","PolicyReference","South America_Southern",2010,"GDP",340130,2024-03-11 09:44:58
"577","million 1990$","PolicyReference","South America_Southern",2015,"GDP",419481,2024-03-11 09:44:58
"578","million 1990$","PolicyReference","South America_Southern",2020,"GDP",481164,2024-03-11 09:44:58
"579","million 1990$","PolicyReference","South America_Southern",2025,"GDP",567348,2024-03-11 09:44:58
"580","million 1990$","PolicyReference","South America_Southern",2030,"GDP",677449,2024-03-11 09:44:58
"581","million 1990$","PolicyReference","South America_Southern",2035,"GDP",792110,2024-03-11 09:44:58
"582","million 1990$","PolicyReference","South America_Southern",2040,"GDP",917007,2024-03-11 09:44:58
"583","million 1990$","PolicyReference","South America_Southern",2045,"GDP",1051850,2024-03-11 09:44:58
"584","million 1990$","PolicyReference","South America_Southern",2050,"GDP",1194950,2024-03-11 09:44:58
"585","million 1990$","PolicyReference","South America_Southern",2055,"GDP",1345470,2024-03-11 09:44:58
"586","million 1990$","PolicyReference","South America_Southern",2060,"GDP",1502820,2024-03-11 09:44:58
"587","million 1990$","PolicyReference","South America_Southern",2065,"GDP",1668360,2024-03-11 09:44:58
"588","million 1990$","PolicyReference","South America_Southern",2070,"GDP",1841000,2024-03-11 09:44:58
"589","million 1990$","PolicyReference","South America_Southern",2075,"GDP",2018790,2024-03-11 09:44:58
"590","million 1990$","PolicyReference","South America_Southern",2080,"GDP",2201560,2024-03-11 09:44:58
"591","million 1990$","PolicyReference","South America_Southern",2085,"GDP",2388200,2024-03-11 09:44:58
"592","million 1990$","PolicyReference","South America_Southern",2090,"GDP",2578090,2024-03-11 09:44:58
"593","million 1990$","PolicyReference","South America_Southern",2095,"GDP",2771350,2024-03-11 09:44:58
"594","million 1990$","PolicyReference","South America_Southern",2100,"GDP",2967350,2024-03-11 09:44:58
"595","million 1990$","PolicyReference","South Asia",1975,"GDP",24869,2024-03-11 09:44:58
"596","million 1990$","PolicyReference","South Asia",1990,"GDP",49977,2024-03-11 09:44:58
