"","Units","scenario","region","year","account","value","rundate"
"319","million 1990$","Reference","Europe_Eastern",2045,"GDP",277130,2024-02-05 15:57:01
"320","million 1990$","Reference","Europe_Eastern",2050,"GDP",303540,2024-02-05 15:57:01
"321","million 1990$","Reference","Europe_Eastern",2055,"GDP",331206,2024-02-05 15:57:01
"322","million 1990$","Reference","Europe_Eastern",2060,"GDP",362023,2024-02-05 15:57:01
"323","million 1990$","Reference","Europe_Eastern",2065,"GDP",393470,2024-02-05 15:57:01
"324","million 1990$","Reference","Europe_Eastern",2070,"GDP",422250,2024-02-05 15:57:01
"325","million 1990$","Reference","Europe_Eastern",2075,"GDP",445979,2024-02-05 15:57:01
"326","million 1990$","Reference","Europe_Eastern",2080,"GDP",466221,2024-02-05 15:57:01
"327","million 1990$","Reference","Europe_Eastern",2085,"GDP",484023,2024-02-05 15:57:01
"328","million 1990$","Reference","Europe_Eastern",2090,"GDP",500123,2024-02-05 15:57:01
"329","million 1990$","Reference","Europe_Eastern",2095,"GDP",514254,2024-02-05 15:57:01
"330","million 1990$","Reference","Europe_Eastern",2100,"GDP",524805,2024-02-05 15:57:01
"331","million 1990$","Reference","Europe_Non_EU",1975,"GDP",164035,2024-02-05 15:57:01
"332","million 1990$","Reference","Europe_Non_EU",1990,"GDP",324529,2024-02-05 15:57:01
"333","million 1990$","Reference","Europe_Non_EU",2005,"GDP",516687,2024-02-05 15:57:01
"334","million 1990$","Reference","Europe_Non_EU",2010,"GDP",600092,2024-02-05 15:57:01
"335","million 1990$","Reference","Europe_Non_EU",2015,"GDP",810903,2024-02-05 15:57:01
"336","million 1990$","Reference","Europe_Non_EU",2020,"GDP",924205,2024-02-05 15:57:01
"337","million 1990$","Reference","Europe_Non_EU",2025,"GDP",1081220,2024-02-05 15:57:01
"338","million 1990$","Reference","Europe_Non_EU",2030,"GDP",1242220,2024-02-05 15:57:01
"339","million 1990$","Reference","Europe_Non_EU",2035,"GDP",1400290,2024-02-05 15:57:01
"340","million 1990$","Reference","Europe_Non_EU",2040,"GDP",1559020,2024-02-05 15:57:01
"341","million 1990$","Reference","Europe_Non_EU",2045,"GDP",1709260,2024-02-05 15:57:01
"342","million 1990$","Reference","Europe_Non_EU",2050,"GDP",1850370,2024-02-05 15:57:01
"343","million 1990$","Reference","Europe_Non_EU",2055,"GDP",1986920,2024-02-05 15:57:01
"344","million 1990$","Reference","Europe_Non_EU",2060,"GDP",2118330,2024-02-05 15:57:01
"345","million 1990$","Reference","Europe_Non_EU",2065,"GDP",2240630,2024-02-05 15:57:01
"346","million 1990$","Reference","Europe_Non_EU",2070,"GDP",2351820,2024-02-05 15:57:01
"347","million 1990$","Reference","Europe_Non_EU",2075,"GDP",2449840,2024-02-05 15:57:01
"348","million 1990$","Reference","Europe_Non_EU",2080,"GDP",2536790,2024-02-05 15:57:01
"349","million 1990$","Reference","Europe_Non_EU",2085,"GDP",2614130,2024-02-05 15:57:01
"350","million 1990$","Reference","Europe_Non_EU",2090,"GDP",2686240,2024-02-05 15:57:01
"351","million 1990$","Reference","Europe_Non_EU",2095,"GDP",2755270,2024-02-05 15:57:01
"352","million 1990$","Reference","Europe_Non_EU",2100,"GDP",2818200,2024-02-05 15:57:01
"353","million 1990$","Reference","European Free Trade Association",1975,"GDP",309556,2024-02-05 15:57:01
"354","million 1990$","Reference","European Free Trade Association",1990,"GDP",458899,2024-02-05 15:57:01
"355","million 1990$","Reference","European Free Trade Association",2005,"GDP",623971,2024-02-05 15:57:01
"356","million 1990$","Reference","European Free Trade Association",2010,"GDP",676971,2024-02-05 15:57:01
"357","million 1990$","Reference","European Free Trade Association",2015,"GDP",736409,2024-02-05 15:57:01
"358","million 1990$","Reference","European Free Trade Association",2020,"GDP",801835,2024-02-05 15:57:01
"359","million 1990$","Reference","European Free Trade Association",2025,"GDP",872119,2024-02-05 15:57:01
"360","million 1990$","Reference","European Free Trade Association",2030,"GDP",962766,2024-02-05 15:57:01
"361","million 1990$","Reference","European Free Trade Association",2035,"GDP",1062230,2024-02-05 15:57:01
"362","million 1990$","Reference","European Free Trade Association",2040,"GDP",1160630,2024-02-05 15:57:01
"363","million 1990$","Reference","European Free Trade Association",2045,"GDP",1255510,2024-02-05 15:57:01
"364","million 1990$","Reference","European Free Trade Association",2050,"GDP",1351210,2024-02-05 15:57:01
"365","million 1990$","Reference","European Free Trade Association",2055,"GDP",1449970,2024-02-05 15:57:01
"366","million 1990$","Reference","European Free Trade Association",2060,"GDP",1551930,2024-02-05 15:57:01
"367","million 1990$","Reference","European Free Trade Association",2065,"GDP",1656450,2024-02-05 15:57:01
"368","million 1990$","Reference","European Free Trade Association",2070,"GDP",1759940,2024-02-05 15:57:01
"369","million 1990$","Reference","European Free Trade Association",2075,"GDP",1856910,2024-02-05 15:57:01
"370","million 1990$","Reference","European Free Trade Association",2080,"GDP",1950080,2024-02-05 15:57:01
"371","million 1990$","Reference","European Free Trade Association",2085,"GDP",2036320,2024-02-05 15:57:01
"372","million 1990$","Reference","European Free Trade Association",2090,"GDP",2115700,2024-02-05 15:57:01
"373","million 1990$","Reference","European Free Trade Association",2095,"GDP",2188630,2024-02-05 15:57:01
"374","million 1990$","Reference","European Free Trade Association",2100,"GDP",2251920,2024-02-05 15:57:01
"375","million 1990$","Reference","India",1975,"GDP",157355,2024-02-05 15:57:01
"376","million 1990$","Reference","India",1990,"GDP",306659,2024-02-05 15:57:01
"377","million 1990$","Reference","India",2005,"GDP",730410,2024-02-05 15:57:01
"378","million 1990$","Reference","India",2010,"GDP",1088920,2024-02-05 15:57:01
"379","million 1990$","Reference","India",2015,"GDP",1513410,2024-02-05 15:57:01
"380","million 1990$","Reference","India",2020,"GDP",2165300,2024-02-05 15:57:01
"381","million 1990$","Reference","India",2025,"GDP",3068790,2024-02-05 15:57:01
"382","million 1990$","Reference","India",2030,"GDP",3921720,2024-02-05 15:57:01
"383","million 1990$","Reference","India",2035,"GDP",4854150,2024-02-05 15:57:01
"384","million 1990$","Reference","India",2040,"GDP",5864480,2024-02-05 15:57:01
"385","million 1990$","Reference","India",2045,"GDP",6915330,2024-02-05 15:57:01
"386","million 1990$","Reference","India",2050,"GDP",7984130,2024-02-05 15:57:01
"387","million 1990$","Reference","India",2055,"GDP",9070540,2024-02-05 15:57:01
"388","million 1990$","Reference","India",2060,"GDP",10161600,2024-02-05 15:57:01
"389","million 1990$","Reference","India",2065,"GDP",11220400,2024-02-05 15:57:01
"390","million 1990$","Reference","India",2070,"GDP",12208300,2024-02-05 15:57:01
"391","million 1990$","Reference","India",2075,"GDP",13104200,2024-02-05 15:57:01
"392","million 1990$","Reference","India",2080,"GDP",13914700,2024-02-05 15:57:01
"393","million 1990$","Reference","India",2085,"GDP",14637800,2024-02-05 15:57:01
"394","million 1990$","Reference","India",2090,"GDP",15286700,2024-02-05 15:57:01
"395","million 1990$","Reference","India",2095,"GDP",15865900,2024-02-05 15:57:01
"396","million 1990$","Reference","India",2100,"GDP",16356500,2024-02-05 15:57:01
"397","million 1990$","Reference","Indonesia",1975,"GDP",68394,2024-02-05 15:57:01
"398","million 1990$","Reference","Indonesia",1990,"GDP",204381,2024-02-05 15:57:01
"399","million 1990$","Reference","Indonesia",2005,"GDP",376810,2024-02-05 15:57:01
"400","million 1990$","Reference","Indonesia",2010,"GDP",498117,2024-02-05 15:57:01
"401","million 1990$","Reference","Indonesia",2015,"GDP",651844,2024-02-05 15:57:01
"402","million 1990$","Reference","Indonesia",2020,"GDP",837337,2024-02-05 15:57:01
"403","million 1990$","Reference","Indonesia",2025,"GDP",1083230,2024-02-05 15:57:01
"404","million 1990$","Reference","Indonesia",2030,"GDP",1393420,2024-02-05 15:57:01
"405","million 1990$","Reference","Indonesia",2035,"GDP",1730400,2024-02-05 15:57:01
"406","million 1990$","Reference","Indonesia",2040,"GDP",2095320,2024-02-05 15:57:01
"407","million 1990$","Reference","Indonesia",2045,"GDP",2465180,2024-02-05 15:57:01
"408","million 1990$","Reference","Indonesia",2050,"GDP",2826620,2024-02-05 15:57:01
"409","million 1990$","Reference","Indonesia",2055,"GDP",3179390,2024-02-05 15:57:01
"410","million 1990$","Reference","Indonesia",2060,"GDP",3517120,2024-02-05 15:57:01
"411","million 1990$","Reference","Indonesia",2065,"GDP",3826060,2024-02-05 15:57:01
"412","million 1990$","Reference","Indonesia",2070,"GDP",4093020,2024-02-05 15:57:01
"413","million 1990$","Reference","Indonesia",2075,"GDP",4321880,2024-02-05 15:57:01
"414","million 1990$","Reference","Indonesia",2080,"GDP",4521180,2024-02-05 15:57:01
"415","million 1990$","Reference","Indonesia",2085,"GDP",4691850,2024-02-05 15:57:01
"416","million 1990$","Reference","Indonesia",2090,"GDP",4836190,2024-02-05 15:57:01
"417","million 1990$","Reference","Indonesia",2095,"GDP",4955720,2024-02-05 15:57:01
"418","million 1990$","Reference","Indonesia",2100,"GDP",5047590,2024-02-05 15:57:01
"419","million 1990$","Reference","Japan",1975,"GDP",1539700,2024-02-05 15:57:01
"420","million 1990$","Reference","Japan",1990,"GDP",3102790,2024-02-05 15:57:01
"421","million 1990$","Reference","Japan",2005,"GDP",3741800,2024-02-05 15:57:01
"422","million 1990$","Reference","Japan",2010,"GDP",3760140,2024-02-05 15:57:01
"423","million 1990$","Reference","Japan",2015,"GDP",3955610,2024-02-05 15:57:01
"424","million 1990$","Reference","Japan",2020,"GDP",4147900,2024-02-05 15:57:01
"425","million 1990$","Reference","Japan",2025,"GDP",4287420,2024-02-05 15:57:01
"426","million 1990$","Reference","Japan",2030,"GDP",4607760,2024-02-05 15:57:01
"427","million 1990$","Reference","Japan",2035,"GDP",4930120,2024-02-05 15:57:01
"428","million 1990$","Reference","Japan",2040,"GDP",5211850,2024-02-05 15:57:01
"429","million 1990$","Reference","Japan",2045,"GDP",5485440,2024-02-05 15:57:01
"430","million 1990$","Reference","Japan",2050,"GDP",5729120,2024-02-05 15:57:01
"431","million 1990$","Reference","Japan",2055,"GDP",5963570,2024-02-05 15:57:01
"432","million 1990$","Reference","Japan",2060,"GDP",6186890,2024-02-05 15:57:01
"433","million 1990$","Reference","Japan",2065,"GDP",6372400,2024-02-05 15:57:01
"434","million 1990$","Reference","Japan",2070,"GDP",6512000,2024-02-05 15:57:01
"435","million 1990$","Reference","Japan",2075,"GDP",6597810,2024-02-05 15:57:01
"436","million 1990$","Reference","Japan",2080,"GDP",6647200,2024-02-05 15:57:01
"437","million 1990$","Reference","Japan",2085,"GDP",6670830,2024-02-05 15:57:01
"438","million 1990$","Reference","Japan",2090,"GDP",6676020,2024-02-05 15:57:01
"439","million 1990$","Reference","Japan",2095,"GDP",6663110,2024-02-05 15:57:01
"440","million 1990$","Reference","Japan",2100,"GDP",6620270,2024-02-05 15:57:01
"441","million 1990$","Reference","Mexico",1975,"GDP",242424,2024-02-05 15:57:01
"442","million 1990$","Reference","Mexico",1990,"GDP",337810,2024-02-05 15:57:01
"443","million 1990$","Reference","Mexico",2005,"GDP",648288,2024-02-05 15:57:01
"444","million 1990$","Reference","Mexico",2010,"GDP",697805,2024-02-05 15:57:01
"445","million 1990$","Reference","Mexico",2015,"GDP",807043,2024-02-05 15:57:01
"446","million 1990$","Reference","Mexico",2020,"GDP",895798,2024-02-05 15:57:01
"447","million 1990$","Reference","Mexico",2025,"GDP",1020960,2024-02-05 15:57:01
"448","million 1990$","Reference","Mexico",2030,"GDP",1178220,2024-02-05 15:57:01
"449","million 1990$","Reference","Mexico",2035,"GDP",1347380,2024-02-05 15:57:01
"450","million 1990$","Reference","Mexico",2040,"GDP",1518620,2024-02-05 15:57:01
"451","million 1990$","Reference","Mexico",2045,"GDP",1692490,2024-02-05 15:57:01
"452","million 1990$","Reference","Mexico",2050,"GDP",1874580,2024-02-05 15:57:01
"453","million 1990$","Reference","Mexico",2055,"GDP",2064490,2024-02-05 15:57:01
"454","million 1990$","Reference","Mexico",2060,"GDP",2257600,2024-02-05 15:57:01
"455","million 1990$","Reference","Mexico",2065,"GDP",2455170,2024-02-05 15:57:01
"456","million 1990$","Reference","Mexico",2070,"GDP",2648220,2024-02-05 15:57:01
"457","million 1990$","Reference","Mexico",2075,"GDP",2837520,2024-02-05 15:57:01
"458","million 1990$","Reference","Mexico",2080,"GDP",3024540,2024-02-05 15:57:01
"459","million 1990$","Reference","Mexico",2085,"GDP",3206500,2024-02-05 15:57:01
"460","million 1990$","Reference","Mexico",2090,"GDP",3383560,2024-02-05 15:57:01
"461","million 1990$","Reference","Mexico",2095,"GDP",3555280,2024-02-05 15:57:01
"462","million 1990$","Reference","Mexico",2100,"GDP",3717800,2024-02-05 15:57:01
"463","million 1990$","Reference","Middle East",1975,"GDP",396427,2024-02-05 15:57:01
"464","million 1990$","Reference","Middle East",1990,"GDP",643521,2024-02-05 15:57:01
"465","million 1990$","Reference","Middle East",2005,"GDP",1162480,2024-02-05 15:57:01
"466","million 1990$","Reference","Middle East",2010,"GDP",1426150,2024-02-05 15:57:01
"467","million 1990$","Reference","Middle East",2015,"GDP",1668130,2024-02-05 15:57:01
"468","million 1990$","Reference","Middle East",2020,"GDP",1845010,2024-02-05 15:57:01
"469","million 1990$","Reference","Middle East",2025,"GDP",2095560,2024-02-05 15:57:01
"470","million 1990$","Reference","Middle East",2030,"GDP",2567210,2024-02-05 15:57:01
"471","million 1990$","Reference","Middle East",2035,"GDP",3106280,2024-02-05 15:57:01
"472","million 1990$","Reference","Middle East",2040,"GDP",3670360,2024-02-05 15:57:01
"473","million 1990$","Reference","Middle East",2045,"GDP",4218250,2024-02-05 15:57:01
"474","million 1990$","Reference","Middle East",2050,"GDP",4727280,2024-02-05 15:57:01
"475","million 1990$","Reference","Middle East",2055,"GDP",5220540,2024-02-05 15:57:01
"476","million 1990$","Reference","Middle East",2060,"GDP",5722660,2024-02-05 15:57:01
"477","million 1990$","Reference","Middle East",2065,"GDP",6248930,2024-02-05 15:57:01
"478","million 1990$","Reference","Middle East",2070,"GDP",6801720,2024-02-05 15:57:01
"479","million 1990$","Reference","Middle East",2075,"GDP",7387860,2024-02-05 15:57:01
"480","million 1990$","Reference","Middle East",2080,"GDP",8021510,2024-02-05 15:57:01
"481","million 1990$","Reference","Middle East",2085,"GDP",8705290,2024-02-05 15:57:01
"482","million 1990$","Reference","Middle East",2090,"GDP",9450940,2024-02-05 15:57:01
"483","million 1990$","Reference","Middle East",2095,"GDP",10262200,2024-02-05 15:57:01
"484","million 1990$","Reference","Middle East",2100,"GDP",11136500,2024-02-05 15:57:01
"485","million 1990$","Reference","Pakistan",1975,"GDP",21183,2024-02-05 15:57:01
"486","million 1990$","Reference","Pakistan",1990,"GDP",51831,2024-02-05 15:57:01
"487","million 1990$","Reference","Pakistan",2005,"GDP",97328,2024-02-05 15:57:01
"488","million 1990$","Reference","Pakistan",2010,"GDP",115119,2024-02-05 15:57:01
"489","million 1990$","Reference","Pakistan",2015,"GDP",140118,2024-02-05 15:57:01
"490","million 1990$","Reference","Pakistan",2020,"GDP",171875,2024-02-05 15:57:01
"491","million 1990$","Reference","Pakistan",2025,"GDP",198133,2024-02-05 15:57:01
"492","million 1990$","Reference","Pakistan",2030,"GDP",236856,2024-02-05 15:57:01
"493","million 1990$","Reference","Pakistan",2035,"GDP",275898,2024-02-05 15:57:01
"494","million 1990$","Reference","Pakistan",2040,"GDP",318746,2024-02-05 15:57:01
"495","million 1990$","Reference","Pakistan",2045,"GDP",364675,2024-02-05 15:57:01
"496","million 1990$","Reference","Pakistan",2050,"GDP",412783,2024-02-05 15:57:01
"497","million 1990$","Reference","Pakistan",2055,"GDP",463625,2024-02-05 15:57:01
"498","million 1990$","Reference","Pakistan",2060,"GDP",518268,2024-02-05 15:57:01
"499","million 1990$","Reference","Pakistan",2065,"GDP",578135,2024-02-05 15:57:01
"500","million 1990$","Reference","Pakistan",2070,"GDP",644564,2024-02-05 15:57:01
"501","million 1990$","Reference","Pakistan",2075,"GDP",716074,2024-02-05 15:57:01
"502","million 1990$","Reference","Pakistan",2080,"GDP",791239,2024-02-05 15:57:01
"503","million 1990$","Reference","Pakistan",2085,"GDP",870135,2024-02-05 15:57:01
"504","million 1990$","Reference","Pakistan",2090,"GDP",954144,2024-02-05 15:57:01
"505","million 1990$","Reference","Pakistan",2095,"GDP",1045020,2024-02-05 15:57:01
"506","million 1990$","Reference","Pakistan",2100,"GDP",1144180,2024-02-05 15:57:01
"507","million 1990$","Reference","Russia",1975,"GDP",652340,2024-02-05 15:57:01
"508","million 1990$","Reference","Russia",1990,"GDP",932707,2024-02-05 15:57:01
"509","million 1990$","Reference","Russia",2005,"GDP",845254,2024-02-05 15:57:01
"510","million 1990$","Reference","Russia",2010,"GDP",1005950,2024-02-05 15:57:01
"511","million 1990$","Reference","Russia",2015,"GDP",1093850,2024-02-05 15:57:01
"512","million 1990$","Reference","Russia",2020,"GDP",1179500,2024-02-05 15:57:01
"513","million 1990$","Reference","Russia",2025,"GDP",1297010,2024-02-05 15:57:01
"514","million 1990$","Reference","Russia",2030,"GDP",1513960,2024-02-05 15:57:01
"515","million 1990$","Reference","Russia",2035,"GDP",1739980,2024-02-05 15:57:01
"516","million 1990$","Reference","Russia",2040,"GDP",1947280,2024-02-05 15:57:01
"517","million 1990$","Reference","Russia",2045,"GDP",2106520,2024-02-05 15:57:01
"518","million 1990$","Reference","Russia",2050,"GDP",2219600,2024-02-05 15:57:01
"519","million 1990$","Reference","Russia",2055,"GDP",2324070,2024-02-05 15:57:01
"520","million 1990$","Reference","Russia",2060,"GDP",2456990,2024-02-05 15:57:01
"521","million 1990$","Reference","Russia",2065,"GDP",2584240,2024-02-05 15:57:01
"522","million 1990$","Reference","Russia",2070,"GDP",2693030,2024-02-05 15:57:01
"523","million 1990$","Reference","Russia",2075,"GDP",2769790,2024-02-05 15:57:01
"524","million 1990$","Reference","Russia",2080,"GDP",2823400,2024-02-05 15:57:01
"525","million 1990$","Reference","Russia",2085,"GDP",2864410,2024-02-05 15:57:01
"526","million 1990$","Reference","Russia",2090,"GDP",2898800,2024-02-05 15:57:01
"527","million 1990$","Reference","Russia",2095,"GDP",2924900,2024-02-05 15:57:01
"528","million 1990$","Reference","Russia",2100,"GDP",2931960,2024-02-05 15:57:01
"529","million 1990$","Reference","South Africa",1975,"GDP",104957,2024-02-05 15:57:01
"530","million 1990$","Reference","South Africa",1990,"GDP",147056,2024-02-05 15:57:01
"531","million 1990$","Reference","South Africa",2005,"GDP",212566,2024-02-05 15:57:01
"532","million 1990$","Reference","South Africa",2010,"GDP",247608,2024-02-05 15:57:01
"533","million 1990$","Reference","South Africa",2015,"GDP",276336,2024-02-05 15:57:01
"534","million 1990$","Reference","South Africa",2020,"GDP",291286,2024-02-05 15:57:01
"535","million 1990$","Reference","South Africa",2025,"GDP",323605,2024-02-05 15:57:01
"536","million 1990$","Reference","South Africa",2030,"GDP",379708,2024-02-05 15:57:01
"537","million 1990$","Reference","South Africa",2035,"GDP",436058,2024-02-05 15:57:01
"538","million 1990$","Reference","South Africa",2040,"GDP",492210,2024-02-05 15:57:01
"539","million 1990$","Reference","South Africa",2045,"GDP",546287,2024-02-05 15:57:01
"540","million 1990$","Reference","South Africa",2050,"GDP",597238,2024-02-05 15:57:01
"541","million 1990$","Reference","South Africa",2055,"GDP",647206,2024-02-05 15:57:01
"542","million 1990$","Reference","South Africa",2060,"GDP",697344,2024-02-05 15:57:01
"543","million 1990$","Reference","South Africa",2065,"GDP",744340,2024-02-05 15:57:01
"544","million 1990$","Reference","South Africa",2070,"GDP",786410,2024-02-05 15:57:01
"545","million 1990$","Reference","South Africa",2075,"GDP",824430,2024-02-05 15:57:01
"546","million 1990$","Reference","South Africa",2080,"GDP",858224,2024-02-05 15:57:01
"547","million 1990$","Reference","South Africa",2085,"GDP",887096,2024-02-05 15:57:01
"548","million 1990$","Reference","South Africa",2090,"GDP",911430,2024-02-05 15:57:01
"549","million 1990$","Reference","South Africa",2095,"GDP",931073,2024-02-05 15:57:01
"550","million 1990$","Reference","South Africa",2100,"GDP",945559,2024-02-05 15:57:01
"551","million 1990$","Reference","South America_Northern",1975,"GDP",129655,2024-02-05 15:57:01
"552","million 1990$","Reference","South America_Northern",1990,"GDP",118067,2024-02-05 15:57:01
"553","million 1990$","Reference","South America_Northern",2005,"GDP",164925,2024-02-05 15:57:01
"554","million 1990$","Reference","South America_Northern",2010,"GDP",197957,2024-02-05 15:57:01
"555","million 1990$","Reference","South America_Northern",2015,"GDP",200478,2024-02-05 15:57:01
"556","million 1990$","Reference","South America_Northern",2020,"GDP",81659,2024-02-05 15:57:01
"557","million 1990$","Reference","South America_Northern",2025,"GDP",80158,2024-02-05 15:57:01
"558","million 1990$","Reference","South America_Northern",2030,"GDP",92666,2024-02-05 15:57:01
"559","million 1990$","Reference","South America_Northern",2035,"GDP",106829,2024-02-05 15:57:01
"560","million 1990$","Reference","South America_Northern",2040,"GDP",120626,2024-02-05 15:57:01
"561","million 1990$","Reference","South America_Northern",2045,"GDP",133985,2024-02-05 15:57:01
"562","million 1990$","Reference","South America_Northern",2050,"GDP",146996,2024-02-05 15:57:01
"563","million 1990$","Reference","South America_Northern",2055,"GDP",159916,2024-02-05 15:57:01
"564","million 1990$","Reference","South America_Northern",2060,"GDP",172797,2024-02-05 15:57:01
"565","million 1990$","Reference","South America_Northern",2065,"GDP",184651,2024-02-05 15:57:01
"566","million 1990$","Reference","South America_Northern",2070,"GDP",195138,2024-02-05 15:57:01
"567","million 1990$","Reference","South America_Northern",2075,"GDP",204528,2024-02-05 15:57:01
"568","million 1990$","Reference","South America_Northern",2080,"GDP",213422,2024-02-05 15:57:01
"569","million 1990$","Reference","South America_Northern",2085,"GDP",221710,2024-02-05 15:57:01
"570","million 1990$","Reference","South America_Northern",2090,"GDP",229505,2024-02-05 15:57:01
"571","million 1990$","Reference","South America_Northern",2095,"GDP",236794,2024-02-05 15:57:01
"572","million 1990$","Reference","South America_Northern",2100,"GDP",243259,2024-02-05 15:57:01
"573","million 1990$","Reference","South America_Southern",1975,"GDP",97808,2024-02-05 15:57:01
"574","million 1990$","Reference","South America_Southern",1990,"GDP",143309,2024-02-05 15:57:01
"575","million 1990$","Reference","South America_Southern",2005,"GDP",269065,2024-02-05 15:57:01
"576","million 1990$","Reference","South America_Southern",2010,"GDP",340130,2024-02-05 15:57:01
"577","million 1990$","Reference","South America_Southern",2015,"GDP",419481,2024-02-05 15:57:01
"578","million 1990$","Reference","South America_Southern",2020,"GDP",481164,2024-02-05 15:57:01
"579","million 1990$","Reference","South America_Southern",2025,"GDP",566280,2024-02-05 15:57:01
"580","million 1990$","Reference","South America_Southern",2030,"GDP",671317,2024-02-05 15:57:01
"581","million 1990$","Reference","South America_Southern",2035,"GDP",778670,2024-02-05 15:57:01
"582","million 1990$","Reference","South America_Southern",2040,"GDP",891988,2024-02-05 15:57:01
"583","million 1990$","Reference","South America_Southern",2045,"GDP",1009890,2024-02-05 15:57:01
"584","million 1990$","Reference","South America_Southern",2050,"GDP",1131560,2024-02-05 15:57:01
"585","million 1990$","Reference","South America_Southern",2055,"GDP",1257160,2024-02-05 15:57:01
"586","million 1990$","Reference","South America_Southern",2060,"GDP",1387040,2024-02-05 15:57:01
"587","million 1990$","Reference","South America_Southern",2065,"GDP",1521140,2024-02-05 15:57:01
"588","million 1990$","Reference","South America_Southern",2070,"GDP",1658630,2024-02-05 15:57:01
"589","million 1990$","Reference","South America_Southern",2075,"GDP",1798650,2024-02-05 15:57:01
"590","million 1990$","Reference","South America_Southern",2080,"GDP",1942550,2024-02-05 15:57:01
"591","million 1990$","Reference","South America_Southern",2085,"GDP",2089350,2024-02-05 15:57:01
"592","million 1990$","Reference","South America_Southern",2090,"GDP",2241240,2024-02-05 15:57:01
"593","million 1990$","Reference","South America_Southern",2095,"GDP",2399930,2024-02-05 15:57:01
"594","million 1990$","Reference","South America_Southern",2100,"GDP",2565420,2024-02-05 15:57:01
"595","million 1990$","Reference","South Asia",1975,"GDP",24869,2024-02-05 15:57:01
"596","million 1990$","Reference","South Asia",1990,"GDP",49977,2024-02-05 15:57:01
"597","million 1990$","Reference","South Asia",2005,"GDP",100536,2024-02-05 15:57:01
"598","million 1990$","Reference","South Asia",2010,"GDP",136817,2024-02-05 15:57:01
"599","million 1990$","Reference","South Asia",2015,"GDP",183569,2024-02-05 15:57:01
"600","million 1990$","Reference","South Asia",2020,"GDP",244604,2024-02-05 15:57:01
"601","million 1990$","Reference","South Asia",2025,"GDP",324490,2024-02-05 15:57:01
"602","million 1990$","Reference","South Asia",2030,"GDP",396889,2024-02-05 15:57:01
"603","million 1990$","Reference","South Asia",2035,"GDP",460109,2024-02-05 15:57:01
"604","million 1990$","Reference","South Asia",2040,"GDP",521079,2024-02-05 15:57:01
"605","million 1990$","Reference","South Asia",2045,"GDP",577905,2024-02-05 15:57:01
"606","million 1990$","Reference","South Asia",2050,"GDP",631100,2024-02-05 15:57:01
"607","million 1990$","Reference","South Asia",2055,"GDP",682679,2024-02-05 15:57:01
"608","million 1990$","Reference","South Asia",2060,"GDP",733792,2024-02-05 15:57:01
"609","million 1990$","Reference","South Asia",2065,"GDP",783416,2024-02-05 15:57:01
"610","million 1990$","Reference","South Asia",2070,"GDP",830812,2024-02-05 15:57:01
"611","million 1990$","Reference","South Asia",2075,"GDP",877093,2024-02-05 15:57:01
"612","million 1990$","Reference","South Asia",2080,"GDP",923210,2024-02-05 15:57:01
"613","million 1990$","Reference","South Asia",2085,"GDP",969756,2024-02-05 15:57:01
"614","million 1990$","Reference","South Asia",2090,"GDP",1017940,2024-02-05 15:57:01
"615","million 1990$","Reference","South Asia",2095,"GDP",1068540,2024-02-05 15:57:01
"616","million 1990$","Reference","South Asia",2100,"GDP",1121260,2024-02-05 15:57:01
"617","million 1990$","Reference","South Korea",1975,"GDP",66098,2024-02-05 15:57:01
"618","million 1990$","Reference","South Korea",1990,"GDP",239387,2024-02-05 15:57:01
"619","million 1990$","Reference","South Korea",2005,"GDP",590217,2024-02-05 15:57:01
"620","million 1990$","Reference","South Korea",2010,"GDP",722014,2024-02-05 15:57:01
"621","million 1990$","Reference","South Korea",2015,"GDP",836983,2024-02-05 15:57:01
"622","million 1990$","Reference","South Korea",2020,"GDP",961472,2024-02-05 15:57:01
"623","million 1990$","Reference","South Korea",2025,"GDP",1111190,2024-02-05 15:57:01
"624","million 1990$","Reference","South Korea",2030,"GDP",1276860,2024-02-05 15:57:01
"625","million 1990$","Reference","South Korea",2035,"GDP",1427260,2024-02-05 15:57:01
"626","million 1990$","Reference","South Korea",2040,"GDP",1552940,2024-02-05 15:57:01
"627","million 1990$","Reference","South Korea",2045,"GDP",1656720,2024-02-05 15:57:01
"628","million 1990$","Reference","South Korea",2050,"GDP",1737000,2024-02-05 15:57:01
"629","million 1990$","Reference","South Korea",2055,"GDP",1803820,2024-02-05 15:57:01
"630","million 1990$","Reference","South Korea",2060,"GDP",1845890,2024-02-05 15:57:01
"631","million 1990$","Reference","South Korea",2065,"GDP",1872220,2024-02-05 15:57:01
"632","million 1990$","Reference","South Korea",2070,"GDP",1893840,2024-02-05 15:57:01
"633","million 1990$","Reference","South Korea",2075,"GDP",1899950,2024-02-05 15:57:01
"634","million 1990$","Reference","South Korea",2080,"GDP",1901240,2024-02-05 15:57:01
"635","million 1990$","Reference","South Korea",2085,"GDP",1894710,2024-02-05 15:57:01
"636","million 1990$","Reference","South Korea",2090,"GDP",1881490,2024-02-05 15:57:01
"637","million 1990$","Reference","South Korea",2095,"GDP",1863340,2024-02-05 15:57:01
"638","million 1990$","Reference","South Korea",2100,"GDP",1838580,2024-02-05 15:57:01
"639","million 1990$","Reference","Southeast Asia",1975,"GDP",133096,2024-02-05 15:57:01
"640","million 1990$","Reference","Southeast Asia",1990,"GDP",295563,2024-02-05 15:57:01
