"","Units","scenario","region","year","account","value","rundate"
"319","million 1990$","Reference","Europe_Eastern",2045,"GDP",225197,2024-02-05 14:02:39
"320","million 1990$","Reference","Europe_Eastern",2050,"GDP",236406,2024-02-05 14:02:39
"321","million 1990$","Reference","Europe_Eastern",2055,"GDP",249110,2024-02-05 14:02:39
"322","million 1990$","Reference","Europe_Eastern",2060,"GDP",265580,2024-02-05 14:02:39
"323","million 1990$","Reference","Europe_Eastern",2065,"GDP",285244,2024-02-05 14:02:39
"324","million 1990$","Reference","Europe_Eastern",2070,"GDP",306233,2024-02-05 14:02:39
"325","million 1990$","Reference","Europe_Eastern",2075,"GDP",327172,2024-02-05 14:02:39
"326","million 1990$","Reference","Europe_Eastern",2080,"GDP",348310,2024-02-05 14:02:39
"327","million 1990$","Reference","Europe_Eastern",2085,"GDP",370228,2024-02-05 14:02:39
"328","million 1990$","Reference","Europe_Eastern",2090,"GDP",393667,2024-02-05 14:02:39
"329","million 1990$","Reference","Europe_Eastern",2095,"GDP",418576,2024-02-05 14:02:39
"330","million 1990$","Reference","Europe_Eastern",2100,"GDP",444225,2024-02-05 14:02:39
"331","million 1990$","Reference","Europe_Non_EU",1975,"GDP",164035,2024-02-05 14:02:39
"332","million 1990$","Reference","Europe_Non_EU",1990,"GDP",324529,2024-02-05 14:02:39
"333","million 1990$","Reference","Europe_Non_EU",2005,"GDP",516687,2024-02-05 14:02:39
"334","million 1990$","Reference","Europe_Non_EU",2010,"GDP",600092,2024-02-05 14:02:39
"335","million 1990$","Reference","Europe_Non_EU",2015,"GDP",810903,2024-02-05 14:02:39
"336","million 1990$","Reference","Europe_Non_EU",2020,"GDP",924205,2024-02-05 14:02:39
"337","million 1990$","Reference","Europe_Non_EU",2025,"GDP",1080190,2024-02-05 14:02:39
"338","million 1990$","Reference","Europe_Non_EU",2030,"GDP",1215630,2024-02-05 14:02:39
"339","million 1990$","Reference","Europe_Non_EU",2035,"GDP",1335870,2024-02-05 14:02:39
"340","million 1990$","Reference","Europe_Non_EU",2040,"GDP",1453540,2024-02-05 14:02:39
"341","million 1990$","Reference","Europe_Non_EU",2045,"GDP",1565400,2024-02-05 14:02:39
"342","million 1990$","Reference","Europe_Non_EU",2050,"GDP",1673300,2024-02-05 14:02:39
"343","million 1990$","Reference","Europe_Non_EU",2055,"GDP",1781770,2024-02-05 14:02:39
"344","million 1990$","Reference","Europe_Non_EU",2060,"GDP",1891220,2024-02-05 14:02:39
"345","million 1990$","Reference","Europe_Non_EU",2065,"GDP",2004000,2024-02-05 14:02:39
"346","million 1990$","Reference","Europe_Non_EU",2070,"GDP",2122730,2024-02-05 14:02:39
"347","million 1990$","Reference","Europe_Non_EU",2075,"GDP",2246440,2024-02-05 14:02:39
"348","million 1990$","Reference","Europe_Non_EU",2080,"GDP",2370760,2024-02-05 14:02:39
"349","million 1990$","Reference","Europe_Non_EU",2085,"GDP",2494570,2024-02-05 14:02:39
"350","million 1990$","Reference","Europe_Non_EU",2090,"GDP",2619320,2024-02-05 14:02:39
"351","million 1990$","Reference","Europe_Non_EU",2095,"GDP",2746070,2024-02-05 14:02:39
"352","million 1990$","Reference","Europe_Non_EU",2100,"GDP",2876430,2024-02-05 14:02:39
"353","million 1990$","Reference","European Free Trade Association",1975,"GDP",309556,2024-02-05 14:02:39
"354","million 1990$","Reference","European Free Trade Association",1990,"GDP",458899,2024-02-05 14:02:39
"355","million 1990$","Reference","European Free Trade Association",2005,"GDP",623971,2024-02-05 14:02:39
"356","million 1990$","Reference","European Free Trade Association",2010,"GDP",676971,2024-02-05 14:02:39
"357","million 1990$","Reference","European Free Trade Association",2015,"GDP",736409,2024-02-05 14:02:39
"358","million 1990$","Reference","European Free Trade Association",2020,"GDP",801835,2024-02-05 14:02:39
"359","million 1990$","Reference","European Free Trade Association",2025,"GDP",866672,2024-02-05 14:02:39
"360","million 1990$","Reference","European Free Trade Association",2030,"GDP",910127,2024-02-05 14:02:39
"361","million 1990$","Reference","European Free Trade Association",2035,"GDP",946935,2024-02-05 14:02:39
"362","million 1990$","Reference","European Free Trade Association",2040,"GDP",977532,2024-02-05 14:02:39
"363","million 1990$","Reference","European Free Trade Association",2045,"GDP",1000500,2024-02-05 14:02:39
"364","million 1990$","Reference","European Free Trade Association",2050,"GDP",1021640,2024-02-05 14:02:39
"365","million 1990$","Reference","European Free Trade Association",2055,"GDP",1043470,2024-02-05 14:02:39
"366","million 1990$","Reference","European Free Trade Association",2060,"GDP",1064990,2024-02-05 14:02:39
"367","million 1990$","Reference","European Free Trade Association",2065,"GDP",1087160,2024-02-05 14:02:39
"368","million 1990$","Reference","European Free Trade Association",2070,"GDP",1107150,2024-02-05 14:02:39
"369","million 1990$","Reference","European Free Trade Association",2075,"GDP",1120940,2024-02-05 14:02:39
"370","million 1990$","Reference","European Free Trade Association",2080,"GDP",1130440,2024-02-05 14:02:39
"371","million 1990$","Reference","European Free Trade Association",2085,"GDP",1134110,2024-02-05 14:02:39
"372","million 1990$","Reference","European Free Trade Association",2090,"GDP",1133520,2024-02-05 14:02:39
"373","million 1990$","Reference","European Free Trade Association",2095,"GDP",1129990,2024-02-05 14:02:39
"374","million 1990$","Reference","European Free Trade Association",2100,"GDP",1122200,2024-02-05 14:02:39
"375","million 1990$","Reference","India",1975,"GDP",157355,2024-02-05 14:02:39
"376","million 1990$","Reference","India",1990,"GDP",306659,2024-02-05 14:02:39
"377","million 1990$","Reference","India",2005,"GDP",730410,2024-02-05 14:02:39
"378","million 1990$","Reference","India",2010,"GDP",1088920,2024-02-05 14:02:39
"379","million 1990$","Reference","India",2015,"GDP",1513410,2024-02-05 14:02:39
"380","million 1990$","Reference","India",2020,"GDP",2165300,2024-02-05 14:02:39
"381","million 1990$","Reference","India",2025,"GDP",3061390,2024-02-05 14:02:39
"382","million 1990$","Reference","India",2030,"GDP",3761670,2024-02-05 14:02:39
"383","million 1990$","Reference","India",2035,"GDP",4411760,2024-02-05 14:02:39
"384","million 1990$","Reference","India",2040,"GDP",5059480,2024-02-05 14:02:39
"385","million 1990$","Reference","India",2045,"GDP",5688710,2024-02-05 14:02:39
"386","million 1990$","Reference","India",2050,"GDP",6295440,2024-02-05 14:02:39
"387","million 1990$","Reference","India",2055,"GDP",6893640,2024-02-05 14:02:39
"388","million 1990$","Reference","India",2060,"GDP",7493320,2024-02-05 14:02:39
"389","million 1990$","Reference","India",2065,"GDP",8100810,2024-02-05 14:02:39
"390","million 1990$","Reference","India",2070,"GDP",8711320,2024-02-05 14:02:39
"391","million 1990$","Reference","India",2075,"GDP",9324210,2024-02-05 14:02:39
"392","million 1990$","Reference","India",2080,"GDP",9926990,2024-02-05 14:02:39
"393","million 1990$","Reference","India",2085,"GDP",10516900,2024-02-05 14:02:39
"394","million 1990$","Reference","India",2090,"GDP",11107900,2024-02-05 14:02:39
"395","million 1990$","Reference","India",2095,"GDP",11704300,2024-02-05 14:02:39
"396","million 1990$","Reference","India",2100,"GDP",12308000,2024-02-05 14:02:39
"397","million 1990$","Reference","Indonesia",1975,"GDP",68394,2024-02-05 14:02:39
"398","million 1990$","Reference","Indonesia",1990,"GDP",204381,2024-02-05 14:02:39
"399","million 1990$","Reference","Indonesia",2005,"GDP",376810,2024-02-05 14:02:39
"400","million 1990$","Reference","Indonesia",2010,"GDP",498117,2024-02-05 14:02:39
"401","million 1990$","Reference","Indonesia",2015,"GDP",651844,2024-02-05 14:02:39
"402","million 1990$","Reference","Indonesia",2020,"GDP",837337,2024-02-05 14:02:39
"403","million 1990$","Reference","Indonesia",2025,"GDP",1080400,2024-02-05 14:02:39
"404","million 1990$","Reference","Indonesia",2030,"GDP",1328180,2024-02-05 14:02:39
"405","million 1990$","Reference","Indonesia",2035,"GDP",1548350,2024-02-05 14:02:39
"406","million 1990$","Reference","Indonesia",2040,"GDP",1760290,2024-02-05 14:02:39
"407","million 1990$","Reference","Indonesia",2045,"GDP",1951860,2024-02-05 14:02:39
"408","million 1990$","Reference","Indonesia",2050,"GDP",2117690,2024-02-05 14:02:39
"409","million 1990$","Reference","Indonesia",2055,"GDP",2264650,2024-02-05 14:02:39
"410","million 1990$","Reference","Indonesia",2060,"GDP",2394820,2024-02-05 14:02:39
"411","million 1990$","Reference","Indonesia",2065,"GDP",2509510,2024-02-05 14:02:39
"412","million 1990$","Reference","Indonesia",2070,"GDP",2609250,2024-02-05 14:02:39
"413","million 1990$","Reference","Indonesia",2075,"GDP",2701260,2024-02-05 14:02:39
"414","million 1990$","Reference","Indonesia",2080,"GDP",2786690,2024-02-05 14:02:39
"415","million 1990$","Reference","Indonesia",2085,"GDP",2866190,2024-02-05 14:02:39
"416","million 1990$","Reference","Indonesia",2090,"GDP",2942230,2024-02-05 14:02:39
"417","million 1990$","Reference","Indonesia",2095,"GDP",3016280,2024-02-05 14:02:39
"418","million 1990$","Reference","Indonesia",2100,"GDP",3091410,2024-02-05 14:02:39
"419","million 1990$","Reference","Japan",1975,"GDP",1539700,2024-02-05 14:02:39
"420","million 1990$","Reference","Japan",1990,"GDP",3102790,2024-02-05 14:02:39
"421","million 1990$","Reference","Japan",2005,"GDP",3741800,2024-02-05 14:02:39
"422","million 1990$","Reference","Japan",2010,"GDP",3760140,2024-02-05 14:02:39
"423","million 1990$","Reference","Japan",2015,"GDP",3955610,2024-02-05 14:02:39
"424","million 1990$","Reference","Japan",2020,"GDP",4147900,2024-02-05 14:02:39
"425","million 1990$","Reference","Japan",2025,"GDP",4264770,2024-02-05 14:02:39
"426","million 1990$","Reference","Japan",2030,"GDP",4357240,2024-02-05 14:02:39
"427","million 1990$","Reference","Japan",2035,"GDP",4349940,2024-02-05 14:02:39
"428","million 1990$","Reference","Japan",2040,"GDP",4277810,2024-02-05 14:02:39
"429","million 1990$","Reference","Japan",2045,"GDP",4186920,2024-02-05 14:02:39
"430","million 1990$","Reference","Japan",2050,"GDP",4070210,2024-02-05 14:02:39
"431","million 1990$","Reference","Japan",2055,"GDP",3951550,2024-02-05 14:02:39
"432","million 1990$","Reference","Japan",2060,"GDP",3832920,2024-02-05 14:02:39
"433","million 1990$","Reference","Japan",2065,"GDP",3705080,2024-02-05 14:02:39
"434","million 1990$","Reference","Japan",2070,"GDP",3568480,2024-02-05 14:02:39
"435","million 1990$","Reference","Japan",2075,"GDP",3423000,2024-02-05 14:02:39
"436","million 1990$","Reference","Japan",2080,"GDP",3282200,2024-02-05 14:02:39
"437","million 1990$","Reference","Japan",2085,"GDP",3154430,2024-02-05 14:02:39
"438","million 1990$","Reference","Japan",2090,"GDP",3040300,2024-02-05 14:02:39
"439","million 1990$","Reference","Japan",2095,"GDP",2936250,2024-02-05 14:02:39
"440","million 1990$","Reference","Japan",2100,"GDP",2833920,2024-02-05 14:02:39
"441","million 1990$","Reference","Mexico",1975,"GDP",242424,2024-02-05 14:02:39
"442","million 1990$","Reference","Mexico",1990,"GDP",337810,2024-02-05 14:02:39
"443","million 1990$","Reference","Mexico",2005,"GDP",648288,2024-02-05 14:02:39
"444","million 1990$","Reference","Mexico",2010,"GDP",697805,2024-02-05 14:02:39
"445","million 1990$","Reference","Mexico",2015,"GDP",807043,2024-02-05 14:02:39
"446","million 1990$","Reference","Mexico",2020,"GDP",895798,2024-02-05 14:02:39
"447","million 1990$","Reference","Mexico",2025,"GDP",1022290,2024-02-05 14:02:39
"448","million 1990$","Reference","Mexico",2030,"GDP",1162680,2024-02-05 14:02:39
"449","million 1990$","Reference","Mexico",2035,"GDP",1295570,2024-02-05 14:02:39
"450","million 1990$","Reference","Mexico",2040,"GDP",1420140,2024-02-05 14:02:39
"451","million 1990$","Reference","Mexico",2045,"GDP",1539030,2024-02-05 14:02:39
"452","million 1990$","Reference","Mexico",2050,"GDP",1658770,2024-02-05 14:02:39
"453","million 1990$","Reference","Mexico",2055,"GDP",1781420,2024-02-05 14:02:39
"454","million 1990$","Reference","Mexico",2060,"GDP",1904870,2024-02-05 14:02:39
"455","million 1990$","Reference","Mexico",2065,"GDP",2035780,2024-02-05 14:02:39
"456","million 1990$","Reference","Mexico",2070,"GDP",2171940,2024-02-05 14:02:39
"457","million 1990$","Reference","Mexico",2075,"GDP",2313990,2024-02-05 14:02:39
"458","million 1990$","Reference","Mexico",2080,"GDP",2457020,2024-02-05 14:02:39
"459","million 1990$","Reference","Mexico",2085,"GDP",2598810,2024-02-05 14:02:39
"460","million 1990$","Reference","Mexico",2090,"GDP",2740670,2024-02-05 14:02:39
"461","million 1990$","Reference","Mexico",2095,"GDP",2883470,2024-02-05 14:02:39
"462","million 1990$","Reference","Mexico",2100,"GDP",3028320,2024-02-05 14:02:39
"463","million 1990$","Reference","Middle East",1975,"GDP",396427,2024-02-05 14:02:39
"464","million 1990$","Reference","Middle East",1990,"GDP",643521,2024-02-05 14:02:39
"465","million 1990$","Reference","Middle East",2005,"GDP",1162480,2024-02-05 14:02:39
"466","million 1990$","Reference","Middle East",2010,"GDP",1426150,2024-02-05 14:02:39
"467","million 1990$","Reference","Middle East",2015,"GDP",1668130,2024-02-05 14:02:39
"468","million 1990$","Reference","Middle East",2020,"GDP",1845010,2024-02-05 14:02:39
"469","million 1990$","Reference","Middle East",2025,"GDP",2089640,2024-02-05 14:02:39
"470","million 1990$","Reference","Middle East",2030,"GDP",2489090,2024-02-05 14:02:39
"471","million 1990$","Reference","Middle East",2035,"GDP",2913990,2024-02-05 14:02:39
"472","million 1990$","Reference","Middle East",2040,"GDP",3338520,2024-02-05 14:02:39
"473","million 1990$","Reference","Middle East",2045,"GDP",3721530,2024-02-05 14:02:39
"474","million 1990$","Reference","Middle East",2050,"GDP",4042180,2024-02-05 14:02:39
"475","million 1990$","Reference","Middle East",2055,"GDP",4322170,2024-02-05 14:02:39
"476","million 1990$","Reference","Middle East",2060,"GDP",4592480,2024-02-05 14:02:39
"477","million 1990$","Reference","Middle East",2065,"GDP",4872740,2024-02-05 14:02:39
"478","million 1990$","Reference","Middle East",2070,"GDP",5158980,2024-02-05 14:02:39
"479","million 1990$","Reference","Middle East",2075,"GDP",5469620,2024-02-05 14:02:39
"480","million 1990$","Reference","Middle East",2080,"GDP",5809620,2024-02-05 14:02:39
"481","million 1990$","Reference","Middle East",2085,"GDP",6177630,2024-02-05 14:02:39
"482","million 1990$","Reference","Middle East",2090,"GDP",6579220,2024-02-05 14:02:39
"483","million 1990$","Reference","Middle East",2095,"GDP",7013600,2024-02-05 14:02:39
"484","million 1990$","Reference","Middle East",2100,"GDP",7479210,2024-02-05 14:02:39
"485","million 1990$","Reference","Pakistan",1975,"GDP",21183,2024-02-05 14:02:39
"486","million 1990$","Reference","Pakistan",1990,"GDP",51831,2024-02-05 14:02:39
"487","million 1990$","Reference","Pakistan",2005,"GDP",97328,2024-02-05 14:02:39
"488","million 1990$","Reference","Pakistan",2010,"GDP",115119,2024-02-05 14:02:39
"489","million 1990$","Reference","Pakistan",2015,"GDP",140118,2024-02-05 14:02:39
"490","million 1990$","Reference","Pakistan",2020,"GDP",171875,2024-02-05 14:02:39
"491","million 1990$","Reference","Pakistan",2025,"GDP",198448,2024-02-05 14:02:39
"492","million 1990$","Reference","Pakistan",2030,"GDP",240211,2024-02-05 14:02:39
"493","million 1990$","Reference","Pakistan",2035,"GDP",285943,2024-02-05 14:02:39
"494","million 1990$","Reference","Pakistan",2040,"GDP",338476,2024-02-05 14:02:39
"495","million 1990$","Reference","Pakistan",2045,"GDP",397272,2024-02-05 14:02:39
"496","million 1990$","Reference","Pakistan",2050,"GDP",461588,2024-02-05 14:02:39
"497","million 1990$","Reference","Pakistan",2055,"GDP",532271,2024-02-05 14:02:39
"498","million 1990$","Reference","Pakistan",2060,"GDP",611060,2024-02-05 14:02:39
"499","million 1990$","Reference","Pakistan",2065,"GDP",700238,2024-02-05 14:02:39
"500","million 1990$","Reference","Pakistan",2070,"GDP",801708,2024-02-05 14:02:39
"501","million 1990$","Reference","Pakistan",2075,"GDP",913983,2024-02-05 14:02:39
"502","million 1990$","Reference","Pakistan",2080,"GDP",1035320,2024-02-05 14:02:39
"503","million 1990$","Reference","Pakistan",2085,"GDP",1165200,2024-02-05 14:02:39
"504","million 1990$","Reference","Pakistan",2090,"GDP",1305200,2024-02-05 14:02:39
"505","million 1990$","Reference","Pakistan",2095,"GDP",1457220,2024-02-05 14:02:39
"506","million 1990$","Reference","Pakistan",2100,"GDP",1622510,2024-02-05 14:02:39
"507","million 1990$","Reference","Russia",1975,"GDP",652340,2024-02-05 14:02:39
"508","million 1990$","Reference","Russia",1990,"GDP",932707,2024-02-05 14:02:39
"509","million 1990$","Reference","Russia",2005,"GDP",845254,2024-02-05 14:02:39
"510","million 1990$","Reference","Russia",2010,"GDP",1005950,2024-02-05 14:02:39
"511","million 1990$","Reference","Russia",2015,"GDP",1093850,2024-02-05 14:02:39
"512","million 1990$","Reference","Russia",2020,"GDP",1179500,2024-02-05 14:02:39
"513","million 1990$","Reference","Russia",2025,"GDP",1292390,2024-02-05 14:02:39
"514","million 1990$","Reference","Russia",2030,"GDP",1453900,2024-02-05 14:02:39
"515","million 1990$","Reference","Russia",2035,"GDP",1598180,2024-02-05 14:02:39
"516","million 1990$","Reference","Russia",2040,"GDP",1716470,2024-02-05 14:02:39
"517","million 1990$","Reference","Russia",2045,"GDP",1786490,2024-02-05 14:02:39
"518","million 1990$","Reference","Russia",2050,"GDP",1816680,2024-02-05 14:02:39
"519","million 1990$","Reference","Russia",2055,"GDP",1845720,2024-02-05 14:02:39
"520","million 1990$","Reference","Russia",2060,"GDP",1908190,2024-02-05 14:02:39
"521","million 1990$","Reference","Russia",2065,"GDP",1995820,2024-02-05 14:02:39
"522","million 1990$","Reference","Russia",2070,"GDP",2093410,2024-02-05 14:02:39
"523","million 1990$","Reference","Russia",2075,"GDP",2192750,2024-02-05 14:02:39
"524","million 1990$","Reference","Russia",2080,"GDP",2293830,2024-02-05 14:02:39
"525","million 1990$","Reference","Russia",2085,"GDP",2384910,2024-02-05 14:02:39
"526","million 1990$","Reference","Russia",2090,"GDP",2483250,2024-02-05 14:02:39
"527","million 1990$","Reference","Russia",2095,"GDP",2583010,2024-02-05 14:02:39
"528","million 1990$","Reference","Russia",2100,"GDP",2675300,2024-02-05 14:02:39
"529","million 1990$","Reference","South Africa",1975,"GDP",104957,2024-02-05 14:02:39
"530","million 1990$","Reference","South Africa",1990,"GDP",147056,2024-02-05 14:02:39
"531","million 1990$","Reference","South Africa",2005,"GDP",212566,2024-02-05 14:02:39
"532","million 1990$","Reference","South Africa",2010,"GDP",247608,2024-02-05 14:02:39
"533","million 1990$","Reference","South Africa",2015,"GDP",276336,2024-02-05 14:02:39
"534","million 1990$","Reference","South Africa",2020,"GDP",291286,2024-02-05 14:02:39
"535","million 1990$","Reference","South Africa",2025,"GDP",322740,2024-02-05 14:02:39
"536","million 1990$","Reference","South Africa",2030,"GDP",366386,2024-02-05 14:02:39
"537","million 1990$","Reference","South Africa",2035,"GDP",404866,2024-02-05 14:02:39
"538","million 1990$","Reference","South Africa",2040,"GDP",440704,2024-02-05 14:02:39
"539","million 1990$","Reference","South Africa",2045,"GDP",473769,2024-02-05 14:02:39
"540","million 1990$","Reference","South Africa",2050,"GDP",505314,2024-02-05 14:02:39
"541","million 1990$","Reference","South Africa",2055,"GDP",537234,2024-02-05 14:02:39
"542","million 1990$","Reference","South Africa",2060,"GDP",571012,2024-02-05 14:02:39
"543","million 1990$","Reference","South Africa",2065,"GDP",606046,2024-02-05 14:02:39
"544","million 1990$","Reference","South Africa",2070,"GDP",642490,2024-02-05 14:02:39
"545","million 1990$","Reference","South Africa",2075,"GDP",679528,2024-02-05 14:02:39
"546","million 1990$","Reference","South Africa",2080,"GDP",716406,2024-02-05 14:02:39
"547","million 1990$","Reference","South Africa",2085,"GDP",753267,2024-02-05 14:02:39
"548","million 1990$","Reference","South Africa",2090,"GDP",789975,2024-02-05 14:02:39
"549","million 1990$","Reference","South Africa",2095,"GDP",826623,2024-02-05 14:02:39
"550","million 1990$","Reference","South Africa",2100,"GDP",864063,2024-02-05 14:02:39
"551","million 1990$","Reference","South America_Northern",1975,"GDP",129655,2024-02-05 14:02:39
"552","million 1990$","Reference","South America_Northern",1990,"GDP",118067,2024-02-05 14:02:39
"553","million 1990$","Reference","South America_Northern",2005,"GDP",164925,2024-02-05 14:02:39
"554","million 1990$","Reference","South America_Northern",2010,"GDP",197957,2024-02-05 14:02:39
"555","million 1990$","Reference","South America_Northern",2015,"GDP",200478,2024-02-05 14:02:39
"556","million 1990$","Reference","South America_Northern",2020,"GDP",81659,2024-02-05 14:02:39
"557","million 1990$","Reference","South America_Northern",2025,"GDP",80153,2024-02-05 14:02:39
"558","million 1990$","Reference","South America_Northern",2030,"GDP",94579,2024-02-05 14:02:39
"559","million 1990$","Reference","South America_Northern",2035,"GDP",112069,2024-02-05 14:02:39
"560","million 1990$","Reference","South America_Northern",2040,"GDP",133178,2024-02-05 14:02:39
"561","million 1990$","Reference","South America_Northern",2045,"GDP",157520,2024-02-05 14:02:39
"562","million 1990$","Reference","South America_Northern",2050,"GDP",183426,2024-02-05 14:02:39
"563","million 1990$","Reference","South America_Northern",2055,"GDP",209267,2024-02-05 14:02:39
"564","million 1990$","Reference","South America_Northern",2060,"GDP",233940,2024-02-05 14:02:39
"565","million 1990$","Reference","South America_Northern",2065,"GDP",256379,2024-02-05 14:02:39
"566","million 1990$","Reference","South America_Northern",2070,"GDP",276520,2024-02-05 14:02:39
"567","million 1990$","Reference","South America_Northern",2075,"GDP",295094,2024-02-05 14:02:39
"568","million 1990$","Reference","South America_Northern",2080,"GDP",312690,2024-02-05 14:02:39
"569","million 1990$","Reference","South America_Northern",2085,"GDP",329574,2024-02-05 14:02:39
"570","million 1990$","Reference","South America_Northern",2090,"GDP",346231,2024-02-05 14:02:39
"571","million 1990$","Reference","South America_Northern",2095,"GDP",362866,2024-02-05 14:02:39
"572","million 1990$","Reference","South America_Northern",2100,"GDP",379724,2024-02-05 14:02:39
"573","million 1990$","Reference","South America_Southern",1975,"GDP",97808,2024-02-05 14:02:39
"574","million 1990$","Reference","South America_Southern",1990,"GDP",143309,2024-02-05 14:02:39
"575","million 1990$","Reference","South America_Southern",2005,"GDP",269065,2024-02-05 14:02:39
"576","million 1990$","Reference","South America_Southern",2010,"GDP",340130,2024-02-05 14:02:39
"577","million 1990$","Reference","South America_Southern",2015,"GDP",419481,2024-02-05 14:02:39
"578","million 1990$","Reference","South America_Southern",2020,"GDP",481164,2024-02-05 14:02:39
"579","million 1990$","Reference","South America_Southern",2025,"GDP",566037,2024-02-05 14:02:39
"580","million 1990$","Reference","South America_Southern",2030,"GDP",656123,2024-02-05 14:02:39
"581","million 1990$","Reference","South America_Southern",2035,"GDP",735983,2024-02-05 14:02:39
"582","million 1990$","Reference","South America_Southern",2040,"GDP",816311,2024-02-05 14:02:39
"583","million 1990$","Reference","South America_Southern",2045,"GDP",897900,2024-02-05 14:02:39
"584","million 1990$","Reference","South America_Southern",2050,"GDP",980766,2024-02-05 14:02:39
"585","million 1990$","Reference","South America_Southern",2055,"GDP",1065890,2024-02-05 14:02:39
"586","million 1990$","Reference","South America_Southern",2060,"GDP",1155110,2024-02-05 14:02:39
"587","million 1990$","Reference","South America_Southern",2065,"GDP",1250960,2024-02-05 14:02:39
"588","million 1990$","Reference","South America_Southern",2070,"GDP",1354250,2024-02-05 14:02:39
"589","million 1990$","Reference","South America_Southern",2075,"GDP",1465090,2024-02-05 14:02:39
"590","million 1990$","Reference","South America_Southern",2080,"GDP",1582020,2024-02-05 14:02:39
"591","million 1990$","Reference","South America_Southern",2085,"GDP",1703810,2024-02-05 14:02:39
"592","million 1990$","Reference","South America_Southern",2090,"GDP",1832170,2024-02-05 14:02:39
"593","million 1990$","Reference","South America_Southern",2095,"GDP",1968060,2024-02-05 14:02:39
"594","million 1990$","Reference","South America_Southern",2100,"GDP",2113280,2024-02-05 14:02:39
"595","million 1990$","Reference","South Asia",1975,"GDP",24869,2024-02-05 14:02:39
"596","million 1990$","Reference","South Asia",1990,"GDP",49977,2024-02-05 14:02:39
"597","million 1990$","Reference","South Asia",2005,"GDP",100536,2024-02-05 14:02:39
"598","million 1990$","Reference","South Asia",2010,"GDP",136817,2024-02-05 14:02:39
"599","million 1990$","Reference","South Asia",2015,"GDP",183569,2024-02-05 14:02:39
"600","million 1990$","Reference","South Asia",2020,"GDP",244604,2024-02-05 14:02:39
"601","million 1990$","Reference","South Asia",2025,"GDP",325104,2024-02-05 14:02:39
"602","million 1990$","Reference","South Asia",2030,"GDP",401599,2024-02-05 14:02:39
"603","million 1990$","Reference","South Asia",2035,"GDP",473642,2024-02-05 14:02:39
"604","million 1990$","Reference","South Asia",2040,"GDP",549879,2024-02-05 14:02:39
"605","million 1990$","Reference","South Asia",2045,"GDP",629808,2024-02-05 14:02:39
"606","million 1990$","Reference","South Asia",2050,"GDP",714177,2024-02-05 14:02:39
"607","million 1990$","Reference","South Asia",2055,"GDP",805483,2024-02-05 14:02:39
"608","million 1990$","Reference","South Asia",2060,"GDP",906128,2024-02-05 14:02:39
"609","million 1990$","Reference","South Asia",2065,"GDP",1016900,2024-02-05 14:02:39
"610","million 1990$","Reference","South Asia",2070,"GDP",1139350,2024-02-05 14:02:39
"611","million 1990$","Reference","South Asia",2075,"GDP",1275250,2024-02-05 14:02:39
"612","million 1990$","Reference","South Asia",2080,"GDP",1422710,2024-02-05 14:02:39
"613","million 1990$","Reference","South Asia",2085,"GDP",1581770,2024-02-05 14:02:39
"614","million 1990$","Reference","South Asia",2090,"GDP",1754080,2024-02-05 14:02:39
"615","million 1990$","Reference","South Asia",2095,"GDP",1941470,2024-02-05 14:02:39
"616","million 1990$","Reference","South Asia",2100,"GDP",2145490,2024-02-05 14:02:39
"617","million 1990$","Reference","South Korea",1975,"GDP",66098,2024-02-05 14:02:39
"618","million 1990$","Reference","South Korea",1990,"GDP",239387,2024-02-05 14:02:39
"619","million 1990$","Reference","South Korea",2005,"GDP",590217,2024-02-05 14:02:39
"620","million 1990$","Reference","South Korea",2010,"GDP",722014,2024-02-05 14:02:39
"621","million 1990$","Reference","South Korea",2015,"GDP",836983,2024-02-05 14:02:39
"622","million 1990$","Reference","South Korea",2020,"GDP",961472,2024-02-05 14:02:39
"623","million 1990$","Reference","South Korea",2025,"GDP",1105390,2024-02-05 14:02:39
"624","million 1990$","Reference","South Korea",2030,"GDP",1220900,2024-02-05 14:02:39
"625","million 1990$","Reference","South Korea",2035,"GDP",1305120,2024-02-05 14:02:39
"626","million 1990$","Reference","South Korea",2040,"GDP",1361930,2024-02-05 14:02:39
"627","million 1990$","Reference","South Korea",2045,"GDP",1394270,2024-02-05 14:02:39
"628","million 1990$","Reference","South Korea",2050,"GDP",1401700,2024-02-05 14:02:39
"629","million 1990$","Reference","South Korea",2055,"GDP",1395140,2024-02-05 14:02:39
"630","million 1990$","Reference","South Korea",2060,"GDP",1368290,2024-02-05 14:02:39
"631","million 1990$","Reference","South Korea",2065,"GDP",1331690,2024-02-05 14:02:39
"632","million 1990$","Reference","South Korea",2070,"GDP",1293880,2024-02-05 14:02:39
"633","million 1990$","Reference","South Korea",2075,"GDP",1246700,2024-02-05 14:02:39
"634","million 1990$","Reference","South Korea",2080,"GDP",1198250,2024-02-05 14:02:39
"635","million 1990$","Reference","South Korea",2085,"GDP",1145670,2024-02-05 14:02:39
"636","million 1990$","Reference","South Korea",2090,"GDP",1090770,2024-02-05 14:02:39
"637","million 1990$","Reference","South Korea",2095,"GDP",1035630,2024-02-05 14:02:39
"638","million 1990$","Reference","South Korea",2100,"GDP",981205,2024-02-05 14:02:39
"639","million 1990$","Reference","Southeast Asia",1975,"GDP",133096,2024-02-05 14:02:39
"640","million 1990$","Reference","Southeast Asia",1990,"GDP",295563,2024-02-05 14:02:39
