"","Units","scenario","region","year","account","value","rundate"
"278","million 1990$","Reference","EU-12",2060,"gdp-per-capita",21.278,2024-02-05 14:02:39
"279","million 1990$","Reference","EU-12",2065,"gdp-per-capita",22.4989,2024-02-05 14:02:39
"280","million 1990$","Reference","EU-12",2070,"gdp-per-capita",23.7482,2024-02-05 14:02:39
"281","million 1990$","Reference","EU-12",2075,"gdp-per-capita",24.8655,2024-02-05 14:02:39
"282","million 1990$","Reference","EU-12",2080,"gdp-per-capita",25.8518,2024-02-05 14:02:39
"283","million 1990$","Reference","EU-12",2085,"gdp-per-capita",26.7185,2024-02-05 14:02:39
"284","million 1990$","Reference","EU-12",2090,"gdp-per-capita",27.5486,2024-02-05 14:02:39
"285","million 1990$","Reference","EU-12",2095,"gdp-per-capita",28.4153,2024-02-05 14:02:39
"286","million 1990$","Reference","EU-12",2100,"gdp-per-capita",29.315,2024-02-05 14:02:39
"287","million 1990$","Reference","EU-15",1975,"gdp-per-capita",13.4595,2024-02-05 14:02:39
"288","million 1990$","Reference","EU-15",1990,"gdp-per-capita",19.9666,2024-02-05 14:02:39
"289","million 1990$","Reference","EU-15",2005,"gdp-per-capita",25.7003,2024-02-05 14:02:39
"290","million 1990$","Reference","EU-15",2010,"gdp-per-capita",25.9933,2024-02-05 14:02:39
"291","million 1990$","Reference","EU-15",2015,"gdp-per-capita",26.8454,2024-02-05 14:02:39
"292","million 1990$","Reference","EU-15",2020,"gdp-per-capita",29.1317,2024-02-05 14:02:39
"293","million 1990$","Reference","EU-15",2025,"gdp-per-capita",31.2595,2024-02-05 14:02:39
"294","million 1990$","Reference","EU-15",2030,"gdp-per-capita",32.8764,2024-02-05 14:02:39
"295","million 1990$","Reference","EU-15",2035,"gdp-per-capita",34.4221,2024-02-05 14:02:39
"296","million 1990$","Reference","EU-15",2040,"gdp-per-capita",36.0385,2024-02-05 14:02:39
"297","million 1990$","Reference","EU-15",2045,"gdp-per-capita",37.6315,2024-02-05 14:02:39
"298","million 1990$","Reference","EU-15",2050,"gdp-per-capita",39.1849,2024-02-05 14:02:39
"299","million 1990$","Reference","EU-15",2055,"gdp-per-capita",40.8021,2024-02-05 14:02:39
"300","million 1990$","Reference","EU-15",2060,"gdp-per-capita",42.6502,2024-02-05 14:02:39
"301","million 1990$","Reference","EU-15",2065,"gdp-per-capita",44.6516,2024-02-05 14:02:39
"302","million 1990$","Reference","EU-15",2070,"gdp-per-capita",46.6046,2024-02-05 14:02:39
"303","million 1990$","Reference","EU-15",2075,"gdp-per-capita",48.4255,2024-02-05 14:02:39
"304","million 1990$","Reference","EU-15",2080,"gdp-per-capita",50.275,2024-02-05 14:02:39
"305","million 1990$","Reference","EU-15",2085,"gdp-per-capita",52.174,2024-02-05 14:02:39
"306","million 1990$","Reference","EU-15",2090,"gdp-per-capita",54.2265,2024-02-05 14:02:39
"307","million 1990$","Reference","EU-15",2095,"gdp-per-capita",56.4809,2024-02-05 14:02:39
"308","million 1990$","Reference","EU-15",2100,"gdp-per-capita",58.8372,2024-02-05 14:02:39
"309","million 1990$","Reference","Europe_Eastern",1975,"gdp-per-capita",1.75542,2024-02-05 14:02:39
"310","million 1990$","Reference","Europe_Eastern",1990,"gdp-per-capita",2.4729,2024-02-05 14:02:39
"311","million 1990$","Reference","Europe_Eastern",2005,"gdp-per-capita",1.89967,2024-02-05 14:02:39
"312","million 1990$","Reference","Europe_Eastern",2010,"gdp-per-capita",2.2141,2024-02-05 14:02:39
"313","million 1990$","Reference","Europe_Eastern",2015,"gdp-per-capita",2.13308,2024-02-05 14:02:39
"314","million 1990$","Reference","Europe_Eastern",2020,"gdp-per-capita",2.46143,2024-02-05 14:02:39
"315","million 1990$","Reference","Europe_Eastern",2025,"gdp-per-capita",2.90208,2024-02-05 14:02:39
"316","million 1990$","Reference","Europe_Eastern",2030,"gdp-per-capita",3.3317,2024-02-05 14:02:39
"317","million 1990$","Reference","Europe_Eastern",2035,"gdp-per-capita",3.71732,2024-02-05 14:02:39
"318","million 1990$","Reference","Europe_Eastern",2040,"gdp-per-capita",4.07146,2024-02-05 14:02:39
"319","million 1990$","Reference","Europe_Eastern",2045,"gdp-per-capita",4.37879,2024-02-05 14:02:39
"320","million 1990$","Reference","Europe_Eastern",2050,"gdp-per-capita",4.64954,2024-02-05 14:02:39
"321","million 1990$","Reference","Europe_Eastern",2055,"gdp-per-capita",4.94433,2024-02-05 14:02:39
"322","million 1990$","Reference","Europe_Eastern",2060,"gdp-per-capita",5.30661,2024-02-05 14:02:39
"323","million 1990$","Reference","Europe_Eastern",2065,"gdp-per-capita",5.72584,2024-02-05 14:02:39
"324","million 1990$","Reference","Europe_Eastern",2070,"gdp-per-capita",6.15729,2024-02-05 14:02:39
"325","million 1990$","Reference","Europe_Eastern",2075,"gdp-per-capita",6.56458,2024-02-05 14:02:39
"326","million 1990$","Reference","Europe_Eastern",2080,"gdp-per-capita",6.95243,2024-02-05 14:02:39
"327","million 1990$","Reference","Europe_Eastern",2085,"gdp-per-capita",7.33808,2024-02-05 14:02:39
"328","million 1990$","Reference","Europe_Eastern",2090,"gdp-per-capita",7.74112,2024-02-05 14:02:39
"329","million 1990$","Reference","Europe_Eastern",2095,"gdp-per-capita",8.16495,2024-02-05 14:02:39
"330","million 1990$","Reference","Europe_Eastern",2100,"gdp-per-capita",8.59835,2024-02-05 14:02:39
"331","million 1990$","Reference","Europe_Non_EU",1975,"gdp-per-capita",2.68782,2024-02-05 14:02:39
"332","million 1990$","Reference","Europe_Non_EU",1990,"gdp-per-capita",4.13008,2024-02-05 14:02:39
"333","million 1990$","Reference","Europe_Non_EU",2005,"gdp-per-capita",5.67763,2024-02-05 14:02:39
"334","million 1990$","Reference","Europe_Non_EU",2010,"gdp-per-capita",6.31709,2024-02-05 14:02:39
"335","million 1990$","Reference","Europe_Non_EU",2015,"gdp-per-capita",8.05546,2024-02-05 14:02:39
"336","million 1990$","Reference","Europe_Non_EU",2020,"gdp-per-capita",8.73515,2024-02-05 14:02:39
"337","million 1990$","Reference","Europe_Non_EU",2025,"gdp-per-capita",9.741,2024-02-05 14:02:39
"338","million 1990$","Reference","Europe_Non_EU",2030,"gdp-per-capita",10.5007,2024-02-05 14:02:39
"339","million 1990$","Reference","Europe_Non_EU",2035,"gdp-per-capita",11.1156,2024-02-05 14:02:39
"340","million 1990$","Reference","Europe_Non_EU",2040,"gdp-per-capita",11.6938,2024-02-05 14:02:39
"341","million 1990$","Reference","Europe_Non_EU",2045,"gdp-per-capita",12.1944,2024-02-05 14:02:39
"342","million 1990$","Reference","Europe_Non_EU",2050,"gdp-per-capita",12.6352,2024-02-05 14:02:39
"343","million 1990$","Reference","Europe_Non_EU",2055,"gdp-per-capita",13.069,2024-02-05 14:02:39
"344","million 1990$","Reference","Europe_Non_EU",2060,"gdp-per-capita",13.5019,2024-02-05 14:02:39
"345","million 1990$","Reference","Europe_Non_EU",2065,"gdp-per-capita",13.9531,2024-02-05 14:02:39
"346","million 1990$","Reference","Europe_Non_EU",2070,"gdp-per-capita",14.4236,2024-02-05 14:02:39
"347","million 1990$","Reference","Europe_Non_EU",2075,"gdp-per-capita",14.8881,2024-02-05 14:02:39
"348","million 1990$","Reference","Europe_Non_EU",2080,"gdp-per-capita",15.3092,2024-02-05 14:02:39
"349","million 1990$","Reference","Europe_Non_EU",2085,"gdp-per-capita",15.6865,2024-02-05 14:02:39
"350","million 1990$","Reference","Europe_Non_EU",2090,"gdp-per-capita",16.0355,2024-02-05 14:02:39
"351","million 1990$","Reference","Europe_Non_EU",2095,"gdp-per-capita",16.368,2024-02-05 14:02:39
"352","million 1990$","Reference","Europe_Non_EU",2100,"gdp-per-capita",16.6963,2024-02-05 14:02:39
"353","million 1990$","Reference","European Free Trade Association",1975,"gdp-per-capita",29.2393,2024-02-05 14:02:39
"354","million 1990$","Reference","European Free Trade Association",1990,"gdp-per-capita",41.0317,2024-02-05 14:02:39
"355","million 1990$","Reference","European Free Trade Association",2005,"gdp-per-capita",50.5281,2024-02-05 14:02:39
"356","million 1990$","Reference","European Free Trade Association",2010,"gdp-per-capita",51.8712,2024-02-05 14:02:39
"357","million 1990$","Reference","European Free Trade Association",2015,"gdp-per-capita",53.1166,2024-02-05 14:02:39
"358","million 1990$","Reference","European Free Trade Association",2020,"gdp-per-capita",56.6068,2024-02-05 14:02:39
"359","million 1990$","Reference","European Free Trade Association",2025,"gdp-per-capita",60.3322,2024-02-05 14:02:39
"360","million 1990$","Reference","European Free Trade Association",2030,"gdp-per-capita",62.8584,2024-02-05 14:02:39
"361","million 1990$","Reference","European Free Trade Association",2035,"gdp-per-capita",65.2159,2024-02-05 14:02:39
"362","million 1990$","Reference","European Free Trade Association",2040,"gdp-per-capita",67.4672,2024-02-05 14:02:39
"363","million 1990$","Reference","European Free Trade Association",2045,"gdp-per-capita",69.4984,2024-02-05 14:02:39
"364","million 1990$","Reference","European Free Trade Association",2050,"gdp-per-capita",71.7547,2024-02-05 14:02:39
"365","million 1990$","Reference","European Free Trade Association",2055,"gdp-per-capita",74.4063,2024-02-05 14:02:39
"366","million 1990$","Reference","European Free Trade Association",2060,"gdp-per-capita",77.4034,2024-02-05 14:02:39
"367","million 1990$","Reference","European Free Trade Association",2065,"gdp-per-capita",80.8594,2024-02-05 14:02:39
"368","million 1990$","Reference","European Free Trade Association",2070,"gdp-per-capita",84.4957,2024-02-05 14:02:39
"369","million 1990$","Reference","European Free Trade Association",2075,"gdp-per-capita",88.0062,2024-02-05 14:02:39
"370","million 1990$","Reference","European Free Trade Association",2080,"gdp-per-capita",91.5634,2024-02-05 14:02:39
"371","million 1990$","Reference","European Free Trade Association",2085,"gdp-per-capita",95.1037,2024-02-05 14:02:39
"372","million 1990$","Reference","European Free Trade Association",2090,"gdp-per-capita",98.7298,2024-02-05 14:02:39
"373","million 1990$","Reference","European Free Trade Association",2095,"gdp-per-capita",102.559,2024-02-05 14:02:39
"374","million 1990$","Reference","European Free Trade Association",2100,"gdp-per-capita",106.46,2024-02-05 14:02:39
"375","million 1990$","Reference","India",1975,"gdp-per-capita",0.252534,2024-02-05 14:02:39
"376","million 1990$","Reference","India",1990,"gdp-per-capita",0.351159,2024-02-05 14:02:39
"377","million 1990$","Reference","India",2005,"gdp-per-capita",0.636462,2024-02-05 14:02:39
"378","million 1990$","Reference","India",2010,"gdp-per-capita",0.882229,2024-02-05 14:02:39
"379","million 1990$","Reference","India",2015,"gdp-per-capita",1.15514,2024-02-05 14:02:39
"380","million 1990$","Reference","India",2020,"gdp-per-capita",1.54001,2024-02-05 14:02:39
"381","million 1990$","Reference","India",2025,"gdp-per-capita",2.03858,2024-02-05 14:02:39
"382","million 1990$","Reference","India",2030,"gdp-per-capita",2.35572,2024-02-05 14:02:39
"383","million 1990$","Reference","India",2035,"gdp-per-capita",2.61245,2024-02-05 14:02:39
"384","million 1990$","Reference","India",2040,"gdp-per-capita",2.84205,2024-02-05 14:02:39
"385","million 1990$","Reference","India",2045,"gdp-per-capita",3.03873,2024-02-05 14:02:39
"386","million 1990$","Reference","India",2050,"gdp-per-capita",3.20854,2024-02-05 14:02:39
"387","million 1990$","Reference","India",2055,"gdp-per-capita",3.36965,2024-02-05 14:02:39
"388","million 1990$","Reference","India",2060,"gdp-per-capita",3.53075,2024-02-05 14:02:39
"389","million 1990$","Reference","India",2065,"gdp-per-capita",3.69456,2024-02-05 14:02:39
"390","million 1990$","Reference","India",2070,"gdp-per-capita",3.85695,2024-02-05 14:02:39
"391","million 1990$","Reference","India",2075,"gdp-per-capita",4.0158,2024-02-05 14:02:39
"392","million 1990$","Reference","India",2080,"gdp-per-capita",4.16689,2024-02-05 14:02:39
"393","million 1990$","Reference","India",2085,"gdp-per-capita",4.31107,2024-02-05 14:02:39
"394","million 1990$","Reference","India",2090,"gdp-per-capita",4.45342,2024-02-05 14:02:39
"395","million 1990$","Reference","India",2095,"gdp-per-capita",4.59535,2024-02-05 14:02:39
"396","million 1990$","Reference","India",2100,"gdp-per-capita",4.73857,2024-02-05 14:02:39
"397","million 1990$","Reference","Indonesia",1975,"gdp-per-capita",0.523366,2024-02-05 14:02:39
"398","million 1990$","Reference","Indonesia",1990,"gdp-per-capita",1.12661,2024-02-05 14:02:39
"399","million 1990$","Reference","Indonesia",2005,"gdp-per-capita",1.66517,2024-02-05 14:02:39
"400","million 1990$","Reference","Indonesia",2010,"gdp-per-capita",2.05975,2024-02-05 14:02:39
"401","million 1990$","Reference","Indonesia",2015,"gdp-per-capita",2.52278,2024-02-05 14:02:39
"402","million 1990$","Reference","Indonesia",2020,"gdp-per-capita",3.09418,2024-02-05 14:02:39
"403","million 1990$","Reference","Indonesia",2025,"gdp-per-capita",3.83265,2024-02-05 14:02:39
"404","million 1990$","Reference","Indonesia",2030,"gdp-per-capita",4.54868,2024-02-05 14:02:39
"405","million 1990$","Reference","Indonesia",2035,"gdp-per-capita",5.15823,2024-02-05 14:02:39
"406","million 1990$","Reference","Indonesia",2040,"gdp-per-capita",5.74274,2024-02-05 14:02:39
"407","million 1990$","Reference","Indonesia",2045,"gdp-per-capita",6.27155,2024-02-05 14:02:39
"408","million 1990$","Reference","Indonesia",2050,"gdp-per-capita",6.73671,2024-02-05 14:02:39
"409","million 1990$","Reference","Indonesia",2055,"gdp-per-capita",7.17022,2024-02-05 14:02:39
"410","million 1990$","Reference","Indonesia",2060,"gdp-per-capita",7.58009,2024-02-05 14:02:39
"411","million 1990$","Reference","Indonesia",2065,"gdp-per-capita",7.9686,2024-02-05 14:02:39
"412","million 1990$","Reference","Indonesia",2070,"gdp-per-capita",8.3311,2024-02-05 14:02:39
"413","million 1990$","Reference","Indonesia",2075,"gdp-per-capita",8.68585,2024-02-05 14:02:39
"414","million 1990$","Reference","Indonesia",2080,"gdp-per-capita",9.03028,2024-02-05 14:02:39
"415","million 1990$","Reference","Indonesia",2085,"gdp-per-capita",9.36402,2024-02-05 14:02:39
"416","million 1990$","Reference","Indonesia",2090,"gdp-per-capita",9.69225,2024-02-05 14:02:39
"417","million 1990$","Reference","Indonesia",2095,"gdp-per-capita",10.0179,2024-02-05 14:02:39
"418","million 1990$","Reference","Indonesia",2100,"gdp-per-capita",10.3497,2024-02-05 14:02:39
"419","million 1990$","Reference","Japan",1975,"gdp-per-capita",13.6968,2024-02-05 14:02:39
"420","million 1990$","Reference","Japan",1990,"gdp-per-capita",24.921,2024-02-05 14:02:39
"421","million 1990$","Reference","Japan",2005,"gdp-per-capita",29.1586,2024-02-05 14:02:39
"422","million 1990$","Reference","Japan",2010,"gdp-per-capita",29.2522,2024-02-05 14:02:39
"423","million 1990$","Reference","Japan",2015,"gdp-per-capita",30.9068,2024-02-05 14:02:39
"424","million 1990$","Reference","Japan",2020,"gdp-per-capita",33.026,2024-02-05 14:02:39
"425","million 1990$","Reference","Japan",2025,"gdp-per-capita",34.9408,2024-02-05 14:02:39
"426","million 1990$","Reference","Japan",2030,"gdp-per-capita",37.0171,2024-02-05 14:02:39
"427","million 1990$","Reference","Japan",2035,"gdp-per-capita",38.5162,2024-02-05 14:02:39
"428","million 1990$","Reference","Japan",2040,"gdp-per-capita",39.649,2024-02-05 14:02:39
"429","million 1990$","Reference","Japan",2045,"gdp-per-capita",40.776,2024-02-05 14:02:39
"430","million 1990$","Reference","Japan",2050,"gdp-per-capita",41.81,2024-02-05 14:02:39
"431","million 1990$","Reference","Japan",2055,"gdp-per-capita",42.9624,2024-02-05 14:02:39
"432","million 1990$","Reference","Japan",2060,"gdp-per-capita",44.3358,2024-02-05 14:02:39
"433","million 1990$","Reference","Japan",2065,"gdp-per-capita",45.8509,2024-02-05 14:02:39
"434","million 1990$","Reference","Japan",2070,"gdp-per-capita",47.4425,2024-02-05 14:02:39
"435","million 1990$","Reference","Japan",2075,"gdp-per-capita",49.0163,2024-02-05 14:02:39
"436","million 1990$","Reference","Japan",2080,"gdp-per-capita",50.6567,2024-02-05 14:02:39
"437","million 1990$","Reference","Japan",2085,"gdp-per-capita",52.53,2024-02-05 14:02:39
"438","million 1990$","Reference","Japan",2090,"gdp-per-capita",54.7103,2024-02-05 14:02:39
"439","million 1990$","Reference","Japan",2095,"gdp-per-capita",57.2334,2024-02-05 14:02:39
"440","million 1990$","Reference","Japan",2100,"gdp-per-capita",60.005,2024-02-05 14:02:39
"441","million 1990$","Reference","Mexico",1975,"gdp-per-capita",4.06697,2024-02-05 14:02:39
"442","million 1990$","Reference","Mexico",1990,"gdp-per-capita",4.02428,2024-02-05 14:02:39
"443","million 1990$","Reference","Mexico",2005,"gdp-per-capita",6.11564,2024-02-05 14:02:39
"444","million 1990$","Reference","Mexico",2010,"gdp-per-capita",6.11611,2024-02-05 14:02:39
"445","million 1990$","Reference","Mexico",2015,"gdp-per-capita",6.62282,2024-02-05 14:02:39
"446","million 1990$","Reference","Mexico",2020,"gdp-per-capita",6.89425,2024-02-05 14:02:39
"447","million 1990$","Reference","Mexico",2025,"gdp-per-capita",7.3872,2024-02-05 14:02:39
"448","million 1990$","Reference","Mexico",2030,"gdp-per-capita",7.92017,2024-02-05 14:02:39
"449","million 1990$","Reference","Mexico",2035,"gdp-per-capita",8.37383,2024-02-05 14:02:39
"450","million 1990$","Reference","Mexico",2040,"gdp-per-capita",8.75144,2024-02-05 14:02:39
"451","million 1990$","Reference","Mexico",2045,"gdp-per-capita",9.0742,2024-02-05 14:02:39
"452","million 1990$","Reference","Mexico",2050,"gdp-per-capita",9.38749,2024-02-05 14:02:39
"453","million 1990$","Reference","Mexico",2055,"gdp-per-capita",9.71275,2024-02-05 14:02:39
"454","million 1990$","Reference","Mexico",2060,"gdp-per-capita",10.0392,2024-02-05 14:02:39
"455","million 1990$","Reference","Mexico",2065,"gdp-per-capita",10.3886,2024-02-05 14:02:39
"456","million 1990$","Reference","Mexico",2070,"gdp-per-capita",10.7424,2024-02-05 14:02:39
"457","million 1990$","Reference","Mexico",2075,"gdp-per-capita",11.1023,2024-02-05 14:02:39
"458","million 1990$","Reference","Mexico",2080,"gdp-per-capita",11.4479,2024-02-05 14:02:39
"459","million 1990$","Reference","Mexico",2085,"gdp-per-capita",11.7708,2024-02-05 14:02:39
"460","million 1990$","Reference","Mexico",2090,"gdp-per-capita",12.0752,2024-02-05 14:02:39
"461","million 1990$","Reference","Mexico",2095,"gdp-per-capita",12.3607,2024-02-05 14:02:39
"462","million 1990$","Reference","Mexico",2100,"gdp-per-capita",12.6315,2024-02-05 14:02:39
"463","million 1990$","Reference","Middle East",1975,"gdp-per-capita",5.06305,2024-02-05 14:02:39
"464","million 1990$","Reference","Middle East",1990,"gdp-per-capita",4.81022,2024-02-05 14:02:39
"465","million 1990$","Reference","Middle East",2005,"gdp-per-capita",6.09771,2024-02-05 14:02:39
"466","million 1990$","Reference","Middle East",2010,"gdp-per-capita",6.58049,2024-02-05 14:02:39
"467","million 1990$","Reference","Middle East",2015,"gdp-per-capita",6.94564,2024-02-05 14:02:39
"468","million 1990$","Reference","Middle East",2020,"gdp-per-capita",6.94616,2024-02-05 14:02:39
"469","million 1990$","Reference","Middle East",2025,"gdp-per-capita",7.1728,2024-02-05 14:02:39
"470","million 1990$","Reference","Middle East",2030,"gdp-per-capita",7.84297,2024-02-05 14:02:39
"471","million 1990$","Reference","Middle East",2035,"gdp-per-capita",8.49178,2024-02-05 14:02:39
"472","million 1990$","Reference","Middle East",2040,"gdp-per-capita",9.04382,2024-02-05 14:02:39
"473","million 1990$","Reference","Middle East",2045,"gdp-per-capita",9.41228,2024-02-05 14:02:39
"474","million 1990$","Reference","Middle East",2050,"gdp-per-capita",9.58793,2024-02-05 14:02:39
"475","million 1990$","Reference","Middle East",2055,"gdp-per-capita",9.66948,2024-02-05 14:02:39
"476","million 1990$","Reference","Middle East",2060,"gdp-per-capita",9.74156,2024-02-05 14:02:39
"477","million 1990$","Reference","Middle East",2065,"gdp-per-capita",9.84501,2024-02-05 14:02:39
"478","million 1990$","Reference","Middle East",2070,"gdp-per-capita",9.95746,2024-02-05 14:02:39
"479","million 1990$","Reference","Middle East",2075,"gdp-per-capita",10.1046,2024-02-05 14:02:39
"480","million 1990$","Reference","Middle East",2080,"gdp-per-capita",10.2873,2024-02-05 14:02:39
"481","million 1990$","Reference","Middle East",2085,"gdp-per-capita",10.4987,2024-02-05 14:02:39
"482","million 1990$","Reference","Middle East",2090,"gdp-per-capita",10.749,2024-02-05 14:02:39
"483","million 1990$","Reference","Middle East",2095,"gdp-per-capita",11.037,2024-02-05 14:02:39
"484","million 1990$","Reference","Middle East",2100,"gdp-per-capita",11.3576,2024-02-05 14:02:39
"485","million 1990$","Reference","Pakistan",1975,"gdp-per-capita",0.31703,2024-02-05 14:02:39
"486","million 1990$","Reference","Pakistan",1990,"gdp-per-capita",0.481486,2024-02-05 14:02:39
"487","million 1990$","Reference","Pakistan",2005,"gdp-per-capita",0.607146,2024-02-05 14:02:39
"488","million 1990$","Reference","Pakistan",2010,"gdp-per-capita",0.6416,2024-02-05 14:02:39
"489","million 1990$","Reference","Pakistan",2015,"gdp-per-capita",0.702603,2024-02-05 14:02:39
"490","million 1990$","Reference","Pakistan",2020,"gdp-per-capita",0.77743,2024-02-05 14:02:39
"491","million 1990$","Reference","Pakistan",2025,"gdp-per-capita",0.813225,2024-02-05 14:02:39
"492","million 1990$","Reference","Pakistan",2030,"gdp-per-capita",0.899064,2024-02-05 14:02:39
"493","million 1990$","Reference","Pakistan",2035,"gdp-per-capita",0.98683,2024-02-05 14:02:39
"494","million 1990$","Reference","Pakistan",2040,"gdp-per-capita",1.08228,2024-02-05 14:02:39
"495","million 1990$","Reference","Pakistan",2045,"gdp-per-capita",1.17968,2024-02-05 14:02:39
"496","million 1990$","Reference","Pakistan",2050,"gdp-per-capita",1.27708,2024-02-05 14:02:39
"497","million 1990$","Reference","Pakistan",2055,"gdp-per-capita",1.38075,2024-02-05 14:02:39
"498","million 1990$","Reference","Pakistan",2060,"gdp-per-capita",1.49728,2024-02-05 14:02:39
"499","million 1990$","Reference","Pakistan",2065,"gdp-per-capita",1.62982,2024-02-05 14:02:39
"500","million 1990$","Reference","Pakistan",2070,"gdp-per-capita",1.77849,2024-02-05 14:02:39
"501","million 1990$","Reference","Pakistan",2075,"gdp-per-capita",1.93661,2024-02-05 14:02:39
"502","million 1990$","Reference","Pakistan",2080,"gdp-per-capita",2.09911,2024-02-05 14:02:39
"503","million 1990$","Reference","Pakistan",2085,"gdp-per-capita",2.26559,2024-02-05 14:02:39
"504","million 1990$","Reference","Pakistan",2090,"gdp-per-capita",2.44076,2024-02-05 14:02:39
"505","million 1990$","Reference","Pakistan",2095,"gdp-per-capita",2.62781,2024-02-05 14:02:39
"506","million 1990$","Reference","Pakistan",2100,"gdp-per-capita",2.82779,2024-02-05 14:02:39
"507","million 1990$","Reference","Russia",1975,"gdp-per-capita",4.8753,2024-02-05 14:02:39
"508","million 1990$","Reference","Russia",1990,"gdp-per-capita",6.32207,2024-02-05 14:02:39
"509","million 1990$","Reference","Russia",2005,"gdp-per-capita",5.88322,2024-02-05 14:02:39
"510","million 1990$","Reference","Russia",2010,"gdp-per-capita",7.01112,2024-02-05 14:02:39
"511","million 1990$","Reference","Russia",2015,"gdp-per-capita",7.54457,2024-02-05 14:02:39
"512","million 1990$","Reference","Russia",2020,"gdp-per-capita",8.18359,2024-02-05 14:02:39
"513","million 1990$","Reference","Russia",2025,"gdp-per-capita",9.07061,2024-02-05 14:02:39
"514","million 1990$","Reference","Russia",2030,"gdp-per-capita",10.3436,2024-02-05 14:02:39
"515","million 1990$","Reference","Russia",2035,"gdp-per-capita",11.5196,2024-02-05 14:02:39
"516","million 1990$","Reference","Russia",2040,"gdp-per-capita",12.4837,2024-02-05 14:02:39
"517","million 1990$","Reference","Russia",2045,"gdp-per-capita",13.0566,2024-02-05 14:02:39
"518","million 1990$","Reference","Russia",2050,"gdp-per-capita",13.3052,2024-02-05 14:02:39
"519","million 1990$","Reference","Russia",2055,"gdp-per-capita",13.5175,2024-02-05 14:02:39
"520","million 1990$","Reference","Russia",2060,"gdp-per-capita",13.9428,2024-02-05 14:02:39
"521","million 1990$","Reference","Russia",2065,"gdp-per-capita",14.5173,2024-02-05 14:02:39
"522","million 1990$","Reference","Russia",2070,"gdp-per-capita",15.1029,2024-02-05 14:02:39
"523","million 1990$","Reference","Russia",2075,"gdp-per-capita",15.6304,2024-02-05 14:02:39
"524","million 1990$","Reference","Russia",2080,"gdp-per-capita",16.1155,2024-02-05 14:02:39
"525","million 1990$","Reference","Russia",2085,"gdp-per-capita",16.4949,2024-02-05 14:02:39
"526","million 1990$","Reference","Russia",2090,"gdp-per-capita",16.9024,2024-02-05 14:02:39
"527","million 1990$","Reference","Russia",2095,"gdp-per-capita",17.3068,2024-02-05 14:02:39
"528","million 1990$","Reference","Russia",2100,"gdp-per-capita",17.6587,2024-02-05 14:02:39
"529","million 1990$","Reference","South Africa",1975,"gdp-per-capita",4.16579,2024-02-05 14:02:39
"530","million 1990$","Reference","South Africa",1990,"gdp-per-capita",3.99598,2024-02-05 14:02:39
"531","million 1990$","Reference","South Africa",2005,"gdp-per-capita",4.43946,2024-02-05 14:02:39
"532","million 1990$","Reference","South Africa",2010,"gdp-per-capita",4.83449,2024-02-05 14:02:39
"533","million 1990$","Reference","South Africa",2015,"gdp-per-capita",4.98928,2024-02-05 14:02:39
"534","million 1990$","Reference","South Africa",2020,"gdp-per-capita",5.0877,2024-02-05 14:02:39
"535","million 1990$","Reference","South Africa",2025,"gdp-per-capita",5.47927,2024-02-05 14:02:39
"536","million 1990$","Reference","South Africa",2030,"gdp-per-capita",6.06288,2024-02-05 14:02:39
"537","million 1990$","Reference","South Africa",2035,"gdp-per-capita",6.55462,2024-02-05 14:02:39
"538","million 1990$","Reference","South Africa",2040,"gdp-per-capita",6.99619,2024-02-05 14:02:39
"539","million 1990$","Reference","South Africa",2045,"gdp-per-capita",7.38637,2024-02-05 14:02:39
"540","million 1990$","Reference","South Africa",2050,"gdp-per-capita",7.73515,2024-02-05 14:02:39
"541","million 1990$","Reference","South Africa",2055,"gdp-per-capita",8.08649,2024-02-05 14:02:39
"542","million 1990$","Reference","South Africa",2060,"gdp-per-capita",8.46508,2024-02-05 14:02:39
"543","million 1990$","Reference","South Africa",2065,"gdp-per-capita",8.85126,2024-02-05 14:02:39
"544","million 1990$","Reference","South Africa",2070,"gdp-per-capita",9.24872,2024-02-05 14:02:39
"545","million 1990$","Reference","South Africa",2075,"gdp-per-capita",9.64759,2024-02-05 14:02:39
"546","million 1990$","Reference","South Africa",2080,"gdp-per-capita",10.033,2024-02-05 14:02:39
"547","million 1990$","Reference","South Africa",2085,"gdp-per-capita",10.3985,2024-02-05 14:02:39
"548","million 1990$","Reference","South Africa",2090,"gdp-per-capita",10.7562,2024-02-05 14:02:39
"549","million 1990$","Reference","South Africa",2095,"gdp-per-capita",11.1038,2024-02-05 14:02:39
"550","million 1990$","Reference","South Africa",2100,"gdp-per-capita",11.4514,2024-02-05 14:02:39
"551","million 1990$","Reference","South America_Northern",1975,"gdp-per-capita",9.03456,2024-02-05 14:02:39
"552","million 1990$","Reference","South America_Northern",1990,"gdp-per-capita",5.64995,2024-02-05 14:02:39
"553","million 1990$","Reference","South America_Northern",2005,"gdp-per-capita",5.91532,2024-02-05 14:02:39
"554","million 1990$","Reference","South America_Northern",2010,"gdp-per-capita",6.60914,2024-02-05 14:02:39
"555","million 1990$","Reference","South America_Northern",2015,"gdp-per-capita",6.33042,2024-02-05 14:02:39
"556","million 1990$","Reference","South America_Northern",2020,"gdp-per-capita",2.39189,2024-02-05 14:02:39
"557","million 1990$","Reference","South America_Northern",2025,"gdp-per-capita",2.19051,2024-02-05 14:02:39
