"","Units","scenario","region","year","value","rundate"
"380","thous","Policytest","India",2020,1390440,2024-03-25 15:02:00
"381","thous","Policytest","India",2025,1464250,2024-03-25 15:02:00
"382","thous","Policytest","India",2030,1531190,2024-03-25 15:02:00
"383","thous","Policytest","India",2035,1593140,2024-03-25 15:02:00
"384","thous","Policytest","India",2040,1648680,2024-03-25 15:02:00
"385","thous","Policytest","India",2045,1697450,2024-03-25 15:02:00
"386","thous","Policytest","India",2050,1736740,2024-03-25 15:02:00
"387","thous","Policytest","India",2055,1765630,2024-03-25 15:02:00
"388","thous","Policytest","India",2060,1782310,2024-03-25 15:02:00
"389","thous","Policytest","India",2065,1787850,2024-03-25 15:02:00
"390","thous","Policytest","India",2070,1784280,2024-03-25 15:02:00
"391","thous","Policytest","India",2075,1771810,2024-03-25 15:02:00
"392","thous","Policytest","India",2080,1750760,2024-03-25 15:02:00
"393","thous","Policytest","India",2085,1721860,2024-03-25 15:02:00
"394","thous","Policytest","India",2090,1687290,2024-03-25 15:02:00
"395","thous","Policytest","India",2095,1647720,2024-03-25 15:02:00
"396","thous","Policytest","India",2100,1605660,2024-03-25 15:02:00
"397","thous","Policytest","Indonesia",1975,130681,2024-03-25 15:02:00
"398","thous","Policytest","Indonesia",1990,181413,2024-03-25 15:02:00
"399","thous","Policytest","Indonesia",2005,226289,2024-03-25 15:02:00
"400","thous","Policytest","Indonesia",2010,241834,2024-03-25 15:02:00
"401","thous","Policytest","Indonesia",2015,258383,2024-03-25 15:02:00
"402","thous","Policytest","Indonesia",2020,268979,2024-03-25 15:02:00
"403","thous","Policytest","Indonesia",2025,277911,2024-03-25 15:02:00
"404","thous","Policytest","Indonesia",2030,285073,2024-03-25 15:02:00
"405","thous","Policytest","Indonesia",2035,290581,2024-03-25 15:02:00
"406","thous","Policytest","Indonesia",2040,294272,2024-03-25 15:02:00
"407","thous","Policytest","Indonesia",2045,295961,2024-03-25 15:02:00
"408","thous","Policytest","Indonesia",2050,295514,2024-03-25 15:02:00
"409","thous","Policytest","Indonesia",2055,293448,2024-03-25 15:02:00
"410","thous","Policytest","Indonesia",2060,289848,2024-03-25 15:02:00
"411","thous","Policytest","Indonesia",2065,284947,2024-03-25 15:02:00
"412","thous","Policytest","Indonesia",2070,279001,2024-03-25 15:02:00
"413","thous","Policytest","Indonesia",2075,272274,2024-03-25 15:02:00
"414","thous","Policytest","Indonesia",2080,265011,2024-03-25 15:02:00
"415","thous","Policytest","Indonesia",2085,257412,2024-03-25 15:02:00
"416","thous","Policytest","Indonesia",2090,249617,2024-03-25 15:02:00
"417","thous","Policytest","Indonesia",2095,241732,2024-03-25 15:02:00
"418","thous","Policytest","Indonesia",2100,233841,2024-03-25 15:02:00
"419","thous","Policytest","Japan",1975,112413,2024-03-25 15:02:00
"420","thous","Policytest","Japan",1990,124505,2024-03-25 15:02:00
"421","thous","Policytest","Japan",2005,128326,2024-03-25 15:02:00
"422","thous","Policytest","Japan",2010,128542,2024-03-25 15:02:00
"423","thous","Policytest","Japan",2015,127985,2024-03-25 15:02:00
"424","thous","Policytest","Japan",2020,126674,2024-03-25 15:02:00
"425","thous","Policytest","Japan",2025,124682,2024-03-25 15:02:00
"426","thous","Policytest","Japan",2030,122205,2024-03-25 15:02:00
"427","thous","Policytest","Japan",2035,119425,2024-03-25 15:02:00
"428","thous","Policytest","Japan",2040,116466,2024-03-25 15:02:00
"429","thous","Policytest","Japan",2045,113374,2024-03-25 15:02:00
"430","thous","Policytest","Japan",2050,110228,2024-03-25 15:02:00
"431","thous","Policytest","Japan",2055,107097,2024-03-25 15:02:00
"432","thous","Policytest","Japan",2060,103942,2024-03-25 15:02:00
"433","thous","Policytest","Japan",2065,100573,2024-03-25 15:02:00
"434","thous","Policytest","Japan",2070,97045,2024-03-25 15:02:00
"435","thous","Policytest","Japan",2075,93496,2024-03-25 15:02:00
"436","thous","Policytest","Japan",2080,90013,2024-03-25 15:02:00
"437","thous","Policytest","Japan",2085,86442,2024-03-25 15:02:00
"438","thous","Policytest","Japan",2090,82905,2024-03-25 15:02:00
"439","thous","Policytest","Japan",2095,79443,2024-03-25 15:02:00
"440","thous","Policytest","Japan",2100,76059,2024-03-25 15:02:00
"441","thous","Policytest","Mexico",1975,59608,2024-03-25 15:02:00
"442","thous","Policytest","Mexico",1990,83943,2024-03-25 15:02:00
"443","thous","Policytest","Mexico",2005,106005,2024-03-25 15:02:00
"444","thous","Policytest","Mexico",2010,114093,2024-03-25 15:02:00
"445","thous","Policytest","Mexico",2015,121858,2024-03-25 15:02:00
"446","thous","Policytest","Mexico",2020,128166,2024-03-25 15:02:00
"447","thous","Policytest","Mexico",2025,133883,2024-03-25 15:02:00
"448","thous","Policytest","Mexico",2030,138897,2024-03-25 15:02:00
"449","thous","Policytest","Mexico",2035,143123,2024-03-25 15:02:00
"450","thous","Policytest","Mexico",2040,146566,2024-03-25 15:02:00
"451","thous","Policytest","Mexico",2045,149207,2024-03-25 15:02:00
"452","thous","Policytest","Mexico",2050,151057,2024-03-25 15:02:00
"453","thous","Policytest","Mexico",2055,152126,2024-03-25 15:02:00
"454","thous","Policytest","Mexico",2060,152391,2024-03-25 15:02:00
"455","thous","Policytest","Mexico",2065,152312,2024-03-25 15:02:00
"456","thous","Policytest","Mexico",2070,152038,2024-03-25 15:02:00
"457","thous","Policytest","Mexico",2075,151541,2024-03-25 15:02:00
"458","thous","Policytest","Mexico",2080,150753,2024-03-25 15:02:00
"459","thous","Policytest","Mexico",2085,149656,2024-03-25 15:02:00
"460","thous","Policytest","Mexico",2090,148293,2024-03-25 15:02:00
"461","thous","Policytest","Mexico",2095,146831,2024-03-25 15:02:00
"462","thous","Policytest","Mexico",2100,145314,2024-03-25 15:02:00
"463","thous","Policytest","Middle East",1975,78298,2024-03-25 15:02:00
"464","thous","Policytest","Middle East",1990,133782,2024-03-25 15:02:00
"465","thous","Policytest","Middle East",2005,190643,2024-03-25 15:02:00
"466","thous","Policytest","Middle East",2010,216724,2024-03-25 15:02:00
"467","thous","Policytest","Middle East",2015,240169,2024-03-25 15:02:00
"468","thous","Policytest","Middle East",2020,263175,2024-03-25 15:02:00
"469","thous","Policytest","Middle East",2025,285215,2024-03-25 15:02:00
"470","thous","Policytest","Middle East",2030,306215,2024-03-25 15:02:00
"471","thous","Policytest","Middle East",2035,326372,2024-03-25 15:02:00
"472","thous","Policytest","Middle East",2040,345587,2024-03-25 15:02:00
"473","thous","Policytest","Middle East",2045,363165,2024-03-25 15:02:00
"474","thous","Policytest","Middle East",2050,378689,2024-03-25 15:02:00
"475","thous","Policytest","Middle East",2055,391982,2024-03-25 15:02:00
"476","thous","Policytest","Middle East",2060,402949,2024-03-25 15:02:00
"477","thous","Policytest","Middle East",2065,411673,2024-03-25 15:02:00
"478","thous","Policytest","Middle East",2070,418270,2024-03-25 15:02:00
"479","thous","Policytest","Middle East",2075,422733,2024-03-25 15:02:00
"480","thous","Policytest","Middle East",2080,425282,2024-03-25 15:02:00
"481","thous","Policytest","Middle East",2085,426217,2024-03-25 15:02:00
"482","thous","Policytest","Middle East",2090,425855,2024-03-25 15:02:00
"483","thous","Policytest","Middle East",2095,424503,2024-03-25 15:02:00
"484","thous","Policytest","Middle East",2100,422123,2024-03-25 15:02:00
"485","thous","Policytest","Pakistan",1975,66817,2024-03-25 15:02:00
"486","thous","Policytest","Pakistan",1990,107648,2024-03-25 15:02:00
"487","thous","Policytest","Pakistan",2005,160304,2024-03-25 15:02:00
"488","thous","Policytest","Pakistan",2010,179425,2024-03-25 15:02:00
"489","thous","Policytest","Pakistan",2015,199427,2024-03-25 15:02:00
"490","thous","Policytest","Pakistan",2020,217611,2024-03-25 15:02:00
"491","thous","Policytest","Pakistan",2025,235246,2024-03-25 15:02:00
"492","thous","Policytest","Pakistan",2030,251556,2024-03-25 15:02:00
"493","thous","Policytest","Pakistan",2035,266794,2024-03-25 15:02:00
"494","thous","Policytest","Pakistan",2040,281252,2024-03-25 15:02:00
"495","thous","Policytest","Pakistan",2045,294811,2024-03-25 15:02:00
"496","thous","Policytest","Pakistan",2050,307069,2024-03-25 15:02:00
"497","thous","Policytest","Pakistan",2055,317275,2024-03-25 15:02:00
"498","thous","Policytest","Pakistan",2060,325405,2024-03-25 15:02:00
"499","thous","Policytest","Pakistan",2065,331845,2024-03-25 15:02:00
"500","thous","Policytest","Pakistan",2070,336791,2024-03-25 15:02:00
"501","thous","Policytest","Pakistan",2075,340620,2024-03-25 15:02:00
"502","thous","Policytest","Pakistan",2080,343182,2024-03-25 15:02:00
"503","thous","Policytest","Pakistan",2085,344732,2024-03-25 15:02:00
"504","thous","Policytest","Pakistan",2090,344939,2024-03-25 15:02:00
"505","thous","Policytest","Pakistan",2095,344183,2024-03-25 15:02:00
"506","thous","Policytest","Pakistan",2100,342540,2024-03-25 15:02:00
"507","thous","Policytest","Russia",1975,133805,2024-03-25 15:02:00
"508","thous","Policytest","Russia",1990,147532,2024-03-25 15:02:00
"509","thous","Policytest","Russia",2005,143672,2024-03-25 15:02:00
"510","thous","Policytest","Russia",2010,143479,2024-03-25 15:02:00
"511","thous","Policytest","Russia",2015,144985,2024-03-25 15:02:00
"512","thous","Policytest","Russia",2020,144271,2024-03-25 15:02:00
"513","thous","Policytest","Russia",2025,143195,2024-03-25 15:02:00
"514","thous","Policytest","Russia",2030,141897,2024-03-25 15:02:00
"515","thous","Policytest","Russia",2035,140735,2024-03-25 15:02:00
"516","thous","Policytest","Russia",2040,140027,2024-03-25 15:02:00
"517","thous","Policytest","Russia",2045,139464,2024-03-25 15:02:00
"518","thous","Policytest","Russia",2050,138932,2024-03-25 15:02:00
"519","thous","Policytest","Russia",2055,138295,2024-03-25 15:02:00
"520","thous","Policytest","Russia",2060,137620,2024-03-25 15:02:00
"521","thous","Policytest","Russia",2065,136685,2024-03-25 15:02:00
"522","thous","Policytest","Russia",2070,135592,2024-03-25 15:02:00
"523","thous","Policytest","Russia",2075,134301,2024-03-25 15:02:00
"524","thous","Policytest","Russia",2080,132755,2024-03-25 15:02:00
"525","thous","Policytest","Russia",2085,130973,2024-03-25 15:02:00
"526","thous","Policytest","Russia",2090,129027,2024-03-25 15:02:00
"527","thous","Policytest","Russia",2095,126931,2024-03-25 15:02:00
"528","thous","Policytest","Russia",2100,124611,2024-03-25 15:02:00
"529","thous","Policytest","South Africa",1975,25195,2024-03-25 15:02:00
"530","thous","Policytest","South Africa",1990,36801,2024-03-25 15:02:00
"531","thous","Policytest","South Africa",2005,47881,2024-03-25 15:02:00
"532","thous","Policytest","South Africa",2010,51217,2024-03-25 15:02:00
"533","thous","Policytest","South Africa",2015,55386,2024-03-25 15:02:00
"534","thous","Policytest","South Africa",2020,57817,2024-03-25 15:02:00
"535","thous","Policytest","South Africa",2025,59978,2024-03-25 15:02:00
"536","thous","Policytest","South Africa",2030,61814,2024-03-25 15:02:00
"537","thous","Policytest","South Africa",2035,63336,2024-03-25 15:02:00
"538","thous","Policytest","South Africa",2040,64630,2024-03-25 15:02:00
"539","thous","Policytest","South Africa",2045,65681,2024-03-25 15:02:00
"540","thous","Policytest","South Africa",2050,66519,2024-03-25 15:02:00
"541","thous","Policytest","South Africa",2055,67138,2024-03-25 15:02:00
"542","thous","Policytest","South Africa",2060,67571,2024-03-25 15:02:00
"543","thous","Policytest","South Africa",2065,67720,2024-03-25 15:02:00
"544","thous","Policytest","South Africa",2070,67556,2024-03-25 15:02:00
"545","thous","Policytest","South Africa",2075,67095,2024-03-25 15:02:00
"546","thous","Policytest","South Africa",2080,66349,2024-03-25 15:02:00
"547","thous","Policytest","South Africa",2085,65437,2024-03-25 15:02:00
"548","thous","Policytest","South Africa",2090,64361,2024-03-25 15:02:00
"549","thous","Policytest","South Africa",2095,63119,2024-03-25 15:02:00
"550","thous","Policytest","South Africa",2100,61707,2024-03-25 15:02:00
"551","thous","Policytest","South America_Northern",1975,14351,2024-03-25 15:02:00
"552","thous","Policytest","South America_Northern",1990,20897,2024-03-25 15:02:00
"553","thous","Policytest","South America_Northern",2005,27881,2024-03-25 15:02:00
"554","thous","Policytest","South America_Northern",2010,29952,2024-03-25 15:02:00
"555","thous","Policytest","South America_Northern",2015,31669,2024-03-25 15:02:00
"556","thous","Policytest","South America_Northern",2020,33700,2024-03-25 15:02:00
"557","thous","Policytest","South America_Northern",2025,35594,2024-03-25 15:02:00
"558","thous","Policytest","South America_Northern",2030,37332,2024-03-25 15:02:00
"559","thous","Policytest","South America_Northern",2035,38852,2024-03-25 15:02:00
"560","thous","Policytest","South America_Northern",2040,40151,2024-03-25 15:02:00
"561","thous","Policytest","South America_Northern",2045,41230,2024-03-25 15:02:00
"562","thous","Policytest","South America_Northern",2050,42082,2024-03-25 15:02:00
"563","thous","Policytest","South America_Northern",2055,42720,2024-03-25 15:02:00
"564","thous","Policytest","South America_Northern",2060,43150,2024-03-25 15:02:00
"565","thous","Policytest","South America_Northern",2065,43365,2024-03-25 15:02:00
"566","thous","Policytest","South America_Northern",2070,43360,2024-03-25 15:02:00
"567","thous","Policytest","South America_Northern",2075,43147,2024-03-25 15:02:00
"568","thous","Policytest","South America_Northern",2080,42778,2024-03-25 15:02:00
"569","thous","Policytest","South America_Northern",2085,42267,2024-03-25 15:02:00
"570","thous","Policytest","South America_Northern",2090,41631,2024-03-25 15:02:00
"571","thous","Policytest","South America_Northern",2095,40891,2024-03-25 15:02:00
"572","thous","Policytest","South America_Northern",2100,40070,2024-03-25 15:02:00
"573","thous","Policytest","South America_Southern",1975,43634,2024-03-25 15:02:00
"574","thous","Policytest","South America_Southern",1990,59775,2024-03-25 15:02:00
"575","thous","Policytest","South America_Southern",2005,76253,2024-03-25 15:02:00
"576","thous","Policytest","South America_Southern",2010,80757,2024-03-25 15:02:00
"577","thous","Policytest","South America_Southern",2015,85623,2024-03-25 15:02:00
"578","thous","Policytest","South America_Southern",2020,89585,2024-03-25 15:02:00
"579","thous","Policytest","South America_Southern",2025,93150,2024-03-25 15:02:00
"580","thous","Policytest","South America_Southern",2030,96224,2024-03-25 15:02:00
"581","thous","Policytest","South America_Southern",2035,98742,2024-03-25 15:02:00
"582","thous","Policytest","South America_Southern",2040,100722,2024-03-25 15:02:00
"583","thous","Policytest","South America_Southern",2045,102136,2024-03-25 15:02:00
"584","thous","Policytest","South America_Southern",2050,102982,2024-03-25 15:02:00
"585","thous","Policytest","South America_Southern",2055,103289,2024-03-25 15:02:00
"586","thous","Policytest","South America_Southern",2060,103109,2024-03-25 15:02:00
"587","thous","Policytest","South America_Southern",2065,102643,2024-03-25 15:02:00
"588","thous","Policytest","South America_Southern",2070,101937,2024-03-25 15:02:00
"589","thous","Policytest","South America_Southern",2075,100995,2024-03-25 15:02:00
"590","thous","Policytest","South America_Southern",2080,99817,2024-03-25 15:02:00
"591","thous","Policytest","South America_Southern",2085,98433,2024-03-25 15:02:00
"592","thous","Policytest","South America_Southern",2090,96900,2024-03-25 15:02:00
"593","thous","Policytest","South America_Southern",2095,95294,2024-03-25 15:02:00
"594","thous","Policytest","South America_Southern",2100,93650,2024-03-25 15:02:00
"595","thous","Policytest","South Asia",1975,110416,2024-03-25 15:02:00
"596","thous","Policytest","South Asia",1990,152569,2024-03-25 15:02:00
"597","thous","Policytest","South Asia",2005,210948,2024-03-25 15:02:00
"598","thous","Policytest","South Asia",2010,225087,2024-03-25 15:02:00
"599","thous","Policytest","South Asia",2015,239776,2024-03-25 15:02:00
"600","thous","Policytest","South Asia",2020,256461,2024-03-25 15:02:00
"601","thous","Policytest","South Asia",2025,272593,2024-03-25 15:02:00
"602","thous","Policytest","South Asia",2030,287632,2024-03-25 15:02:00
"603","thous","Policytest","South Asia",2035,301395,2024-03-25 15:02:00
"604","thous","Policytest","South Asia",2040,313720,2024-03-25 15:02:00
"605","thous","Policytest","South Asia",2045,324320,2024-03-25 15:02:00
"606","thous","Policytest","South Asia",2050,333066,2024-03-25 15:02:00
"607","thous","Policytest","South Asia",2055,339924,2024-03-25 15:02:00
"608","thous","Policytest","South Asia",2060,344844,2024-03-25 15:02:00
"609","thous","Policytest","South Asia",2065,348159,2024-03-25 15:02:00
"610","thous","Policytest","South Asia",2070,350061,2024-03-25 15:02:00
"611","thous","Policytest","South Asia",2075,350761,2024-03-25 15:02:00
"612","thous","Policytest","South Asia",2080,350355,2024-03-25 15:02:00
"613","thous","Policytest","South Asia",2085,348946,2024-03-25 15:02:00
"614","thous","Policytest","South Asia",2090,346676,2024-03-25 15:02:00
"615","thous","Policytest","South Asia",2095,343742,2024-03-25 15:02:00
"616","thous","Policytest","South Asia",2100,340319,2024-03-25 15:02:00
"617","thous","Policytest","South Korea",1975,35379,2024-03-25 15:02:00
"618","thous","Policytest","South Korea",1990,42918,2024-03-25 15:02:00
"619","thous","Policytest","South Korea",2005,48701,2024-03-25 15:02:00
"620","thous","Policytest","South Korea",2010,49546,2024-03-25 15:02:00
"621","thous","Policytest","South Korea",2015,50823,2024-03-25 15:02:00
"622","thous","Policytest","South Korea",2020,51313,2024-03-25 15:02:00
"623","thous","Policytest","South Korea",2025,51586,2024-03-25 15:02:00
"624","thous","Policytest","South Korea",2030,51607,2024-03-25 15:02:00
"625","thous","Policytest","South Korea",2035,51276,2024-03-25 15:02:00
"626","thous","Policytest","South Korea",2040,50536,2024-03-25 15:02:00
"627","thous","Policytest","South Korea",2045,49424,2024-03-25 15:02:00
"628","thous","Policytest","South Korea",2050,47994,2024-03-25 15:02:00
"629","thous","Policytest","South Korea",2055,46346,2024-03-25 15:02:00
"630","thous","Policytest","South Korea",2060,44588,2024-03-25 15:02:00
"631","thous","Policytest","South Korea",2065,42769,2024-03-25 15:02:00
"632","thous","Policytest","South Korea",2070,40936,2024-03-25 15:02:00
"633","thous","Policytest","South Korea",2075,39131,2024-03-25 15:02:00
"634","thous","Policytest","South Korea",2080,37385,2024-03-25 15:02:00
"635","thous","Policytest","South Korea",2085,35718,2024-03-25 15:02:00
"636","thous","Policytest","South Korea",2090,34143,2024-03-25 15:02:00
"637","thous","Policytest","South Korea",2095,32668,2024-03-25 15:02:00
"638","thous","Policytest","South Korea",2100,31222,2024-03-25 15:02:00
"639","thous","Policytest","Southeast Asia",1975,209955,2024-03-25 15:02:00
"640","thous","Policytest","Southeast Asia",1990,290435,2024-03-25 15:02:00
"641","thous","Policytest","Southeast Asia",2005,368399,2024-03-25 15:02:00
"642","thous","Policytest","Southeast Asia",2010,390297,2024-03-25 15:02:00
"643","thous","Policytest","Southeast Asia",2015,412741,2024-03-25 15:02:00
"644","thous","Policytest","Southeast Asia",2020,433107,2024-03-25 15:02:00
"645","thous","Policytest","Southeast Asia",2025,451150,2024-03-25 15:02:00
"646","thous","Policytest","Southeast Asia",2030,466494,2024-03-25 15:02:00
"647","thous","Policytest","Southeast Asia",2035,478957,2024-03-25 15:02:00
"648","thous","Policytest","Southeast Asia",2040,488555,2024-03-25 15:02:00
"649","thous","Policytest","Southeast Asia",2045,495292,2024-03-25 15:02:00
"650","thous","Policytest","Southeast Asia",2050,499174,2024-03-25 15:02:00
"651","thous","Policytest","Southeast Asia",2055,500737,2024-03-25 15:02:00
"652","thous","Policytest","Southeast Asia",2060,500223,2024-03-25 15:02:00
"653","thous","Policytest","Southeast Asia",2065,497740,2024-03-25 15:02:00
"654","thous","Policytest","Southeast Asia",2070,493605,2024-03-25 15:02:00
"655","thous","Policytest","Southeast Asia",2075,487847,2024-03-25 15:02:00
"656","thous","Policytest","Southeast Asia",2080,480743,2024-03-25 15:02:00
"657","thous","Policytest","Southeast Asia",2085,472604,2024-03-25 15:02:00
"658","thous","Policytest","Southeast Asia",2090,463739,2024-03-25 15:02:00
"659","thous","Policytest","Southeast Asia",2095,454455,2024-03-25 15:02:00
"660","thous","Policytest","Southeast Asia",2100,444858,2024-03-25 15:02:00
"661","thous","Policytest","Taiwan",1975,16465,2024-03-25 15:02:00
"662","thous","Policytest","Taiwan",1990,20479,2024-03-25 15:02:00
"663","thous","Policytest","Taiwan",2005,22706,2024-03-25 15:02:00
"664","thous","Policytest","Taiwan",2010,23188,2024-03-25 15:02:00
"665","thous","Policytest","Taiwan",2015,23557,2024-03-25 15:02:00
"666","thous","Policytest","Taiwan",2020,23557,2024-03-25 15:02:00
"667","thous","Policytest","Taiwan",2025,23557,2024-03-25 15:02:00
"668","thous","Policytest","Taiwan",2030,23557,2024-03-25 15:02:00
"669","thous","Policytest","Taiwan",2035,23557,2024-03-25 15:02:00
"670","thous","Policytest","Taiwan",2040,23557,2024-03-25 15:02:00
"671","thous","Policytest","Taiwan",2045,23557,2024-03-25 15:02:00
"672","thous","Policytest","Taiwan",2050,23557,2024-03-25 15:02:00
"673","thous","Policytest","Taiwan",2055,23557,2024-03-25 15:02:00
"674","thous","Policytest","Taiwan",2060,23557,2024-03-25 15:02:00
"675","thous","Policytest","Taiwan",2065,23557,2024-03-25 15:02:00
"676","thous","Policytest","Taiwan",2070,23557,2024-03-25 15:02:00
"677","thous","Policytest","Taiwan",2075,23557,2024-03-25 15:02:00
"678","thous","Policytest","Taiwan",2080,23557,2024-03-25 15:02:00
"679","thous","Policytest","Taiwan",2085,23557,2024-03-25 15:02:00
"680","thous","Policytest","Taiwan",2090,23557,2024-03-25 15:02:00
"681","thous","Policytest","Taiwan",2095,23557,2024-03-25 15:02:00
"682","thous","Policytest","Taiwan",2100,23557,2024-03-25 15:02:00
"683","thous","Policytest","USA",1975,222013,2024-03-25 15:02:00
"684","thous","Policytest","USA",1990,255627,2024-03-25 15:02:00
"685","thous","Policytest","USA",2005,298733,2024-03-25 15:02:00
"686","thous","Policytest","USA",2010,312697,2024-03-25 15:02:00
"687","thous","Policytest","USA",2015,324365,2024-03-25 15:02:00
"688","thous","Policytest","USA",2020,337150,2024-03-25 15:02:00
"689","thous","Policytest","USA",2025,349942,2024-03-25 15:02:00
"690","thous","Policytest","USA",2030,362126,2024-03-25 15:02:00
"691","thous","Policytest","USA",2035,373482,2024-03-25 15:02:00
"692","thous","Policytest","USA",2040,383986,2024-03-25 15:02:00
"693","thous","Policytest","USA",2045,393596,2024-03-25 15:02:00
"694","thous","Policytest","USA",2050,402689,2024-03-25 15:02:00
"695","thous","Policytest","USA",2055,411756,2024-03-25 15:02:00
"696","thous","Policytest","USA",2060,420930,2024-03-25 15:02:00
"697","thous","Policytest","USA",2065,429574,2024-03-25 15:02:00
"698","thous","Policytest","USA",2070,437286,2024-03-25 15:02:00
"699","thous","Policytest","USA",2075,443787,2024-03-25 15:02:00
"700","thous","Policytest","USA",2080,448905,2024-03-25 15:02:00
"701","thous","Policytest","USA",2085,452695,2024-03-25 15:02:00
"702","thous","Policytest","USA",2090,455351,2024-03-25 15:02:00
"703","thous","Policytest","USA",2095,456992,2024-03-25 15:02:00
"704","thous","Policytest","USA",2100,457531,2024-03-25 15:02:00
