"","Units","scenario","region","sector","output","year","value","rundate"
"207","Pcal","PolicyReference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2085,21.36089,2024-03-11 09:44:58
"208","Pcal","PolicyReference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2090,21.07194,2024-03-11 09:44:58
"209","Pcal","PolicyReference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2095,20.76632,2024-03-11 09:44:58
"210","Pcal","PolicyReference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2100,20.44777,2024-03-11 09:44:58
"211","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,13.657997,2024-03-11 09:44:58
"212","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,15.97999,2024-03-11 09:44:58
"213","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,19.95988,2024-03-11 09:44:58
"214","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,22.608971,2024-03-11 09:44:58
"215","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,24.552182,2024-03-11 09:44:58
"216","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,26.414154,2024-03-11 09:44:58
"217","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,28.313544,2024-03-11 09:44:58
"218","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,30.060716,2024-03-11 09:44:58
"219","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,31.785424,2024-03-11 09:44:58
"220","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,33.435652,2024-03-11 09:44:58
"221","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,35.0524,2024-03-11 09:44:58
"222","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,36.585687,2024-03-11 09:44:58
"223","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,38.087054,2024-03-11 09:44:58
"224","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,39.457838,2024-03-11 09:44:58
"225","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,40.670357,2024-03-11 09:44:58
"226","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,41.698407,2024-03-11 09:44:58
"227","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,42.54515,2024-03-11 09:44:58
"228","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,43.167151,2024-03-11 09:44:58
"229","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,43.569552,2024-03-11 09:44:58
"230","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,43.717363,2024-03-11 09:44:58
"231","Pcal","PolicyReference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,43.652341,2024-03-11 09:44:58
"232","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",1990,6.775656,2024-03-11 09:44:58
"233","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2005,8.80556,2024-03-11 09:44:58
"234","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2010,8.824617,2024-03-11 09:44:58
"235","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2015,10.128953,2024-03-11 09:44:58
"236","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2020,10.836345,2024-03-11 09:44:58
"237","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2025,11.526247,2024-03-11 09:44:58
"238","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2030,12.178373,2024-03-11 09:44:58
"239","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2035,12.796453,2024-03-11 09:44:58
"240","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2040,13.397151,2024-03-11 09:44:58
"241","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2045,13.983462,2024-03-11 09:44:58
"242","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2050,14.551892,2024-03-11 09:44:58
"243","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2055,15.089636,2024-03-11 09:44:58
"244","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2060,15.585843,2024-03-11 09:44:58
"245","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2065,16.003732,2024-03-11 09:44:58
"246","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2070,16.348017,2024-03-11 09:44:58
"247","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2075,16.622135,2024-03-11 09:44:58
"248","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2080,16.820962,2024-03-11 09:44:58
"249","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2085,16.938926,2024-03-11 09:44:58
"250","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2090,16.966542,2024-03-11 09:44:58
"251","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2095,16.897201,2024-03-11 09:44:58
"252","Pcal","PolicyReference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2100,16.743331,2024-03-11 09:44:58
"253","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,65.572296,2024-03-11 09:44:58
"254","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,105.085979,2024-03-11 09:44:58
"255","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,131.09178,2024-03-11 09:44:58
"256","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,151.881553,2024-03-11 09:44:58
"257","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,159.069446,2024-03-11 09:44:58
"258","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,166.337868,2024-03-11 09:44:58
"259","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,175.828918,2024-03-11 09:44:58
"260","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,183.234817,2024-03-11 09:44:58
"261","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,189.235007,2024-03-11 09:44:58
"262","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,192.905116,2024-03-11 09:44:58
"263","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,195.70685,2024-03-11 09:44:58
"264","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,197.499391,2024-03-11 09:44:58
"265","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,198.354105,2024-03-11 09:44:58
"266","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,198.376372,2024-03-11 09:44:58
"267","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,197.573736,2024-03-11 09:44:58
"268","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,196.135798,2024-03-11 09:44:58
"269","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,194.100183,2024-03-11 09:44:58
"270","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,191.470208,2024-03-11 09:44:58
"271","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,188.540176,2024-03-11 09:44:58
"272","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,185.322612,2024-03-11 09:44:58
"273","Pcal","PolicyReference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,181.963877,2024-03-11 09:44:58
"274","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",1990,68.502643,2024-03-11 09:44:58
"275","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2005,89.68336,2024-03-11 09:44:58
"276","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2010,87.80999,2024-03-11 09:44:58
"277","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2015,85.79221,2024-03-11 09:44:58
"278","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2020,88.99052,2024-03-11 09:44:58
"279","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2025,91.13166,2024-03-11 09:44:58
"280","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2030,92.60893,2024-03-11 09:44:58
"281","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2035,93.66193,2024-03-11 09:44:58
"282","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2040,94.24413,2024-03-11 09:44:58
"283","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2045,94.36548,2024-03-11 09:44:58
"284","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2050,93.98722,2024-03-11 09:44:58
"285","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2055,93.06607,2024-03-11 09:44:58
"286","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2060,91.74748,2024-03-11 09:44:58
"287","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2065,90.08477,2024-03-11 09:44:58
"288","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2070,88.12192,2024-03-11 09:44:58
"289","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2075,85.88552,2024-03-11 09:44:58
"290","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2080,83.47727,2024-03-11 09:44:58
"291","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2085,80.96052,2024-03-11 09:44:58
"292","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2090,78.41288,2024-03-11 09:44:58
"293","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2095,75.87813,2024-03-11 09:44:58
"294","Pcal","PolicyReference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2100,73.37944,2024-03-11 09:44:58
"295","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,20.6266642,2024-03-11 09:44:58
"296","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,25.1026545,2024-03-11 09:44:58
"297","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,24.8583974,2024-03-11 09:44:58
"298","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,26.766603,2024-03-11 09:44:58
"299","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,28.43140317,2024-03-11 09:44:58
"300","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,29.91942128,2024-03-11 09:44:58
"301","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,31.59660128,2024-03-11 09:44:58
"302","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,33.14536455,2024-03-11 09:44:58
"303","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,34.67161106,2024-03-11 09:44:58
"304","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,36.08600886,2024-03-11 09:44:58
"305","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,37.47540536,2024-03-11 09:44:58
"306","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,38.79189741,2024-03-11 09:44:58
"307","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,40.11490583,2024-03-11 09:44:58
"308","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,41.36869559,2024-03-11 09:44:58
"309","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,42.51974356,2024-03-11 09:44:58
"310","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,43.53446265,2024-03-11 09:44:58
"311","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,44.39685644,2024-03-11 09:44:58
"312","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,45.04944477,2024-03-11 09:44:58
"313","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,45.51483841,2024-03-11 09:44:58
"314","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,45.7313493,2024-03-11 09:44:58
"315","Pcal","PolicyReference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,45.72223937,2024-03-11 09:44:58
"316","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",1990,10.167793,2024-03-11 09:44:58
"317","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2005,15.459805,2024-03-11 09:44:58
"318","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2010,15.311499,2024-03-11 09:44:58
"319","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2015,14.23698,2024-03-11 09:44:58
"320","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2020,14.96998,2024-03-11 09:44:58
"321","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2025,15.68893,2024-03-11 09:44:58
"322","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2030,16.34805,2024-03-11 09:44:58
"323","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2035,16.94809,2024-03-11 09:44:58
"324","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2040,17.52274,2024-03-11 09:44:58
"325","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2045,18.09039,2024-03-11 09:44:58
"326","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2050,18.65628,2024-03-11 09:44:58
"327","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2055,19.20402,2024-03-11 09:44:58
"328","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2060,19.72788,2024-03-11 09:44:58
"329","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2065,20.17847,2024-03-11 09:44:58
"330","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2070,20.55919,2024-03-11 09:44:58
"331","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2075,20.87096,2024-03-11 09:44:58
"332","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2080,21.10132,2024-03-11 09:44:58
"333","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2085,21.23915,2024-03-11 09:44:58
"334","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2090,21.28224,2024-03-11 09:44:58
"335","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2095,21.20798,2024-03-11 09:44:58
"336","Pcal","PolicyReference","Canada","FoodDemand_Staples","FoodDemand_Staples",2100,21.02102,2024-03-11 09:44:58
"337","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,17.6149164,2024-03-11 09:44:58
"338","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,27.7526943,2024-03-11 09:44:58
"339","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,36.8303383,2024-03-11 09:44:58
"340","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,43.9757087,2024-03-11 09:44:58
"341","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,47.9418901,2024-03-11 09:44:58
"342","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,51.9688023,2024-03-11 09:44:58
"343","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,56.7365996,2024-03-11 09:44:58
"344","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,61.1255039,2024-03-11 09:44:58
"345","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,65.3802638,2024-03-11 09:44:58
"346","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,69.255084,2024-03-11 09:44:58
"347","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,72.8586822,2024-03-11 09:44:58
"348","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,76.0299744,2024-03-11 09:44:58
"349","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,78.8147601,2024-03-11 09:44:58
"350","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,81.2836652,2024-03-11 09:44:58
"351","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,83.4396816,2024-03-11 09:44:58
"352","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,85.2473409,2024-03-11 09:44:58
"353","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,86.7611948,2024-03-11 09:44:58
"354","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,87.892257,2024-03-11 09:44:58
"355","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,88.7474697,2024-03-11 09:44:58
"356","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,89.3031305,2024-03-11 09:44:58
"357","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,89.6446909,2024-03-11 09:44:58
"358","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",1990,24.90906,2024-03-11 09:44:58
"359","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2005,30.685942,2024-03-11 09:44:58
"360","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2010,35.02325,2024-03-11 09:44:58
"361","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2015,38.12165,2024-03-11 09:44:58
"362","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2020,39.60298,2024-03-11 09:44:58
"363","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2025,40.77477,2024-03-11 09:44:58
"364","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2030,41.65471,2024-03-11 09:44:58
"365","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2035,42.34309,2024-03-11 09:44:58
"366","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2040,42.80909,2024-03-11 09:44:58
"367","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2045,43.07326,2024-03-11 09:44:58
"368","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2050,43.13973,2024-03-11 09:44:58
"369","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2055,43.02451,2024-03-11 09:44:58
"370","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2060,42.73451,2024-03-11 09:44:58
"371","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2065,42.37045,2024-03-11 09:44:58
"372","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2070,41.94657,2024-03-11 09:44:58
"373","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2075,41.4538,2024-03-11 09:44:58
"374","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2080,40.91037,2024-03-11 09:44:58
"375","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2085,40.30692,2024-03-11 09:44:58
"376","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2090,39.66971,2024-03-11 09:44:58
"377","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2095,39.01103,2024-03-11 09:44:58
"378","Pcal","PolicyReference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2100,38.34911,2024-03-11 09:44:58
"379","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,24.517244,2024-03-11 09:44:58
"380","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,24.9823685,2024-03-11 09:44:58
"381","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,34.9572185,2024-03-11 09:44:58
"382","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,46.031565,2024-03-11 09:44:58
"383","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,50.7933376,2024-03-11 09:44:58
"384","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,55.8134552,2024-03-11 09:44:58
"385","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,60.8839275,2024-03-11 09:44:58
"386","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,65.0313017,2024-03-11 09:44:58
"387","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,68.493309,2024-03-11 09:44:58
"388","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,71.1176703,2024-03-11 09:44:58
"389","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,72.9383595,2024-03-11 09:44:58
"390","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,74.1508524,2024-03-11 09:44:58
"391","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,75.0973903,2024-03-11 09:44:58
"392","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,75.9163056,2024-03-11 09:44:58
"393","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,76.454551,2024-03-11 09:44:58
"394","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,76.6302597,2024-03-11 09:44:58
"395","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,76.5496578,2024-03-11 09:44:58
"396","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,76.2828971,2024-03-11 09:44:58
"397","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,75.961684,2024-03-11 09:44:58
"398","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,75.5820678,2024-03-11 09:44:58
"399","Pcal","PolicyReference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,75.1249057,2024-03-11 09:44:58
"400","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",1990,47.870504,2024-03-11 09:44:58
"401","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2005,49.71289,2024-03-11 09:44:58
"402","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2010,48.79096,2024-03-11 09:44:58
"403","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2015,48.43288,2024-03-11 09:44:58
"404","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2020,49.67108,2024-03-11 09:44:58
"405","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2025,50.42018,2024-03-11 09:44:58
"406","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2030,50.8261,2024-03-11 09:44:58
"407","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2035,51.11731,2024-03-11 09:44:58
"408","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2040,51.32687,2024-03-11 09:44:58
"409","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2045,51.38352,2024-03-11 09:44:58
"410","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2050,51.21275,2024-03-11 09:44:58
"411","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2055,50.79898,2024-03-11 09:44:58
"412","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2060,50.17905,2024-03-11 09:44:58
"413","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2065,49.46201,2024-03-11 09:44:58
"414","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2070,48.66221,2024-03-11 09:44:58
"415","Pcal","PolicyReference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2075,47.78431,2024-03-11 09:44:58
