"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","rundate"
"352","2005$/Mcal/day","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0326337,2024-02-25 19:37:56
"353","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.414733,2024-02-25 19:37:56
"354","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.249867,2024-02-25 19:37:56
"355","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.241264,2024-02-25 19:37:56
"356","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.203734,2024-02-25 19:37:56
"357","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.190567,2024-02-25 19:37:56
"358","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.191622,2024-02-25 19:37:56
"359","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.193462,2024-02-25 19:37:56
"360","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.195759,2024-02-25 19:37:56
"361","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.198532,2024-02-25 19:37:56
"362","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.201042,2024-02-25 19:37:56
"363","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.203233,2024-02-25 19:37:56
"364","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.20487,2024-02-25 19:37:56
"365","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.206628,2024-02-25 19:37:56
"366","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.207863,2024-02-25 19:37:56
"367","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.208689,2024-02-25 19:37:56
"368","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.209096,2024-02-25 19:37:56
"369","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.209157,2024-02-25 19:37:56
"370","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.208987,2024-02-25 19:37:56
"371","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.208584,2024-02-25 19:37:56
"372","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.207923,2024-02-25 19:37:56
"373","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.207024,2024-02-25 19:37:56
"374","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.205916,2024-02-25 19:37:56
"375","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0350073,2024-02-25 19:37:56
"376","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0331184,2024-02-25 19:37:56
"377","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0366597,2024-02-25 19:37:56
"378","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0349213,2024-02-25 19:37:56
"379","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0342061,2024-02-25 19:37:56
"380","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0342766,2024-02-25 19:37:56
"381","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0345155,2024-02-25 19:37:56
"382","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0347629,2024-02-25 19:37:56
"383","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0351409,2024-02-25 19:37:56
"384","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0354611,2024-02-25 19:37:56
"385","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0357,2024-02-25 19:37:56
"386","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0357936,2024-02-25 19:37:56
"387","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0360927,2024-02-25 19:37:56
"388","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0362448,2024-02-25 19:37:56
"389","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0362978,2024-02-25 19:37:56
"390","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0362482,2024-02-25 19:37:56
"391","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0361233,2024-02-25 19:37:56
"392","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0359552,2024-02-25 19:37:56
"393","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.035735,2024-02-25 19:37:56
"394","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0354575,2024-02-25 19:37:56
"395","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0351247,2024-02-25 19:37:56
"396","2005$/Mcal/day","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0347282,2024-02-25 19:37:56
"397","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.447138,2024-02-25 19:37:56
"398","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.275531,2024-02-25 19:37:56
"399","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.270391,2024-02-25 19:37:56
"400","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.254284,2024-02-25 19:37:56
"401","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.246766,2024-02-25 19:37:56
"402","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.248174,2024-02-25 19:37:56
"403","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.250123,2024-02-25 19:37:56
"404","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.252307,2024-02-25 19:37:56
"405","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.254493,2024-02-25 19:37:56
"406","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.256273,2024-02-25 19:37:56
"407","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.257613,2024-02-25 19:37:56
"408","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.258404,2024-02-25 19:37:56
"409","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.25934,2024-02-25 19:37:56
"410","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.259933,2024-02-25 19:37:56
"411","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.260254,2024-02-25 19:37:56
"412","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.260279,2024-02-25 19:37:56
"413","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.259941,2024-02-25 19:37:56
"414","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.25941,2024-02-25 19:37:56
"415","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.258708,2024-02-25 19:37:56
"416","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.25782,2024-02-25 19:37:56
"417","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.256747,2024-02-25 19:37:56
"418","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.2555,2024-02-25 19:37:56
"419","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0224052,2024-02-25 19:37:56
"420","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0220503,2024-02-25 19:37:56
"421","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0234974,2024-02-25 19:37:56
"422","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0244156,2024-02-25 19:37:56
"423","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0258825,2024-02-25 19:37:56
"424","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0258991,2024-02-25 19:37:56
"425","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0260763,2024-02-25 19:37:56
"426","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0262416,2024-02-25 19:37:56
"427","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0264892,2024-02-25 19:37:56
"428","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0266965,2024-02-25 19:37:56
"429","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0268408,2024-02-25 19:37:56
"430","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0269001,2024-02-25 19:37:56
"431","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0270374,2024-02-25 19:37:56
"432","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0271126,2024-02-25 19:37:56
"433","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0271473,2024-02-25 19:37:56
"434","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0271257,2024-02-25 19:37:56
"435","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0270343,2024-02-25 19:37:56
"436","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0269184,2024-02-25 19:37:56
"437","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0267679,2024-02-25 19:37:56
"438","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.026578,2024-02-25 19:37:56
"439","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0263481,2024-02-25 19:37:56
"440","2005$/Mcal/day","Reference","Central Asia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0260718,2024-02-25 19:37:56
"441","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.505005,2024-02-25 19:37:56
"442","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.441619,2024-02-25 19:37:56
"443","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.496844,2024-02-25 19:37:56
"444","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.482886,2024-02-25 19:37:56
"445","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.483568,2024-02-25 19:37:56
"446","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.487029,2024-02-25 19:37:56
"447","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.490754,2024-02-25 19:37:56
"448","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.495022,2024-02-25 19:37:56
"449","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.49916,2024-02-25 19:37:56
"450","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.502035,2024-02-25 19:37:56
"451","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.503881,2024-02-25 19:37:56
"452","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.504538,2024-02-25 19:37:56
"453","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.504907,2024-02-25 19:37:56
"454","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.50453,2024-02-25 19:37:56
"455","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.50348,2024-02-25 19:37:56
"456","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.501808,2024-02-25 19:37:56
"457","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.499572,2024-02-25 19:37:56
"458","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.49712,2024-02-25 19:37:56
"459","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.494491,2024-02-25 19:37:56
"460","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.491734,2024-02-25 19:37:56
"461","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.488903,2024-02-25 19:37:56
"462","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.485915,2024-02-25 19:37:56
"463","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0665429,2024-02-25 19:37:56
"464","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0565825,2024-02-25 19:37:56
"465","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0599002,2024-02-25 19:37:56
"466","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0591629,2024-02-25 19:37:56
"467","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0576068,2024-02-25 19:37:56
"468","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0579561,2024-02-25 19:37:56
"469","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.058397,2024-02-25 19:37:56
"470","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.058946,2024-02-25 19:37:56
"471","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.059607,2024-02-25 19:37:56
"472","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0597544,2024-02-25 19:37:56
"473","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0595409,2024-02-25 19:37:56
"474","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0589577,2024-02-25 19:37:56
"475","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0583049,2024-02-25 19:37:56
"476","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0574666,2024-02-25 19:37:56
"477","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0564789,2024-02-25 19:37:56
"478","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0553854,2024-02-25 19:37:56
"479","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0542223,2024-02-25 19:37:56
"480","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0530886,2024-02-25 19:37:56
"481","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0519782,2024-02-25 19:37:56
"482","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0509135,2024-02-25 19:37:56
"483","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0499005,2024-02-25 19:37:56
"484","2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0488934,2024-02-25 19:37:56
"485","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.520698,2024-02-25 19:37:56
"486","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.230426,2024-02-25 19:37:56
"487","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.225835,2024-02-25 19:37:56
"488","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.189949,2024-02-25 19:37:56
"489","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.178788,2024-02-25 19:37:56
"490","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.180053,2024-02-25 19:37:56
"491","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.181861,2024-02-25 19:37:56
"492","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.184095,2024-02-25 19:37:56
"493","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.186548,2024-02-25 19:37:56
"494","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.188722,2024-02-25 19:37:56
"495","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.190525,2024-02-25 19:37:56
"496","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.191827,2024-02-25 19:37:56
"497","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.193056,2024-02-25 19:37:56
"498","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.193858,2024-02-25 19:37:56
"499","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.194357,2024-02-25 19:37:56
"500","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.194536,2024-02-25 19:37:56
"501","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.194432,2024-02-25 19:37:56
"502","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.194148,2024-02-25 19:37:56
"503","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.193679,2024-02-25 19:37:56
"504","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.192968,2024-02-25 19:37:56
"505","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.192029,2024-02-25 19:37:56
"506","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.190886,2024-02-25 19:37:56
"507","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.048926,2024-02-25 19:37:56
"508","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0469317,2024-02-25 19:37:56
"509","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0393482,2024-02-25 19:37:56
"510","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0410432,2024-02-25 19:37:56
"511","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0406347,2024-02-25 19:37:56
"512","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0404387,2024-02-25 19:37:56
"513","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0404198,2024-02-25 19:37:56
"514","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0404065,2024-02-25 19:37:56
"515","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0406642,2024-02-25 19:37:56
"516","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0408995,2024-02-25 19:37:56
"517","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0410788,2024-02-25 19:37:56
"518","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0411523,2024-02-25 19:37:56
"519","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0413393,2024-02-25 19:37:56
"520","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0414208,2024-02-25 19:37:56
"521","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0414376,2024-02-25 19:37:56
"522","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0413715,2024-02-25 19:37:56
"523","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0412453,2024-02-25 19:37:56
"524","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0411004,2024-02-25 19:37:56
"525","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.040926,2024-02-25 19:37:56
"526","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0407023,2024-02-25 19:37:56
"527","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0404264,2024-02-25 19:37:56
"528","2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.040097,2024-02-25 19:37:56
"529","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.218705,2024-02-25 19:37:56
"530","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.213043,2024-02-25 19:37:56
"531","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.204393,2024-02-25 19:37:56
"532","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.193099,2024-02-25 19:37:56
"533","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.184238,2024-02-25 19:37:56
"534","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.184463,2024-02-25 19:37:56
"535","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.185806,2024-02-25 19:37:56
"536","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.187264,2024-02-25 19:37:56
"537","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.189213,2024-02-25 19:37:56
"538","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.190941,2024-02-25 19:37:56
"539","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.192421,2024-02-25 19:37:56
"540","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.193481,2024-02-25 19:37:56
"541","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.19486,2024-02-25 19:37:56
"542","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.195924,2024-02-25 19:37:56
"543","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.19673,2024-02-25 19:37:56
"544","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.197237,2024-02-25 19:37:56
"545","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.197451,2024-02-25 19:37:56
"546","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.197517,2024-02-25 19:37:56
"547","2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.197409,2024-02-25 19:37:56
